"","scenario","crop","value"
"74","gl_hi_ex_ssp2_gfdl_6p0","FiberCrop",57.3906456858952
"75","gl_hi_ex_ssp2_gfdl_6p0","FodderGrass",73.917146318854
"76","gl_hi_ex_ssp2_gfdl_6p0","FodderHerb",548.287484175867
"77","gl_hi_ex_ssp2_gfdl_6p0","MiscCrop",715.168203881348
"78","gl_hi_ex_ssp2_gfdl_6p0","OilCrop",61.8832854748951
"79","gl_hi_ex_ssp2_gfdl_6p0","OtherGrain",48.7717190460607
"80","gl_hi_ex_ssp2_gfdl_6p0","PalmFruit",2.366300656872
"81","gl_hi_ex_ssp2_gfdl_6p0","Rice",631.82229816434
"82","gl_hi_ex_ssp2_gfdl_6p0","RootTuber",225.775236333466
"83","gl_hi_ex_ssp2_gfdl_6p0","SugarCrop",756.97786352181
"84","gl_hi_ex_ssp2_gfdl_6p0","Wheat",270.832564379676
"85","gl_hi_ex_ssp3_gfdl_4p5","biomass-grass",6.4634763781564
"86","gl_hi_ex_ssp3_gfdl_4p5","biomass-tree",1.08294404395615
"87","gl_hi_ex_ssp3_gfdl_4p5","Corn",259.806086260864
"88","gl_hi_ex_ssp3_gfdl_4p5","FiberCrop",73.5671468003649
"89","gl_hi_ex_ssp3_gfdl_4p5","FodderGrass",66.8382090827
"90","gl_hi_ex_ssp3_gfdl_4p5","FodderHerb",933.369939884573
"91","gl_hi_ex_ssp3_gfdl_4p5","MiscCrop",945.22170747675
"92","gl_hi_ex_ssp3_gfdl_4p5","OilCrop",42.1067991818465
"93","gl_hi_ex_ssp3_gfdl_4p5","OtherGrain",50.0544484350375
"94","gl_hi_ex_ssp3_gfdl_4p5","PalmFruit",3.946090980646
"95","gl_hi_ex_ssp3_gfdl_4p5","Rice",851.04574512831
"96","gl_hi_ex_ssp3_gfdl_4p5","RootTuber",336.224266378028
"97","gl_hi_ex_ssp3_gfdl_4p5","SugarCrop",991.61183034395
"98","gl_hi_ex_ssp3_gfdl_4p5","Wheat",293.494718325997
"99","gl_hi_ex_ssp3_gfdl_6p0","biomass-grass",1.75990264015966
"100","gl_hi_ex_ssp3_gfdl_6p0","biomass-tree",0.241960708188046
"101","gl_hi_ex_ssp3_gfdl_6p0","Corn",275.801941453913
"102","gl_hi_ex_ssp3_gfdl_6p0","FiberCrop",72.7990238869785
"103","gl_hi_ex_ssp3_gfdl_6p0","FodderGrass",64.404209652488
"104","gl_hi_ex_ssp3_gfdl_6p0","FodderHerb",932.44688392327
"105","gl_hi_ex_ssp3_gfdl_6p0","MiscCrop",929.630219536095
"106","gl_hi_ex_ssp3_gfdl_6p0","OilCrop",51.6832913425836
"107","gl_hi_ex_ssp3_gfdl_6p0","OtherGrain",52.8675358455497
"108","gl_hi_ex_ssp3_gfdl_6p0","PalmFruit",3.585793190126
"109","gl_hi_ex_ssp3_gfdl_6p0","Rice",871.39445958849
"110","gl_hi_ex_ssp3_gfdl_6p0","RootTuber",336.250837970216
"111","gl_hi_ex_ssp3_gfdl_6p0","SugarCrop",964.84627570664
"112","gl_hi_ex_ssp3_gfdl_6p0","Wheat",273.368269480712
"113","gl_hi_ex_ssp4_gfdl_2p6","biomass-grass",5.95974280961379
"114","gl_hi_ex_ssp4_gfdl_2p6","biomass-tree",1.17796722493786
"115","gl_hi_ex_ssp4_gfdl_2p6","Corn",178.550878608597
"116","gl_hi_ex_ssp4_gfdl_2p6","FiberCrop",46.3367026747566
"117","gl_hi_ex_ssp4_gfdl_2p6","FodderGrass",50.77447430812
"118","gl_hi_ex_ssp4_gfdl_2p6","FodderHerb",696.75369839619
"119","gl_hi_ex_ssp4_gfdl_2p6","MiscCrop",628.024391357249
"120","gl_hi_ex_ssp4_gfdl_2p6","OilCrop",43.5126605289938
"121","gl_hi_ex_ssp4_gfdl_2p6","OtherGrain",52.3043329171304
"122","gl_hi_ex_ssp4_gfdl_2p6","PalmFruit",2.5094116473
"123","gl_hi_ex_ssp4_gfdl_2p6","Rice",524.412320765643
"124","gl_hi_ex_ssp4_gfdl_2p6","RootTuber",100.550693011951
"125","gl_hi_ex_ssp4_gfdl_2p6","SugarCrop",1019.45619672368
"126","gl_hi_ex_ssp4_gfdl_2p6","Wheat",232.306336962694
"127","gl_hi_ex_ssp4_gfdl_4p5","biomass-grass",9.2439470236083
"128","gl_hi_ex_ssp4_gfdl_4p5","biomass-tree",1.7562288791388
"129","gl_hi_ex_ssp4_gfdl_4p5","Corn",242.523952913103
"130","gl_hi_ex_ssp4_gfdl_4p5","FiberCrop",50.4502519784505
"131","gl_hi_ex_ssp4_gfdl_4p5","FodderGrass",61.169187219889
"132","gl_hi_ex_ssp4_gfdl_4p5","FodderHerb",695.679072381735
"133","gl_hi_ex_ssp4_gfdl_4p5","MiscCrop",653.908271741975
"134","gl_hi_ex_ssp4_gfdl_4p5","OilCrop",41.8169757839298
"135","gl_hi_ex_ssp4_gfdl_4p5","OtherGrain",50.3095053389506
"136","gl_hi_ex_ssp4_gfdl_4p5","PalmFruit",3.434719131348
"137","gl_hi_ex_ssp4_gfdl_4p5","Rice",568.17106213074
"138","gl_hi_ex_ssp4_gfdl_4p5","RootTuber",90.549046383543
"139","gl_hi_ex_ssp4_gfdl_4p5","SugarCrop",908.954589393463
"140","gl_hi_ex_ssp4_gfdl_4p5","Wheat",226.111705212742
"141","gl_hi_ex_ssp4_gfdl_6p0","biomass-grass",2.72199252915485
"142","gl_hi_ex_ssp4_gfdl_6p0","biomass-tree",0.53767521225705
"143","gl_hi_ex_ssp4_gfdl_6p0","Corn",241.842425597366
"144","gl_hi_ex_ssp4_gfdl_6p0","FiberCrop",53.7113717241954
"145","gl_hi_ex_ssp4_gfdl_6p0","FodderGrass",59.268423471239
"146","gl_hi_ex_ssp4_gfdl_6p0","FodderHerb",629.447535670097
"147","gl_hi_ex_ssp4_gfdl_6p0","MiscCrop",632.988028537858
"148","gl_hi_ex_ssp4_gfdl_6p0","OilCrop",51.3420456768393
"149","gl_hi_ex_ssp4_gfdl_6p0","OtherGrain",46.0130909546141
"150","gl_hi_ex_ssp4_gfdl_6p0","PalmFruit",2.314323753828
"151","gl_hi_ex_ssp4_gfdl_6p0","Rice",590.183784893803
"152","gl_hi_ex_ssp4_gfdl_6p0","RootTuber",69.9666946504381
"153","gl_hi_ex_ssp4_gfdl_6p0","SugarCrop",817.231903045749
"154","gl_hi_ex_ssp4_gfdl_6p0","Wheat",190.564460001162
"155","gl_hi_ex_ssp5_gfdl_2p6","biomass-grass",4.94504183247854
"156","gl_hi_ex_ssp5_gfdl_2p6","biomass-tree",1.16259400679916
"157","gl_hi_ex_ssp5_gfdl_2p6","Corn",180.58967888726
"158","gl_hi_ex_ssp5_gfdl_2p6","FiberCrop",38.6773908535398
"159","gl_hi_ex_ssp5_gfdl_2p6","FodderGrass",61.48648299308
"160","gl_hi_ex_ssp5_gfdl_2p6","FodderHerb",708.089251716684
"161","gl_hi_ex_ssp5_gfdl_2p6","MiscCrop",636.947051619599
"162","gl_hi_ex_ssp5_gfdl_2p6","OilCrop",58.2939215588232
"163","gl_hi_ex_ssp5_gfdl_2p6","OtherGrain",52.7433777909164
"164","gl_hi_ex_ssp5_gfdl_2p6","PalmFruit",3.42544349311327
"165","gl_hi_ex_ssp5_gfdl_2p6","Rice",424.664104153811
"166","gl_hi_ex_ssp5_gfdl_2p6","RootTuber",230.039996465655
"167","gl_hi_ex_ssp5_gfdl_2p6","SugarCrop",931.22511328756
"168","gl_hi_ex_ssp5_gfdl_2p6","Wheat",267.758226983677
"169","gl_hi_ex_ssp5_gfdl_4p5","biomass-grass",10.1686980814982
"170","gl_hi_ex_ssp5_gfdl_4p5","biomass-tree",2.18179145071508
"171","gl_hi_ex_ssp5_gfdl_4p5","Corn",253.346281304813
"172","gl_hi_ex_ssp5_gfdl_4p5","FiberCrop",38.388284975939
"173","gl_hi_ex_ssp5_gfdl_4p5","FodderGrass",67.2844847940099
"174","gl_hi_ex_ssp5_gfdl_4p5","FodderHerb",661.670036267131
"175","gl_hi_ex_ssp5_gfdl_4p5","MiscCrop",673.738548394811
"176","gl_hi_ex_ssp5_gfdl_4p5","OilCrop",56.2542606369365
"177","gl_hi_ex_ssp5_gfdl_4p5","OtherGrain",51.375278918069
"178","gl_hi_ex_ssp5_gfdl_4p5","PalmFruit",4.07847676217323
"179","gl_hi_ex_ssp5_gfdl_4p5","Rice",450.441483691204
"180","gl_hi_ex_ssp5_gfdl_4p5","RootTuber",230.368710446269
"181","gl_hi_ex_ssp5_gfdl_4p5","SugarCrop",807.523864164837
"182","gl_hi_ex_ssp5_gfdl_4p5","Wheat",284.421345898723
"183","gl_hi_ex_ssp5_gfdl_6p0","biomass-grass",4.92927720375998
"184","gl_hi_ex_ssp5_gfdl_6p0","biomass-tree",1.1392424274905
"185","gl_hi_ex_ssp5_gfdl_6p0","Corn",279.867902392978
"186","gl_hi_ex_ssp5_gfdl_6p0","FiberCrop",45.6227220297509
"187","gl_hi_ex_ssp5_gfdl_6p0","FodderGrass",80.134856969812
"188","gl_hi_ex_ssp5_gfdl_6p0","FodderHerb",591.46757556534
"189","gl_hi_ex_ssp5_gfdl_6p0","MiscCrop",650.514670066723
"190","gl_hi_ex_ssp5_gfdl_6p0","OilCrop",74.7223513568058
"191","gl_hi_ex_ssp5_gfdl_6p0","OtherGrain",58.5659106433403
"192","gl_hi_ex_ssp5_gfdl_6p0","PalmFruit",2.45018740028485
"193","gl_hi_ex_ssp5_gfdl_6p0","Rice",472.12276810571
"194","gl_hi_ex_ssp5_gfdl_6p0","RootTuber",221.299145366902
"195","gl_hi_ex_ssp5_gfdl_6p0","SugarCrop",810.537793215189
"196","gl_hi_ex_ssp5_gfdl_6p0","Wheat",285.610045262068
"197","gl_hi_ex_ssp5_gfdl_8p5","biomass-grass",2.37536714819865
"198","gl_hi_ex_ssp5_gfdl_8p5","biomass-tree",0.596748871527184
"199","gl_hi_ex_ssp5_gfdl_8p5","Corn",274.543924709459
"200","gl_hi_ex_ssp5_gfdl_8p5","FiberCrop",39.4111723289743
"201","gl_hi_ex_ssp5_gfdl_8p5","FodderGrass",82.991327384627
"202","gl_hi_ex_ssp5_gfdl_8p5","FodderHerb",359.755662882609
"203","gl_hi_ex_ssp5_gfdl_8p5","MiscCrop",596.696835465023
"204","gl_hi_ex_ssp5_gfdl_8p5","OilCrop",68.7343473402845
"205","gl_hi_ex_ssp5_gfdl_8p5","OtherGrain",44.4135559243583
"206","gl_hi_ex_ssp5_gfdl_8p5","PalmFruit",1.3039057528072
"207","gl_hi_ex_ssp5_gfdl_8p5","Rice",488.47408909529
"208","gl_hi_ex_ssp5_gfdl_8p5","RootTuber",137.850379714649
"209","gl_hi_ex_ssp5_gfdl_8p5","SugarCrop",699.79619358727
"210","gl_hi_ex_ssp5_gfdl_8p5","Wheat",268.000487330737
"211","gl_hi_rs_ssp1_gfdl_2p6","biomass-grass",9.68882669371632
"212","gl_hi_rs_ssp1_gfdl_2p6","biomass-tree",2.28863545663005
"213","gl_hi_rs_ssp1_gfdl_2p6","Corn",198.851779164014
"214","gl_hi_rs_ssp1_gfdl_2p6","FiberCrop",31.3813397258868
"215","gl_hi_rs_ssp1_gfdl_2p6","FodderGrass",31.870733791443
"216","gl_hi_rs_ssp1_gfdl_2p6","FodderHerb",432.606854536707
"217","gl_hi_rs_ssp1_gfdl_2p6","MiscCrop",494.018310114765
"218","gl_hi_rs_ssp1_gfdl_2p6","OilCrop",44.2148625239482
"219","gl_hi_rs_ssp1_gfdl_2p6","OtherGrain",43.4162587925996
"220","gl_hi_rs_ssp1_gfdl_2p6","PalmFruit",4.71342975014992
"221","gl_hi_rs_ssp1_gfdl_2p6","Rice",431.24506591945
"222","gl_hi_rs_ssp1_gfdl_2p6","RootTuber",178.6639323496
"223","gl_hi_rs_ssp1_gfdl_2p6","SugarCrop",848.663260526664
"224","gl_hi_rs_ssp1_gfdl_2p6","Wheat",229.481320215137
"225","gl_hi_rs_ssp1_gfdl_4p5","biomass-grass",3.43289687958316
"226","gl_hi_rs_ssp1_gfdl_4p5","biomass-tree",0.779537716562606
"227","gl_hi_rs_ssp1_gfdl_4p5","Corn",239.291186507317
"228","gl_hi_rs_ssp1_gfdl_4p5","FiberCrop",35.3012557870929
"229","gl_hi_rs_ssp1_gfdl_4p5","FodderGrass",34.420860245444
"230","gl_hi_rs_ssp1_gfdl_4p5","FodderHerb",221.973156482795
"231","gl_hi_rs_ssp1_gfdl_4p5","MiscCrop",533.581538495994
"232","gl_hi_rs_ssp1_gfdl_4p5","OilCrop",63.9139149139755
"233","gl_hi_rs_ssp1_gfdl_4p5","OtherGrain",42.7582751201734
"234","gl_hi_rs_ssp1_gfdl_4p5","PalmFruit",2.530128055396
"235","gl_hi_rs_ssp1_gfdl_4p5","Rice",477.26932150828
"236","gl_hi_rs_ssp1_gfdl_4p5","RootTuber",165.016549871963
"237","gl_hi_rs_ssp1_gfdl_4p5","SugarCrop",966.36479124779
"238","gl_hi_rs_ssp1_gfdl_4p5","Wheat",250.427170243988
"239","gl_hi_rs_ssp1_gfdl_6p0","biomass-grass",3.53334449423391
"240","gl_hi_rs_ssp1_gfdl_6p0","biomass-tree",0.821281812936177
"241","gl_hi_rs_ssp1_gfdl_6p0","Corn",250.146002413058
"242","gl_hi_rs_ssp1_gfdl_6p0","FiberCrop",32.570176838689
"243","gl_hi_rs_ssp1_gfdl_6p0","FodderGrass",33.2142796438624
"244","gl_hi_rs_ssp1_gfdl_6p0","FodderHerb",161.053571049822
"245","gl_hi_rs_ssp1_gfdl_6p0","MiscCrop",482.147334786037
"246","gl_hi_rs_ssp1_gfdl_6p0","OilCrop",62.7703877847235
"247","gl_hi_rs_ssp1_gfdl_6p0","OtherGrain",34.6721359958953
"248","gl_hi_rs_ssp1_gfdl_6p0","PalmFruit",2.172153337248
"249","gl_hi_rs_ssp1_gfdl_6p0","Rice",460.36701203623
"250","gl_hi_rs_ssp1_gfdl_6p0","RootTuber",129.525991206599
"251","gl_hi_rs_ssp1_gfdl_6p0","SugarCrop",961.182879578595
"252","gl_hi_rs_ssp1_gfdl_6p0","Wheat",232.313108993182
"253","gl_hi_rs_ssp2_gfdl_2p6","biomass-grass",8.10229542658273
"254","gl_hi_rs_ssp2_gfdl_2p6","biomass-tree",1.64875848865366
"255","gl_hi_rs_ssp2_gfdl_2p6","Corn",218.35318617391
"256","gl_hi_rs_ssp2_gfdl_2p6","FiberCrop",50.8303166117097
"257","gl_hi_rs_ssp2_gfdl_2p6","FodderGrass",62.0513678544021
"258","gl_hi_rs_ssp2_gfdl_2p6","FodderHerb",771.069152358079
"259","gl_hi_rs_ssp2_gfdl_2p6","MiscCrop",728.177560817817
"260","gl_hi_rs_ssp2_gfdl_2p6","OilCrop",43.0272406381959
"261","gl_hi_rs_ssp2_gfdl_2p6","OtherGrain",47.4882715883955
"262","gl_hi_rs_ssp2_gfdl_2p6","PalmFruit",3.64190427800123
"263","gl_hi_rs_ssp2_gfdl_2p6","Rice",574.343103601958
"264","gl_hi_rs_ssp2_gfdl_2p6","RootTuber",302.671256671348
"265","gl_hi_rs_ssp2_gfdl_2p6","SugarCrop",913.128497086043
"266","gl_hi_rs_ssp2_gfdl_2p6","Wheat",262.176912034878
"267","gl_hi_rs_ssp2_gfdl_4p5","biomass-grass",5.15203910107958
"268","gl_hi_rs_ssp2_gfdl_4p5","biomass-tree",1.00645034359613
"269","gl_hi_rs_ssp2_gfdl_4p5","Corn",250.340394052008
"270","gl_hi_rs_ssp2_gfdl_4p5","FiberCrop",51.4601521725389
"271","gl_hi_rs_ssp2_gfdl_4p5","FodderGrass",66.45361178231
"272","gl_hi_rs_ssp2_gfdl_4p5","FodderHerb",639.870506646835
"273","gl_hi_rs_ssp2_gfdl_4p5","MiscCrop",687.492334755549
"274","gl_hi_rs_ssp2_gfdl_4p5","OilCrop",50.3950044757706
"275","gl_hi_rs_ssp2_gfdl_4p5","OtherGrain",50.168464960673
"276","gl_hi_rs_ssp2_gfdl_4p5","PalmFruit",3.2457868850949
"277","gl_hi_rs_ssp2_gfdl_4p5","Rice",625.65213012056
"278","gl_hi_rs_ssp2_gfdl_4p5","RootTuber",271.346226182149
"279","gl_hi_rs_ssp2_gfdl_4p5","SugarCrop",832.009323584502
"280","gl_hi_rs_ssp2_gfdl_4p5","Wheat",266.744497652092
"281","gl_hi_rs_ssp2_gfdl_6p0","biomass-grass",3.12677748554449
"282","gl_hi_rs_ssp2_gfdl_6p0","biomass-tree",0.545066746240541
"283","gl_hi_rs_ssp2_gfdl_6p0","Corn",245.947822518995
"284","gl_hi_rs_ssp2_gfdl_6p0","FiberCrop",53.1112621336831
"285","gl_hi_rs_ssp2_gfdl_6p0","FodderGrass",51.23744833341
"286","gl_hi_rs_ssp2_gfdl_6p0","FodderHerb",441.226059386764
"287","gl_hi_rs_ssp2_gfdl_6p0","MiscCrop",606.760792201909
"288","gl_hi_rs_ssp2_gfdl_6p0","OilCrop",56.3529474459822
"289","gl_hi_rs_ssp2_gfdl_6p0","OtherGrain",44.6125709679467
"290","gl_hi_rs_ssp2_gfdl_6p0","PalmFruit",2.41057270317
"291","gl_hi_rs_ssp2_gfdl_6p0","Rice",609.48116200643
"292","gl_hi_rs_ssp2_gfdl_6p0","RootTuber",202.919206504394
"293","gl_hi_rs_ssp2_gfdl_6p0","SugarCrop",715.97660617029
"294","gl_hi_rs_ssp2_gfdl_6p0","Wheat",242.147253626102
"295","gl_hi_rs_ssp3_gfdl_4p5","biomass-grass",5.7051147895289
"296","gl_hi_rs_ssp3_gfdl_4p5","biomass-tree",1.03491490269896
"297","gl_hi_rs_ssp3_gfdl_4p5","Corn",239.323742333293
"298","gl_hi_rs_ssp3_gfdl_4p5","FiberCrop",66.213594139493
"299","gl_hi_rs_ssp3_gfdl_4p5","FodderGrass",59.0221860904358
"300","gl_hi_rs_ssp3_gfdl_4p5","FodderHerb",818.78903527277
"301","gl_hi_rs_ssp3_gfdl_4p5","MiscCrop",819.602524660026
"302","gl_hi_rs_ssp3_gfdl_4p5","OilCrop",39.7214356345405
"303","gl_hi_rs_ssp3_gfdl_4p5","OtherGrain",44.5822997483921
"304","gl_hi_rs_ssp3_gfdl_4p5","PalmFruit",3.96192603685
"305","gl_hi_rs_ssp3_gfdl_4p5","Rice",846.83194083274
"306","gl_hi_rs_ssp3_gfdl_4p5","RootTuber",297.514787848424
"307","gl_hi_rs_ssp3_gfdl_4p5","SugarCrop",976.13978699317
"308","gl_hi_rs_ssp3_gfdl_4p5","Wheat",267.897517965071
"309","gl_hi_rs_ssp3_gfdl_6p0","biomass-grass",1.3836146185668
"310","gl_hi_rs_ssp3_gfdl_6p0","biomass-tree",0.185369631697314
"311","gl_hi_rs_ssp3_gfdl_6p0","Corn",221.369068708908
"312","gl_hi_rs_ssp3_gfdl_6p0","FiberCrop",51.6907403118809
"313","gl_hi_rs_ssp3_gfdl_6p0","FodderGrass",32.992769244312
"314","gl_hi_rs_ssp3_gfdl_6p0","FodderHerb",666.547983715086
"315","gl_hi_rs_ssp3_gfdl_6p0","MiscCrop",694.471326871851
"316","gl_hi_rs_ssp3_gfdl_6p0","OilCrop",41.0076788899677
"317","gl_hi_rs_ssp3_gfdl_6p0","OtherGrain",40.8536175428416
"318","gl_hi_rs_ssp3_gfdl_6p0","PalmFruit",3.622442927092
"319","gl_hi_rs_ssp3_gfdl_6p0","Rice",828.04256899417
"320","gl_hi_rs_ssp3_gfdl_6p0","RootTuber",276.067899658284
"321","gl_hi_rs_ssp3_gfdl_6p0","SugarCrop",920.97668374325
"322","gl_hi_rs_ssp3_gfdl_6p0","Wheat",226.611686939664
"323","gl_hi_rs_ssp4_gfdl_2p6","biomass-grass",5.74263483702415
"324","gl_hi_rs_ssp4_gfdl_2p6","biomass-tree",1.17188297671981
"325","gl_hi_rs_ssp4_gfdl_2p6","Corn",176.421408352084
"326","gl_hi_rs_ssp4_gfdl_2p6","FiberCrop",45.9004425151954
"327","gl_hi_rs_ssp4_gfdl_2p6","FodderGrass",50.633243296033
"328","gl_hi_rs_ssp4_gfdl_2p6","FodderHerb",695.172477327971
"329","gl_hi_rs_ssp4_gfdl_2p6","MiscCrop",609.334340232888
"330","gl_hi_rs_ssp4_gfdl_2p6","OilCrop",42.5330891534461
"331","gl_hi_rs_ssp4_gfdl_2p6","OtherGrain",51.0416733957386
"332","gl_hi_rs_ssp4_gfdl_2p6","PalmFruit",2.563885817108
"333","gl_hi_rs_ssp4_gfdl_2p6","Rice",521.83983807209
"334","gl_hi_rs_ssp4_gfdl_2p6","RootTuber",98.204462314626
"335","gl_hi_rs_ssp4_gfdl_2p6","SugarCrop",1010.04194729696
"336","gl_hi_rs_ssp4_gfdl_2p6","Wheat",229.003536611629
"337","gl_hi_rs_ssp4_gfdl_4p5","biomass-grass",8.4552360649831
"338","gl_hi_rs_ssp4_gfdl_4p5","biomass-tree",1.70925055341422
"339","gl_hi_rs_ssp4_gfdl_4p5","Corn",227.387829913816
"340","gl_hi_rs_ssp4_gfdl_4p5","FiberCrop",45.6668185086604
"341","gl_hi_rs_ssp4_gfdl_4p5","FodderGrass",55.674211933218
"342","gl_hi_rs_ssp4_gfdl_4p5","FodderHerb",639.623302309681
"343","gl_hi_rs_ssp4_gfdl_4p5","MiscCrop",595.78599010969
"344","gl_hi_rs_ssp4_gfdl_4p5","OilCrop",39.9328300307408
"345","gl_hi_rs_ssp4_gfdl_4p5","OtherGrain",46.1637298033023
"346","gl_hi_rs_ssp4_gfdl_4p5","PalmFruit",3.461234429218
"347","gl_hi_rs_ssp4_gfdl_4p5","Rice",566.02577334185
"348","gl_hi_rs_ssp4_gfdl_4p5","RootTuber",87.39946677228
"349","gl_hi_rs_ssp4_gfdl_4p5","SugarCrop",898.119285492127
"350","gl_hi_rs_ssp4_gfdl_4p5","Wheat",210.849498671229
"351","gl_hi_rs_ssp4_gfdl_6p0","biomass-grass",2.63576683680925
"352","gl_hi_rs_ssp4_gfdl_6p0","biomass-tree",0.527977016351409
