basin.id,basin.name,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
15,Hudson Bay Coast,479.2,471.08,581.39,544.85,549.74,562.26,584.25,574.55,556.03,536.92,504.89,502.42,614.54,581.99,589.72,606.12,625.18,620.14,604.33,569.41
16,Scotland,26.48,25.64,26.17,22.56,25.13,28.94,27.48,29.45,23.22,27.27,26.97,26.18,26.68,23.1,25.85,29.7,28.28,30.32,24.06,28.79
17,Neva,52.12,54.84,51.79,49.22,52.27,53.11,54.53,56.28,50.52,54.39,54.47,56.66,53.95,51.52,54.19,56.97,58.22,60.08,53.82,57.91
18,Volga,261.95,279.88,260.18,245.11,254.74,267.69,263.45,265.15,261.94,259.51,263.51,276.77,258.42,238.99,250.22,267.39,264.08,265.06,253.31,270.54
19,Atlantic Ocean Seaboard,201.19,207.18,234.98,235.42,234.93,255.17,222.65,220.8,238.57,220.2,204.97,211.86,238.84,240.4,240.39,260.81,229.37,227.71,246.35,238.77
20,Baltic Sea Coast,15.37,14.95,13.91,12.22,13.76,16.32,14.67,14.95,13.18,15.04,15.99,15,14.57,12.5,14.16,17.16,15.69,16.23,14.05,16.3
21,Denmark - Germany Coast,12.43,13.17,14.45,11.87,11.9,14.49,13.58,13.27,12.54,15.1,12.86,13.67,15.25,12.54,12.56,15.39,14.41,14.19,13.31,15.91
22,Narva,8.2,9.47,8.04,7.77,8.27,8.78,8.4,8.38,8.36,8.67,8.51,9.25,8.2,7.53,8.04,9.27,9.01,9.1,8.75,8.69
23,Saskatchewan - Nelson,107,99.32,108.31,114.84,104.02,105.92,108.7,104.93,115.83,100.27,107.64,101.46,110,116.81,106.13,108.55,110.66,107.19,117.8,103.93
24,Ireland,25.02,26.26,25.24,23.19,24.4,29.32,25.32,26.67,24.76,27.71,25.78,27.28,26.34,24.34,25.72,30.92,26.81,28.31,26.27,30.31
25,Daugava,11.1,11.74,10.84,9.86,10.82,10.84,10.64,11.19,10.4,10.97,11.35,11.62,10.28,9.66,10.14,10.96,10.44,11.25,10.36,10.36
26,England and Wales,24.27,25.47,24.91,23.64,23.09,26.84,25.19,23.96,23.24,28.62,24.56,25.91,25.14,23.98,23.6,27.3,25.69,24.33,23.53,30.56
27,Fraser,86.78,92.32,95.44,90.88,87.89,84.73,82.93,91.76,97.97,83.29,91.3,98.71,102.44,98.63,96.94,92.52,91.59,102.55,109.62,98.76
28,Ems - Weser,12.47,12.44,13.17,12.03,11.72,13.37,13.21,12.56,12.72,13.38,12.55,12.61,13.3,12.02,11.99,13.43,13.43,12.73,12.83,13.82
29,Oder,12.39,12.9,13.29,12.37,12.48,12.78,13.13,12.72,12.92,12.6,12.23,12.72,13.17,12.16,12.49,12.65,12.49,11.98,12.79,12.8
30,Wisla,23.02,24.51,24.83,24.43,22.95,24.51,24.76,24.83,24.39,23.07,22.64,23.91,23.9,23.89,22.5,23.89,23.57,23.28,23.32,22.32
31,Elbe,17.99,17.94,18.92,17.5,17.11,18.25,18.58,17.19,18.44,18.44,18.16,17.89,18.91,17.29,17.27,17.96,18.03,17,18.28,18.26
32,Rhine,51.34,52.91,56.62,49.42,49.85,57.49,54.54,51.84,51.69,60.76,50.74,52.58,56.52,49.14,49.94,57.23,55.07,52.18,51.6,60.31
33,Poland Coast,6.51,7.08,6.93,6.91,6.35,7.82,7.06,6.7,6.59,6.88,6.75,7.22,7.02,7.05,6.45,8.19,7.18,6.82,6.85,7.29
34,Churchill,48.76,49.05,58.45,60.87,64.78,70.62,58.29,57.9,61.64,55.19,51.58,52.34,62.24,65.17,69.17,76.09,63.32,62.49,67.9,62.7
35,Neman,14.23,15.01,14.39,13.49,13.42,14.23,14.72,14.15,13.47,14.19,14.26,14.93,13.83,13.29,13.42,14.21,14.41,13.95,13.42,14.05
36,Scheldt,4.84,5.55,5.72,4.5,5.13,5.47,5.08,4.9,5.25,6.72,4.81,5.54,5.66,4.22,5.15,5.62,5.33,4.9,5.17,6.88
37,"Russia, South East Coast",26.43,28.81,24.87,30.07,21.05,23.79,24.97,23.38,25.63,25,26.72,28.93,25.46,30.52,21.6,24.78,25.98,24.82,26.85,26.1
38,Ural,7.58,8.01,7.85,8.04,7.21,8.16,7.97,7.92,7.73,7.58,7.74,8.04,7.82,8.13,7.41,8.16,8.09,8.01,7.91,7.97
39,Dnieper,49.59,49,46.46,47.61,49.06,49.49,48.75,50.81,50.44,46.16,48.23,47.87,44.41,46.27,46.96,46.57,46.02,47.58,46.49,41.06
40,St Lawrence,120.63,107.7,148.7,150.63,155.2,140.12,124.92,139.31,144.57,130.17,124.38,112.53,152.9,155.9,159.15,147.68,133.86,147.09,154.22,145.06
41,"France, West Coast",10.94,14.69,13.49,11.1,11.54,14.46,11.97,10.74,12.28,14.94,10.57,14.51,13.32,10.8,11.41,14.33,11.92,10.34,12.18,14.81
42,Gobi Interior,4.38,4.56,3.88,4.3,4.19,3.83,4.69,4.08,4.47,4.35,4.87,5.05,4.46,4.95,4.91,4.62,5.43,4.98,5.38,5.17
43,Amur,305.63,316.05,290.16,307.28,281.86,295.85,306.82,303.01,298.15,295.63,315.39,325.33,303.03,319.85,295.12,309.9,321.01,317.49,313.42,308.82
44,Loire,15.76,18.84,18.15,17.26,17.96,21.83,17.6,16.5,17.12,18.85,14.78,18.2,17.42,15.86,17.51,21.65,17.42,15.86,16.79,17.93
45,Caspian Sea Coast,25.79,28.84,28.1,26.95,24.64,28.21,24.4,29.13,26.53,24.65,25.91,28.3,27.72,26.76,24.49,27.8,24.64,28.9,26.57,24.79
46,Seine,8.69,8.9,9.08,8.3,8.63,9.41,8.52,8.74,8.17,9.43,8.34,8.47,8.91,7.78,8.38,9.49,8.73,8.32,7.96,9.04
47,"Black Sea, North Coast",18.72,19.36,18.16,19.07,19.74,19.12,17.81,20.53,19.79,17.69,18.2,18.71,17.32,18.26,18.69,17.86,16.95,19.45,18.39,16.36
48,Yenisey,604.98,632.88,622.63,573.72,621.59,596.64,591.39,626.48,620.23,636.69,632.38,660.49,649.07,611.01,655.67,628.6,625.41,656.56,648.61,666.77
49,Dniester,1.81,1.72,1.78,2.11,1.85,2.07,1.77,1.8,1.96,1.79,1.73,1.62,1.61,1.96,1.75,1.87,1.63,1.7,1.8,1.8
50,"Italy, East Coast",22.04,25.1,23.98,21.89,22.53,24.86,22.16,19.9,24.61,23.42,20.91,23.97,22.67,20.55,21.15,23.45,20.8,18.53,22.84,20.96
51,Japan,184.81,159.69,166.22,155.2,146.44,158.14,139.14,174.97,144.87,168.89,185.74,160.61,167.34,157.27,148.53,160.49,142.3,177.85,147.99,177.05
52,"Caspian Sea, East Coast",13.57,12.26,12.82,13.4,13.27,15.97,12.17,14.04,12.62,12.48,13.4,12.04,12.51,13.13,13.05,15.42,11.99,13.66,12.27,11.85
53,Don,25.73,28.2,25.33,26.4,30.75,28.56,25.67,29.82,27.64,26.74,24.94,27.4,23.91,25.53,28.81,27.23,24.68,28.37,26.05,24.18
54,Danube,165.97,155.2,172.36,163.16,154.88,170.58,147.73,149.89,165.69,160.66,157.48,146.13,162.26,151.53,144.17,157.48,136.28,138.48,153.15,149.71
55,Adriatic Sea - Greece - Black Sea Coast,78.22,80.57,81.59,78.35,69.45,83.6,72.75,64.2,81.37,78.25,74.32,76.5,77.37,73.4,64.23,78.12,67.41,59.11,75.55,71.71
56,Ob,292.51,302.95,292.47,298.83,282.28,294.26,312.5,290.99,298.19,294.12,302.31,312.98,304.14,310.66,296.9,308.1,325.44,305,313.07,319.82
57,Po,24.67,28.19,28.04,25.23,29.86,28.28,24.98,22.69,26.53,27.85,23.47,27.05,26.51,23.68,28.22,26.55,23.4,21.18,24.92,26.39
58,Amu Darya,86.64,72.8,73.76,71.13,59.01,72.67,68.04,76.23,63.24,69.65,85.78,71.34,72.36,70.23,59.42,72.14,68.22,76.13,63.89,63.49
59,"Italy, West Coast",12.06,13.17,11.8,12.63,11.95,13.44,12.9,10.04,13.14,11.81,11.38,12.2,10.76,11.34,10.8,12.21,11.46,8.98,11.77,9.83
60,"Spain - Portugal, Atlantic Coast",22.92,36.73,34.14,30.84,29.67,35.98,33.34,26.85,33.87,30.69,22,35.5,32.95,29.39,28.21,34.52,31.83,25.58,32.51,28.93
61,"France, South Coast",2.83,3.92,3.31,3.74,3.55,3.2,3.18,2.67,3.71,3.62,2.71,3.78,3.16,3.6,3.41,3.08,3.04,2.57,3.57,3.31
62,Rhone,32.4,38.23,35.49,35.68,41.36,38.96,34.95,30.98,36.73,39.75,31.15,36.97,34.26,34.14,39.73,37.9,34.18,29.96,35.55,37.28
63,Mediterranean Sea Islands,8.06,7.8,7.81,8.51,7.79,7.73,8,6.93,8.26,7.43,7.63,7.48,7.41,7.83,7.21,7.28,7.32,6.51,7.67,6.47
64,Gironde,12.31,15.91,14.83,14.01,14.26,15.75,13.11,12.74,15.48,13.99,11.63,15.43,14.29,13.33,13.77,15.13,12.53,11.95,15.05,12.67
65,North and South Korea,62.8,56.5,58.5,63.67,44.92,51.84,63.94,56.85,49.94,60.94,64.7,58.23,60.99,65.85,47.34,54.51,67.29,59.43,52.69,78.75
66,"Bo Hai - Korean Bay, North Coast",57.64,51.31,52.28,50.76,45.77,41.27,57.74,45.8,52.52,47.83,59.12,53.44,54.65,52.6,48.16,43.32,60.94,47.43,55.86,52.08
67,"Spain, South and East Coast",4.96,5.89,5.63,6.29,4.71,4.66,4.59,5.66,5.89,4.78,4.41,5.33,5.16,5.71,4.08,4.07,3.98,4.87,5.04,3.91
68,Lake Balkash,15.66,18.72,16.3,16.04,14.22,16.97,17.56,16.51,15.28,17.68,16.12,18.77,16.51,16.77,14.9,17.39,18.18,17.02,16.13,18.29
69,Tiber,4.64,5.54,5.3,4.71,4.73,6.03,5.42,4.57,4.77,4.43,4.35,5.18,4.87,4.36,4.31,5.52,5,4.15,4.38,3.68
70,"Black Sea, South Coast",62.27,61.53,61.99,64.14,57.69,62.11,59.29,61.27,58.37,59.24,58.51,57.02,57.98,58.86,52.82,57.17,54.23,55.96,53.16,53.39
71,Tagus,9.38,14.98,15.39,12.05,11.77,13.09,12.05,11.08,14.86,9.91,8.46,13.54,13.98,10.61,10.24,11.77,10.47,9.46,13.27,8.48
72,"Caspian Sea, South West Coast",56.41,49.34,59.91,56.59,55.39,57.01,54.9,56.41,52.89,49.91,50.81,43.28,53.4,49.43,48.04,49.5,47.9,49.17,44.48,41.19
73,Ebro,18.83,24.99,23.05,22.65,20.55,22.92,20.07,20.8,22.46,21.69,17.82,23.58,21.79,21.17,19.12,21.18,18.78,19.2,20.73,19.9
74,Douro,15.08,27.62,25.3,22.6,21.37,25.17,22.87,19.5,25,20.68,13.84,26.27,24.28,20.57,19.23,24.07,20.98,17.68,23.38,19.02
75,"Mediterranean Sea, East Coast",40.99,38.28,44.86,44.03,35.17,45.74,40.73,37.34,39.9,39.16,38.24,35.18,41.26,40.02,31.22,41.29,36.24,33.09,35.08,34.21
76,Syr Darya,47.18,51.3,48.84,50.23,42.44,51.81,51.38,50.87,46.37,46.17,48.55,52.14,49.81,52.08,44.91,53.44,53.78,52.84,49.12,48.4
77,"Ziya He, Interior",6.16,5.59,5.05,5.24,6.06,4.96,5.33,5.53,5.63,5.12,6.44,5.91,5.59,5.53,6.4,5.47,5.71,6.04,6.27,5.55
78,China Coast,125.32,129.28,108.43,114.1,131.8,111.95,119.08,118.69,119.25,125.96,126.79,130.56,109.82,115.97,133.95,113.74,121.55,121.24,121.43,128.61
79,Huang He,44.58,50.13,49.07,47.37,50.32,46.22,49.72,51.41,50.8,51.4,49.56,54.84,54.5,52.55,56.26,52.92,57.28,58.82,56.66,58.42
80,Mediterranean South Coast,14.99,13.82,14.03,14.33,14.39,14.28,13.74,14.34,13.97,13.31,14.17,13,12.92,13.42,13.15,13.12,12.49,12.77,12.56,11.84
81,Guadiana,4.74,5.79,6.69,5.86,5.2,5.54,5.68,5.2,6.84,4.42,4.23,5.06,6.05,5.11,4.43,4.94,4.79,4.29,5.91,3.61
82,Central Iran,18.14,11.58,11.8,15.25,15.48,17.14,14.5,15.81,13.89,14.41,16.86,10.47,10.99,14,14.11,16,12.98,14.51,12.24,12.42
83,Guadalquivir,6.03,7.94,8.55,8.37,6.35,6.56,6.7,7.63,9.63,6.16,5.2,6.88,7.67,7.3,5.26,5.67,5.69,6.13,7.99,4.75
84,Tigris - Euphrates,115.15,77.13,101.51,120.63,91.03,104.8,94.49,108.05,92.47,83.05,103.02,67.58,88.39,104.45,76.82,89.44,80.87,91.75,76.69,59.31
85,Tarim Interior,15.28,12.57,16.18,15.43,17.04,16.26,16.43,19.12,17.33,18.15,19.44,17.46,20.99,20.77,23.19,22.85,23.54,26.04,24.53,23.78
86,"Africa, North West Coast",10.81,7.43,10.02,10.52,7.02,6.75,5.72,7.98,10.22,8.16,9.87,6.59,8.84,9.32,6.36,5.77,4.8,6.95,8.6,6.58
87,Nile,315.01,329.69,317.78,266.5,280.37,258.04,236.45,294.01,283.41,294.57,300.6,316.08,303.55,253.61,270.02,248.62,225.98,283.42,272.67,292.79
88,Persian Gulf Coast,2.23,1.38,1.46,1.49,1.66,2.25,1.31,1.49,1.54,1.68,2,1.2,1.31,1.27,1.42,2,1.07,1.33,1.36,1.31
89,Indus,165.72,148.79,139.41,120.21,171.45,168.52,140.46,159.89,151.48,116.36,168.59,153.88,143.83,127.75,180.35,178.75,155.22,171.51,168.8,137.88
90,Farahrud,1.25,1.06,0.53,0.91,1.12,1.39,0.73,1.13,0.95,0.81,1.14,0.99,0.46,0.79,1.05,1.25,0.7,1.05,0.83,0.65
91,Baja California,0,0.01,0.01,0,0.01,0.02,0.02,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0
92,Plateau of Tibet Interior,43.72,45.24,55.2,55.78,69.2,68.64,64.01,79.37,58.95,76.29,57.77,59.81,75.38,77.4,94.43,95.07,90.52,111.32,88.55,103.43
93,"Red Sea, East Coast",0.02,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.02,0.01,0.01,0.02,0.02,0.02
94,Arabian Peninsula,0.32,0.32,0.37,0.34,0.57,0.29,0.23,0.3,0.43,0.25,0.38,0.37,0.44,0.43,0.65,0.47,0.43,0.57,0.73,0.62
95,Dead Sea,1.83,0.59,1.27,1.27,0.96,1.17,0.9,1.5,1,0.78,1.72,0.49,1.13,1.12,0.81,1.02,0.76,1.34,0.83,0.45
96,"Mexico, Northwest Coast",6.89,10.6,9.06,10.05,8.69,9.63,11.93,12.13,8.86,5.76,6.51,9.7,8.36,9.26,8.06,8.82,10.92,11.08,7.96,5.73
97,Helmand,9.42,9.13,6.69,7.02,8.52,11.22,7.44,10.16,6.97,6.87,8.9,8.54,6.13,6.35,7.98,10.19,6.64,9.36,6.35,5.88
98,Sinai Peninsula,0.01,0,0.02,0.02,0.01,0.01,0.01,0.05,0.01,0,0,0,0.01,0.01,0.01,0.01,0,0.03,0,0
99,Eastern Jordan - Syria,0.09,0.04,0.07,0.07,0.05,0.07,0.05,0.06,0.07,0.05,0.07,0.03,0.05,0.05,0.04,0.05,0.04,0.04,0.05,0.01
100,"Africa, Red Sea - Gulf of Aden Coast",0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02
101,Caribbean,20.83,22.43,19.84,23.1,17.72,22.58,16.79,17.89,20.51,21.39,20,21.4,18.92,21.81,16.83,21.17,15.95,16.85,19.44,19.32
102,Hamun-i-Mashkel,0.18,0.14,0.06,0.11,0.14,0.25,0.11,0.21,0.14,0.14,0.19,0.16,0.08,0.14,0.17,0.28,0.15,0.24,0.19,0.16
103,Taiwan,17.17,20.01,13.61,20.28,22.05,17.01,18.88,20.33,15.39,21.34,17.07,20.05,13.7,20.24,21.95,17.17,18.92,20.49,15.75,21.32
104,Arabian Sea Coast,0.13,0.13,0.05,0.09,0.1,0.13,0.08,0.14,0.12,0.11,0.15,0.15,0.07,0.11,0.14,0.17,0.14,0.18,0.18,0.18
105,North Gulf,10.17,11,10.37,11.68,12.08,9.95,10.1,11.01,9.73,10.06,9.57,10.42,9.68,10.82,11.17,9.28,9.25,10.11,9.03,9.58
106,Yangtze,676.04,619.48,620.04,621.01,672.46,628.12,648.38,627.34,618.67,671.34,693.5,639.22,647.82,645.94,707.72,663.09,686.11,670.82,660.89,731.07
107,Sabarmati,2.51,2.33,2.05,1.77,2.64,2.22,1.79,1.97,2.45,1.94,2.8,2.65,2.34,2.07,3.16,2.65,2.16,2.5,3.03,2.55
108,Xun Jiang,100.97,104.01,86.79,112.22,116.27,107.81,94.73,90.13,113.42,111.78,103.56,107.15,90.26,116.21,121.18,113.42,100.97,95.47,120.32,114.77
109,Hong (Red River),46.71,45.19,44.93,55.68,50.95,54.62,50.35,39.98,56.18,50.32,47.27,46.01,45.82,56.47,51.98,56.04,51.84,41.92,57.62,50.74
110,Ganges - Bramaputra,730.02,737.91,665.03,707.12,772.09,741.47,774.85,786.99,741.6,822.48,816.14,833.46,767.4,821.49,904.85,875.66,913.37,937.25,898.78,951.79
111,Yucat§n Peninsula,36.85,34.43,33.35,28.43,29.49,33.88,26.49,34.69,30.21,28.79,34.32,32.02,30.62,25.59,26.37,30.2,23.36,31.16,26.89,21.54
112,South China Sea Coast,10.76,11.6,10.76,12.65,12.33,12.45,12.32,10.43,12.88,12.18,10.92,11.84,11.01,12.89,12.72,12.86,12.74,10.8,13.26,11.99
113,Mahi,7.8,6.68,5.51,5.92,7.72,5.99,5.27,6.26,7.78,5.2,8.61,7.63,6.47,6.77,8.91,7.05,6.24,7.6,9.32,7.03
114,"Mexico, Interior",1.28,2.29,2.17,2.84,2.82,2.6,2.49,2.63,2.24,1.77,1.09,2.11,1.96,2.52,2.33,2.4,2.21,2.31,1.97,2.01
115,Pacific Central Coast,4.89,5.19,5.02,5.36,4.2,4.07,4.85,4.24,4.45,5.31,4.81,5.08,4.91,5.29,4.08,3.99,4.69,4.15,4.38,4.97
116,"Bay of Bengal, North East Coast",90.82,85.97,86.42,86.51,89.76,77.69,86.03,82.97,90.66,96.39,92.05,87.4,88.06,88.1,91.52,79.69,88.03,85.12,93.06,90.26
117,Tapti,19.46,20.63,17.74,18.39,21.31,18.02,18.52,19.51,20.16,16.95,20.31,21.69,18.71,19.51,22.66,19.4,19.85,21,21.82,20.41
118,Yasai,13.67,14.39,12.89,17.04,14.64,14.32,14.74,15.69,15.7,13.79,14.71,15.44,14.1,18.39,16.12,15.84,16.32,17.27,17.32,14.73
119,Philippines,139.44,142.1,127.81,128.12,127.7,100.67,138.25,136.57,120.33,143.02,140.64,143.15,129.59,130.18,129.99,102.88,140.67,139.78,123.52,150.21
120,Brahamani,9.29,10.37,8.97,11.88,9.99,9.77,10.33,10.91,11.14,8.82,10.35,11.4,10.18,13.16,11.4,11.24,11.95,12.53,12.8,9.8
121,North Marina Islands and Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Mahandi,32.63,33.96,29.73,33.17,31.52,33.51,33.08,34.59,33.19,29.4,34.72,36.35,32.38,36.02,34.45,36.73,36.37,38.08,36.94,32
123,Godavari,72.19,69.24,57,58.35,61.08,66.3,60.23,66.28,62.94,56.62,75.27,72.78,60.97,62.17,65.74,70.79,64.66,71.72,68.54,65.8
124,Hainan,7.35,6.62,7.5,7.1,7.62,9.11,5.96,8.02,7.94,8.28,7.61,6.9,7.79,7.48,8,9.32,6.37,8.45,8.3,7.77
125,Mekong,299.26,306.71,309.66,285.56,282.93,280.74,265.24,278.63,308.07,318.06,295.82,305.33,307.93,283.61,283,280.73,267.49,280.92,308.23,299.13
126,"Viet Nam, Coast",54.46,52.71,52.62,49.54,52.86,55.22,50.49,50.49,51.59,56.95,54.16,52.49,52.37,49.43,52.73,55.22,50.41,50.46,51.6,54.19
127,Salween,118.61,107.61,97.52,109.34,113.2,94.23,101.29,100.39,120.54,124.98,126.07,115.71,108.24,120.09,124.48,109.09,115.7,117.56,136.23,126.63
128,India North East Coast,3.56,3.78,3.05,2.73,3.13,3.22,2.89,3.46,3.35,3.27,3.75,4.03,3.32,2.96,3.42,3.52,3.2,3.83,3.73,3.31
129,India West Coast,72.7,79.04,66.23,56.34,66.16,63.96,57.29,68.99,69.91,60.07,74.91,81.35,68.88,59.29,69.37,67.29,60.83,72.6,73.81,65.61
130,Papaloapan,27.71,31.53,27.23,29.56,27.05,27.09,25.2,29.75,26.3,28.16,26.26,29.94,25.65,27.85,25.3,25.23,23.4,27.73,24.17,25.51
131,Rio Lerma,11.93,14.76,14.53,14.75,14.71,11.62,12.56,13.32,12,12.64,11.44,14.09,14.07,14.29,13.74,11.1,12.35,12.99,11.9,12.91
132,Rio Verde,11.04,11.85,13.14,15.11,16.84,9.98,10.96,11.96,10.35,12.04,10.4,11.11,12.41,13.78,15.48,9.44,9.96,11.22,9.82,11.86
133,Grijalva - Usumacinta,87.23,93.17,83.32,79.67,77.16,81.09,68.16,88.21,79.62,77.4,82.89,88.4,78.37,74.55,72.05,75.1,62.83,81.56,73.61,63.3
134,Rio Balsas,41.84,41.91,39.38,38.99,41.59,35.48,37.76,36.27,36.36,36.83,40.33,40.2,38.05,37.15,39.98,33.11,35.38,34.64,34.62,36.21
135,Southern Central America,225.2,215.59,205.63,238.84,200.64,242.58,179.33,228,209.34,213.16,210.35,199.6,189.43,220.51,183.15,220.92,161.46,207.43,189.46,190.94
136,Isthmus of Tehuantepec,21.15,26.2,23.13,23.91,23.14,21.56,14.99,24.93,20.9,21.48,19.25,24,20.85,21.48,20.68,18.75,12.76,21.88,17.89,17.2
137,Irrawaddy,238.99,223.07,210.88,209.41,232.98,191.81,210.99,220.22,231.24,244.01,244.92,229.68,218.67,217.75,242.39,203.63,222.08,232.39,244.45,226.93
138,Sittang,33.39,31.57,27.55,34.5,32.5,26.4,25.45,28.09,34.73,34.33,34.55,32.57,28.93,36.01,34.13,28.15,27.1,30.06,36.68,31.72
139,Peninsula Malaysia,267.24,242,257.59,251.07,240.52,230.52,236.65,227.55,246.13,276.97,266.41,241.8,257.2,251.65,241.38,232.05,237.22,229.05,247.84,287.72
140,Krishna,91.33,85.54,73.77,61.29,89.05,75.64,62.58,83.38,78.29,66.25,100.02,93.58,83.27,69.82,101.5,85.7,72.62,97.38,93.27,87.99
141,Andaman - Nicobar Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,"Africa, West Coast",398.85,360.17,385.59,329.11,298.55,308.85,277.86,319.09,337.3,358.71,386.16,348.48,371.2,316.25,286,296.82,264.78,305.5,323.2,323.92
143,Caribbean Coast,71.84,66.28,71.75,74.06,84.1,83.87,75.6,70.27,69.35,77.43,67.11,61.21,66.13,67.06,77.14,75.45,68.12,62.74,61.98,79.31
144,"Africa, North Interior",1.32,1.25,1.24,1.02,1.02,0.94,0.93,1.19,1.08,1.1,1.27,1.21,1.19,0.88,0.89,0.84,0.84,1.09,1.02,0.93
145,India East Coast,0.85,0.97,1.22,0.95,1.32,1.03,1.12,0.97,1.4,0.49,0.86,1.02,1.26,1.01,1.41,1.09,1.19,1,1.49,0.67
146,Chao Phraya,27.54,28.81,26.15,26.92,29.47,24.57,22.71,26.42,29.14,32.51,28.61,30.08,27.61,28.2,31,26.02,24.69,28.86,31.37,31.63
147,Pennar,3.22,2.74,2.62,2.76,3.35,3.23,2.69,2.43,3.45,1.88,3.25,2.93,2.72,3.01,3.46,3.3,2.94,2.61,3.59,2.48
148,Gulf of Thailand Coast,24.21,22.17,21.99,19.27,18.42,19.96,21.36,19.4,20.69,23.25,23.71,21.9,21.49,18.76,17.92,19.45,20.9,19.03,20.11,22.43
149,Niger,317.3,285.61,293.35,257.82,236.77,244.09,192.09,251.65,279.97,281.86,306.11,274.87,283.25,247.46,227.72,234.5,185.94,242.58,268.73,258.77
150,Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Lake Chad,46.74,48.16,37.68,30.51,29.94,34.96,22.42,34.07,35.08,40.84,45.08,47.18,36.77,29.82,29.7,35.56,22.31,34.56,35.21,41.25
152,Senegal,30.8,28.97,31.11,21.34,21,17.92,15.68,21.92,23.75,28.68,29.18,27.05,29.09,18.76,18.41,15.49,13.34,19.3,21.11,26.04
153,Cauvery,16.71,19.47,19.81,15.21,16.36,16.83,14.47,18.52,18.54,14.78,17.3,19.93,20.19,15.97,17.29,17.76,15.36,19.35,19.4,17.53
154,Sri Lanka,30.71,30.45,35.39,32.26,28.07,27.9,29.9,31.05,34.7,28.68,31.24,31.18,36.19,33.41,28.98,28.91,30.82,32.5,35.79,30.41
155,India South Coast,11.08,12.08,11.07,10.32,10.31,10.6,9.59,11.31,10.88,9.89,11.12,12.13,11.07,10.37,10.41,10.71,9.7,11.49,10.95,10.65
156,Orinoco,793.44,691.31,722.53,716.43,701.52,826.26,736.15,642.21,711.37,754.75,741.59,642.43,665.74,653.42,638.59,747.07,665.78,578.68,642.17,705.08
