basin.id,basin.name,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
49,Dniester,7.18,6.66,6.92,8.08,7.07,8.16,6.89,6.93,7.61,6.83,6.65,6.16,6.26,7.53,6.68,7.44,6.43,6.33,6.9,6.73
50,"Italy, East Coast",22.04,24.42,23.27,21.23,21.9,24.1,21.46,19.23,23.84,22.62,20.13,23.04,21.79,19.63,20.3,22.22,19.65,17.52,21.7,19.76
51,Japan,138.75,117.64,122,114.04,107.19,115.04,101.41,125.04,103.91,119.63,130.39,111.53,114.95,108.18,100.8,108.13,95.81,116.87,97.39,115.72
52,"Caspian Sea, East Coast",23.41,19.72,21.01,21.9,21.72,27.3,19.54,23.53,20.55,20.2,22.3,19.56,20.95,21.51,21.46,26.35,19.5,23.09,20.33,19.44
53,Don,68.93,71.88,66.93,68.58,76.8,73.3,67.36,75.18,70.92,68.88,65.93,70.18,64.57,66.51,73.78,71.05,65.64,72.68,67.99,64.52
54,Danube,193.68,177.86,197.56,186.13,176.12,194.71,167.47,168.57,187.35,182.92,176.78,163.86,182.59,168.55,158.71,173.96,148.57,148.86,167.26,163.69
55,Adriatic Sea - Greece - Black Sea Coast,71.25,71.28,72.41,69.46,62.08,73.84,64.55,55.35,71.89,69.39,65.98,67.6,68.76,64.9,54.52,68.71,58.31,46.86,66.31,63.62
56,Ob,496.26,502.41,483.84,495.49,464.25,486.88,518.7,479.03,491.67,485.29,498.73,515.87,502.17,514.41,486.1,508.94,538.31,501.12,515.51,532
57,Po,28.22,31.75,31.52,28.33,33.59,31.68,27.88,25.14,29.51,31.05,25.85,29.97,29.23,25.92,30.95,28.95,25.02,22.35,26.7,28.24
58,Amu Darya,92.8,73.65,75.03,71.83,59.95,73.68,69.18,76.94,64.22,70.88,87.4,72.81,74.42,71.43,61.58,74.01,70.81,78.39,66.37,66.9
59,"Italy, West Coast",8.5,8.99,8.1,8.68,8.19,9.17,8.93,6.9,9.09,8.21,7.99,8.52,7.61,8.15,7.72,8.59,8.21,6.51,8.47,7.09
60,"Spain - Portugal, Atlantic Coast",18.89,27.92,26.11,23.6,22.86,27.18,25.19,20.54,25.6,23.12,16.93,26.38,24.58,21.67,21.07,25.17,23.02,18.72,23.66,20.78
61,"France, South Coast",3.51,4.79,4.06,4.57,4.35,3.91,3.89,3.26,4.54,4.4,3.29,4.61,3.87,4.44,4.12,3.71,3.67,3.14,4.33,3.99
62,Rhone,34.6,40.07,37.11,37.24,43.35,40.62,36.08,31.87,37.97,40.76,31.97,37.77,34.92,34.58,40.35,38.16,33.48,28.94,35.02,36.4
63,Mediterranean Sea Islands,7.04,6.67,6.65,7.24,6.67,6.61,6.87,6.09,7.1,6.5,6.73,6.58,6.47,7,6.46,6.42,6.63,5.89,6.91,5.99
64,Gironde,13.19,16.49,15.38,14.55,14.79,16.33,13.48,13.2,15.96,14.39,12.01,15.95,14.78,13.96,14.16,15.44,12.68,12.24,15.33,12.61
65,North and South Korea,55.14,49.37,50.93,54.95,39.58,45.15,55.94,49.19,43.74,52.24,56,50.19,52.3,55.31,40.37,46.4,58.27,49.83,44.9,65.41
66,"Bo Hai - Korean Bay, North Coast",83.7,73.35,74.88,71.76,65.14,57.1,81.59,63.98,73,66.06,81.45,73.85,75.52,69.77,65.14,55.28,81.97,60.62,73.7,68.13
67,"Spain, South and East Coast",10.43,11.96,11.53,12.82,9.63,9.6,9.38,11.43,12.07,9.75,8.8,10.6,10.45,11.55,8.21,8.55,8.12,9.88,10.1,7.83
68,Lake Balkash,34.94,39.55,34.23,33.92,29.81,35.59,36.42,33.94,31.15,35.88,33.42,36.98,32.55,34,29.13,34.46,36.02,32.91,30.53,35.47
69,Tiber,4.14,4.81,4.63,4.11,4.16,5.24,4.7,3.95,4.14,3.85,3.83,4.45,4.26,3.77,3.81,4.74,4.32,3.53,3.73,3.09
70,"Black Sea, South Coast",56.08,53.96,54.3,55.82,48.69,54.25,50.34,52.75,48.86,50.46,48.44,47.55,48.64,49.25,40.75,46.77,42.27,44.5,40.01,42.13
71,Tagus,9.24,14.09,14.46,11.24,11.04,12.13,11.02,10.24,13.78,8.88,7.44,11.97,12.42,9.11,8.81,9.98,8.56,7.94,11.36,7.05
72,"Caspian Sea, South West Coast",44.95,38.04,46.12,43.72,42.58,43.57,42.5,43.19,40.06,38.35,39.19,33.57,41.19,38.58,36.88,37.61,37.4,37.45,34.15,33.23
73,Ebro,15.56,20.96,19.45,19.14,17.05,19.42,16.57,17.44,19.14,18.53,14.23,20.08,18.6,17.95,15.52,18.03,15.19,15.89,17.66,16.48
74,Douro,14.99,26.75,24.46,21.35,20.17,24.15,21.46,18.31,23.84,19.07,12.65,25,22.19,18.77,17.46,21.42,18.43,15.52,20.79,16.58
75,"Mediterranean Sea, East Coast",41.26,36.63,42.58,41.79,33.64,43.35,38.66,35.38,37.69,37.1,36.27,33.82,39,37.88,29.86,38.88,33.86,30.95,32.67,32.08
76,Syr Darya,97.13,100.6,95.56,97.63,81.8,100.06,98.35,96.71,86.85,86.34,90.54,96.76,91.3,94.89,79.33,95.96,95.8,92.13,84.73,82.73
77,"Ziya He, Interior",50.57,46.23,40.79,42.05,49.09,39.59,42.65,43.95,43.87,38.59,49.19,46.9,41.92,40.67,48.56,39.7,42.09,44.29,44.18,38.51
78,China Coast,126.01,129.05,107.2,112.48,130.12,108.9,116.09,114.85,114.31,119.7,120.77,123.54,101.9,106.97,123.23,102.01,110,109.1,106.57,113.36
79,Huang He,102.97,115.93,111.46,106.56,114.95,103.29,109.22,113.36,112.26,110.78,107.35,121.06,118.18,111.57,123.85,114.59,128.85,128.26,123.16,132.16
80,Mediterranean South Coast,24.68,21.13,21.64,22.18,22.41,22.24,21.12,22.48,21.9,20.39,22.2,19.76,19.93,20.55,20.41,20.32,19,19.93,19.67,18.26
81,Guadiana,9.53,11.06,12.88,11.14,9.89,10.49,10.69,9.75,12.91,8.18,7.71,8.94,10.96,8.94,7.73,8.6,8.03,7.2,10.19,6.07
82,Central Iran,19.13,12.1,12.31,15.92,16.07,17.77,14.99,16.7,14.9,15.68,18.27,12.08,12.94,16.33,15.96,18.08,14.83,16.71,14.59,15.18
83,Guadalquivir,6.63,8.43,9.03,8.87,6.72,6.87,6.94,7.98,10.07,6.42,5.25,7.11,7.85,7.29,5.34,5.73,5.79,6.07,7.99,4.59
84,Tigris - Euphrates,78.02,50.01,65.55,78.36,59.26,67.33,61.05,69.42,59.27,52.75,65.72,43.12,55.78,67,49.73,56.74,52.27,57.72,48.76,36.1
85,Tarim Interior,29.17,23.31,29.62,27.75,30.49,29.41,29.58,34.13,30.95,31.24,34.91,31.17,37.43,36.4,40.11,39.1,41.32,47.16,43.4,41.06
86,"Africa, North West Coast",25.61,19.2,24.24,24.93,18.04,17.11,14.52,20.24,24.33,20.62,23.8,16.31,21.55,23.18,15.55,13.79,11.29,16.88,20.44,15.88
87,Nile,400.22,411.19,392.7,321.34,337.41,299.01,265.44,330.2,306.63,318.83,317.03,319.55,300.7,228.58,247.83,214.29,174.2,231.71,205.53,236.91
88,Persian Gulf Coast,6.86,4.41,4.58,4.73,5.11,6.47,4.26,4.72,4.85,5.24,6.2,4.37,4.67,4.72,4.99,6.44,4.03,4.67,4.82,4.72
89,Indus,100.47,87.35,82.67,69.79,101.73,99.31,81.26,92.34,87.34,67.38,96.02,86.27,84.3,71.43,105.13,102.46,86.16,95.49,92.89,72.43
90,Farahrud,2.33,1.85,1.06,1.69,2.04,2.49,1.48,2.11,1.87,1.59,2.21,1.94,1.34,1.82,2.26,2.65,1.87,2.38,1.99,1.54
91,Baja California,0.21,0.65,0.63,0.19,0.61,0.9,0.9,0.33,0.35,0.38,0.18,0.68,0.6,0.18,0.49,0.88,0.81,0.26,0.28,0.09
92,Plateau of Tibet Interior,34.4,34.34,43.95,43.55,55.29,56.27,53.41,66.87,51.52,68.87,56.11,57.88,75.01,76.97,92.6,94.86,93.07,111.07,95.35,109.63
93,"Red Sea, East Coast",2,1.6,2.26,1.04,1.76,0.69,1.06,1.78,2.29,2.23,2.44,1.95,2.58,1.48,2.29,1.31,1.44,2.4,2.66,1.99
94,Arabian Peninsula,2.54,2.17,2.51,2.36,3.86,1.98,1.65,2.19,3.04,2.08,2.69,2.61,3.04,3.08,4.38,2.87,2.44,3.39,4.18,3.5
95,Dead Sea,2.14,0.61,1.38,1.37,1,1.23,0.92,1.61,1,0.75,1.8,0.41,1.08,1.04,0.69,0.95,0.64,1.26,0.68,0.25
96,"Mexico, Northwest Coast",18.88,28.42,23.89,25.99,22.4,25.02,30.56,30.33,20.35,13.48,14.97,22.14,18.04,19.82,15.8,18.36,22.66,22.12,13.55,9.56
97,Helmand,10.63,9.91,7.64,7.97,9.28,12.28,8.85,11.32,8.34,8.32,10.27,10.12,8.58,8.38,9.66,12.56,9.68,11.7,9.07,8.07
98,Sinai Peninsula,0.01,0,0.01,0.02,0.01,0.01,0,0.03,0,0,0,0,0.01,0.01,0,0,0,0.01,0,0
99,Eastern Jordan - Syria,1.02,0.49,0.73,0.7,0.55,0.66,0.52,0.58,0.7,0.35,0.66,0.22,0.45,0.39,0.26,0.3,0.22,0.27,0.36,0
100,"Africa, Red Sea - Gulf of Aden Coast",2.91,1.48,3.06,2.22,3.78,2.92,1.17,2.82,3.34,2.57,3.2,2.12,3.51,2.78,4.28,3.27,1.88,3.53,4,3.72
101,Caribbean,32.97,34.98,30.8,36.31,27.25,35.66,25.6,28.13,32.3,34.16,31.73,34.55,30.23,35.61,27.09,34.51,25.1,27.32,31.66,30.92
102,Hamun-i-Mashkel,1.26,1.1,0.43,0.92,1.06,1.61,1.15,1.56,1.17,1.16,1.37,1.68,0.89,1.5,1.48,2.1,1.81,2.06,1.69,1.48
103,Taiwan,11.45,13.18,8.79,13.22,14.15,10.83,11.81,12.78,9.25,13.03,10.09,11.9,7.36,11.55,12.11,9.17,10.01,11.09,7.64,11.06
104,Arabian Sea Coast,2.63,2.58,1.19,1.97,2.25,2.56,2.05,2.76,2.62,2.44,2.67,3.19,1.86,2.48,2.74,3.06,2.9,3.32,3.21,3.06
105,North Gulf,10.24,11.13,10.35,11.76,12.27,10.01,9.9,10.9,9.78,10.19,9.37,10.45,9.4,10.79,11.11,9.09,8.62,9.77,8.87,9.56
106,Yangtze,501.76,458.49,457.79,455.84,484.38,454.74,466.14,446.66,434.3,463.78,472.21,433.41,442.53,432.37,461.6,437.59,453.7,436.6,421.91,452.61
107,Sabarmati,11.54,10.4,8.35,6.39,12.52,9.4,6.78,7.94,11.37,7.78,13.85,13.21,10.52,8.94,16.96,12.59,9.7,12.39,16.63,12.98
108,Xun Jiang,82.92,84.63,69.97,89.05,90.89,82.36,72,68.49,82.25,79.7,72.55,74.84,60.5,76.87,77.02,68.19,60.97,58.38,66.51,64.01
109,Hong (Red River),45.5,43.91,43.12,53.56,48.35,51.74,47.18,36.72,50.93,44.44,40.71,39.46,38,46.76,41.74,45.68,41.91,32.78,43.98,37.82
110,Ganges - Bramaputra,618.04,626.28,570.23,609.5,667.25,648.41,678.84,695.94,669.21,744,751.87,773.71,729.95,787.2,869.53,858.31,894.71,927.01,913.94,965.48
111,Yucat§n Peninsula,50.56,47.26,45.89,39.29,41.01,47.18,37,48.46,42.55,41.39,49.12,46.15,44.5,37.96,39.43,45.14,35.48,46.16,40.66,34.11
112,South China Sea Coast,13.38,14.81,13.2,16.46,15.89,15.84,15.38,12.08,16.24,14.76,12.32,13.95,12.19,15.13,14.76,14.42,13.98,10.92,14.69,12.59
113,Mahi,7.7,6.66,5.52,5.93,7.72,5.95,5.31,6.39,7.92,5.3,8.76,7.89,6.78,7.14,9.33,7.35,6.67,8.21,9.98,7.69
114,"Mexico, Interior",2.62,5.2,4.51,6,5.77,5.08,5.15,5.33,4.4,3.3,2.01,4.48,3.93,5.51,4.66,4.91,4.31,4.88,4.22,4.88
115,Pacific Central Coast,8.76,9.28,8.85,9.63,7.06,6.72,8.2,6.7,7.16,8.94,8.08,8.34,7.87,8.54,6.04,5.8,6.7,5.72,6.12,7.5
116,"Bay of Bengal, North East Coast",93.33,88.03,88.19,88.2,90.97,78,86.24,82.41,90.01,95.07,90.28,85.19,84.69,84.11,86.37,73.8,81.59,77.48,85.36,80.87
117,Tapti,18.69,19.81,17.03,17.42,20.12,16.96,17.47,18.23,18.58,15.42,18.44,19.67,16.76,17.3,19.81,16.71,17.23,17.9,18.28,16.96
118,Yasai,17.07,18.18,16.11,21.94,18.63,18.25,19.07,20.35,20.62,17.62,19.48,20.62,18.94,25.04,22.22,22.01,22.47,23.86,24.42,20.4
119,Philippines,123.27,124.29,110.94,110.74,109.57,85.55,117.74,115.46,99.94,119.19,116.19,117.57,104.17,103.39,101.29,77.92,109.15,106.49,91.24,115.06
120,Brahamani,9.72,10.72,9.23,12.38,10.31,9.88,10.47,10.75,11.01,8.31,10,10.76,9.47,12.59,10.48,10.35,10.85,10.72,11.5,7.66
121,North Marina Islands and Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Mahandi,39.61,41.24,34.99,39.89,37.46,40,39.24,40.79,38.75,32.72,40.62,42.24,36.08,41.05,38.67,41.73,40.81,42.28,40.81,32.7
123,Godavari,82.42,78.3,62.18,63.99,67.21,73.07,65.26,70.87,66.41,58.11,80.14,76.21,59.93,61.41,65.42,70.61,63.89,68.05,63.95,60.25
124,Hainan,13.46,12.49,13.44,12.94,13.56,15.27,11.34,13.74,13.58,13.82,13.12,12.2,12.92,12.51,13.06,14.82,10.82,12.9,12.84,12
125,Mekong,281.79,286.5,287.54,261.1,257.48,251.95,233.33,241.41,264.85,267.27,242.19,247.93,246.36,216.19,216.29,208.65,193.14,199.24,216.2,201.66
126,"Viet Nam, Coast",58.67,55.73,55.45,51.8,55.09,57.15,51.57,50.78,51.18,56.52,52.77,49.95,49.07,45.15,48.19,49.73,44.16,43.28,43.48,45.39
127,Salween,66.6,59.48,53.58,59.84,61.32,49.36,51.8,50.5,60.43,61.85,60.19,53.04,48.87,53.73,55.46,48.84,48.05,49.7,57.05,48.46
128,India North East Coast,7,7.34,5.42,4.53,5.5,5.7,4.62,5.86,5.51,5.09,6.32,6.52,4.72,3.77,4.67,4.84,3.63,4.79,4.48,3.36
129,India West Coast,74.62,81.07,67.6,57.19,67.35,64.87,57.79,69.7,70.68,60.2,75.48,81.81,68.32,58.28,68.58,65.88,59.08,70.82,72.3,63.43
130,Papaloapan,29.72,33.91,29.2,31.77,28.91,29.1,26.94,32,28.39,30.62,28.54,32.72,28.04,30.45,27.77,27.77,25.32,30.85,26.71,29.08
131,Rio Lerma,17.9,21.33,20.73,21,20.33,16.84,17.62,17.98,15.78,17.31,14.34,18.26,17.59,16.69,16.05,12.38,15.14,14.52,12.5,14.61
132,Rio Verde,11.05,12.04,13.04,14.95,16.72,9.8,10.7,11.47,9.79,11.53,9.84,11.23,12.05,12.91,14.67,9.31,9.18,10.84,9.17,11.74
133,Grijalva - Usumacinta,107.25,114.82,102.5,97.85,94.56,100.38,83.51,110.79,99.67,97.76,104.88,112.57,100.95,95.92,92.79,98.2,81.15,108.38,97.75,85.48
134,Rio Balsas,35.36,34.97,31.83,30.14,33.47,25.84,28.42,24.34,24.51,26.51,31.02,29.55,28.5,24.85,28.02,19.47,22.58,20.09,19.74,24.69
135,Southern Central America,242.72,231.41,221.25,256.66,217.49,262.97,196.32,249.68,230.8,236.57,234.3,224.5,214.9,248.24,210.77,253.64,188.84,241.93,222.66,225.65
136,Isthmus of Tehuantepec,21.09,25.58,22.91,23.36,23.07,21.7,15.14,25.31,21.54,23.04,20.89,25.01,22.61,22.96,23.12,20.94,14.58,25.42,21.04,21.57
137,Irrawaddy,200.85,184.74,172.39,170.32,188.08,150.28,164.5,168.65,174.74,180.8,177.38,160.78,146.54,142.71,158.24,127.76,136.49,138.04,146.6,128.07
138,Sittang,24.24,22.91,19.63,24.9,23.14,18.32,17.44,19.14,23.79,23.01,22.78,21.3,17.93,23.19,21.27,16.3,15.21,16.93,21.68,16.9
139,Peninsula Malaysia,265.8,237.4,251.98,245.45,233.51,222.45,226.77,216.71,233.92,261.65,249.89,223.61,236.28,230.72,217.44,205.47,208.71,199.37,216.58,251.99
140,Krishna,70.39,65.53,55.82,45.79,68.17,55.8,46.3,59.93,57.12,47.27,70.72,65.21,56.11,46.06,70.55,54.4,45.84,58.6,59.95,55.87
141,Andaman - Nicobar Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,"Africa, West Coast",435.71,392.46,420.74,358.29,324.75,336.59,303.01,347.41,367.62,391.54,424.25,381.86,407.98,346.16,311.66,325.4,289.82,334.08,352.16,351.57
143,Caribbean Coast,92,84.2,91.23,93.62,106.8,105.62,94.06,87.05,85.03,94.74,80.53,73.39,78.4,77.73,91.02,86.7,76.81,69.99,67.78,88.69
144,"Africa, North Interior",14.45,11.75,11.3,8.33,8.38,7.68,7.61,10.54,8.96,9.33,12.73,11.14,10.45,7.13,7,6.72,6.7,9.43,7.87,6.82
145,India East Coast,3.85,4.56,5.55,4.39,6.13,4.81,5.23,4.57,6.77,2.3,4.25,5.01,5.72,5.09,7.24,5.35,6.24,5.2,7.76,4.14
146,Chao Phraya,43.59,45.5,40.37,40.21,44.66,35.98,33.28,37.95,39.98,44.17,37.95,39.5,34.43,32.92,37.25,27.98,25.01,31.38,32.89,31.6
147,Pennar,5.28,4.71,4.6,4.7,5.71,5.2,4.54,4.17,6.02,3.63,5.29,4.82,4.6,4.83,6.15,5.27,4.81,4.33,6.63,4.41
148,Gulf of Thailand Coast,33.63,30.67,30.18,26.12,24.95,26.8,28.55,25.48,26.99,30.17,30.78,28.26,27.03,22.94,21.64,23.47,25.1,22.29,23.28,25.41
149,Niger,365.28,326.22,335.7,291.95,265.57,273.24,211.45,280.41,310.12,311.87,338.22,298.22,308.59,262.07,236.03,245.29,185.1,249.16,272.08,263.16
150,Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Lake Chad,108.39,112.05,86.38,68.65,66.41,78.21,48.42,75.95,77.83,89.04,97.33,102.94,77.85,59.62,55.78,69.2,39.67,66.51,67.65,74.2
152,Senegal,59.1,54.95,60.1,41.41,41.22,36.91,33.92,43.7,46.18,56.08,58.03,53.34,58.3,40.3,39.89,36.16,32.33,42.78,44.64,54.47
153,Cauvery,26.47,30.31,30.74,24.76,26.16,26.49,23.59,29.15,28.84,24.49,27.57,31.51,31.36,26.53,28.25,27.96,25.35,31.44,31.27,29.85
154,Sri Lanka,28,27.39,31.72,28.61,24.85,24.44,26.17,26.72,29.78,24.2,26.7,26.01,29.98,27.03,23.39,22.71,24.41,24.99,28.06,22.84
155,India South Coast,22.07,24.72,21.93,19.91,19.8,20.33,17.64,22.1,20.85,18.11,20.99,23.69,20.78,18.75,18.85,19.1,16.64,21.35,19.33,18.99
156,Orinoco,803.19,699.17,730.91,722.62,708.31,835.09,743.66,648.24,717.85,759.94,747.34,649.01,667.84,651.11,638.13,747.09,663.57,572.21,635.31,694.98
