basin.id,basin.name,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
19,Atlantic Ocean Seaboard,172.26,172.33,195.02,195.63,194.84,212.53,186.13,185.04,200.78,186.13,174.84,181.23,204.39,206.57,205.56,226.53,200.11,198.78,217.66,212.4
20,Baltic Sea Coast,13.19,12.34,11.65,10.1,11.41,13.76,12.41,12.69,11.06,12.8,13.73,12.51,12.54,10.97,12.32,14.96,13.87,14.51,12.44,14.58
21,Denmark - Germany Coast,13.38,13.74,15.16,12.47,12.54,15.25,14.31,14.06,13.34,16.01,13.75,14.55,16.61,13.82,13.8,17.02,15.96,15.72,14.89,18.17
22,Narva,9.49,10.42,8.89,8.44,8.98,9.98,9.46,9.44,9.34,9.54,9.89,9.91,9.29,8.48,8.69,10.76,10.51,10.58,10.05,10.13
23,Saskatchewan - Nelson,288.61,263.02,284.98,304.23,273.75,277.73,284.8,273.39,303.4,256.23,275.89,261.75,279.59,301.8,269.96,275.81,280.9,270.05,300.2,255.8
24,Ireland,23.17,23.28,22.42,20.61,21.78,26.24,22.73,23.87,22.26,24.98,23.32,24.6,23.87,22.39,23.64,28.66,25.12,26.18,24.62,28.38
25,Daugava,15.38,15.61,14.12,12.83,13.98,14.4,13.87,14.5,13.62,14.13,15.26,15.09,12.9,12.36,12.5,14.31,13.01,13.74,13.26,13.41
26,England and Wales,39.03,39.65,38.94,36.99,36.18,42.42,39.99,38.16,36.93,45.89,39.28,41.79,41.14,39.41,38.83,45.42,43.2,41,39.68,52.15
27,Fraser,92.5,94.63,97.92,93.72,91.24,87.88,86.5,96.11,102.8,88.41,97.13,106.15,110.35,107.69,107.12,102.95,103.02,115.15,121.98,114.46
28,Ems - Weser,11.92,11.48,12.16,11.18,11.06,12.47,12.32,12.01,11.98,12.76,11.94,12.15,12.86,11.87,12.09,13.33,13.35,12.98,13.07,14.27
29,Oder,19.2,19.53,20.21,18.78,18.82,19.46,19.95,19.55,19.64,19.07,18.59,19.39,20.43,18.9,18.73,19.6,19.29,17.99,19.96,19.84
30,Wisla,33.02,34.5,34.87,34.39,32.02,34.7,34.85,34.86,33.89,32.24,31.95,33.59,33.18,33.75,30.92,33.62,33.22,32.31,32.09,30.93
31,Elbe,27.99,27.22,28.91,26.64,26.21,27.98,28.51,26.63,28.53,28.49,28.39,27.88,29.69,27.41,27.31,28.56,28.72,27.5,29.39,29.13
32,Rhine,53.8,53.88,57.84,50.76,51.53,58.92,56.51,54.7,53.85,63.71,53.57,55.64,60.21,53.33,54.49,61.56,60.75,58.6,57.33,67.58
33,Poland Coast,7.65,8.09,7.89,7.89,7.18,8.82,8.01,7.58,7.41,7.76,7.7,8.26,7.89,8.07,7.2,9.17,8.05,7.48,7.65,8.33
34,Churchill,36.85,35.68,42.54,44.15,46.64,51.94,42.27,42.01,45.34,40.41,38.17,39.79,47.03,48.98,50.72,60.17,48.84,46.77,53.34,50.32
35,Neman,19.17,19.69,18.73,17.52,17.25,18.52,19.09,18.34,17.31,18.37,18.6,19.24,17.56,17.02,16.98,17.96,18.19,17.67,16.72,17.8
36,Scheldt,7.57,8.43,8.7,6.86,7.94,8.43,7.91,7.72,8.18,10.33,7.61,8.99,8.99,7.07,8.63,9.4,9.09,8.42,8.66,11.42
37,"Russia, South East Coast",21.59,23.21,20.07,24.21,17.16,19.46,20.43,19.52,21.16,21.04,22.49,24.82,22.14,26.2,19.97,22.5,23.67,23.99,24.99,25.41
38,Ural,16.28,17.06,16.43,17.11,14.67,17.41,16.73,16.52,16.04,15.51,16.01,16.7,15.73,16.96,14.94,16.89,16.5,16.43,16.16,16.07
39,Dnieper,118.58,115.94,110.87,113.1,114.99,115.85,114.37,116.98,116.49,109.24,112.54,112.24,104.19,108.61,108.53,108.29,107.09,109.34,106.36,98.84
40,St Lawrence,96.79,83.89,116.24,117.19,120.19,109.84,96.21,108.35,112.42,102.37,97.49,90.78,122.51,124.45,123.05,122.85,107.84,120.28,127.23,121.34
41,"France, West Coast",16.23,20.71,19.14,15.8,16.44,20.69,17.31,15.57,17.9,21.84,15.54,21.13,19.62,16.03,16.96,21.54,18.14,15.83,18.74,22.91
42,Gobi Interior,53.85,55.11,46.76,51.49,49.83,44.83,55.78,48.29,51.89,51.91,57.66,60.54,53.14,57.75,56.97,51.91,62.93,57.9,62.19,61.72
43,Amur,340.3,347.03,317.57,337.89,308.21,324.39,339.15,334.37,328.38,326.35,350.63,361.74,333.89,358.27,326.82,344.72,362.09,359.03,350.81,351.49
44,Loire,20.11,22.93,22.15,21.16,22.21,27.16,22.22,20.72,21.38,23.96,19.04,22.92,22.08,20.31,22.71,28.93,23.7,21.13,22.5,24.84
45,Caspian Sea Coast,45.13,48.61,47.16,44.84,40.54,46.76,39.94,47.85,43.17,39.27,42.06,45.67,43.94,41.96,37.67,43.34,38.02,44.72,40.86,37.16
46,Seine,13.33,13.17,13.51,12.44,12.91,14.11,12.99,13.48,12.82,14.9,13.21,13.17,14.2,12.74,13.45,15.55,14.63,13.94,13.63,16.63
47,"Black Sea, North Coast",38.24,38.19,35.55,37.49,38.87,37.55,34.69,40.41,38.89,34.66,35.46,36.47,33.52,35.07,36,34.58,32.48,37.8,35.4,32.15
48,Yenisey,620.8,633.6,622.16,574.44,621.99,596.71,593.45,626.25,620.32,635.58,630.46,661.72,646.71,611.76,654.36,626.82,624.74,650.1,640.74,659.72
49,Dniester,7.06,6.53,6.79,8.09,6.94,7.81,6.67,6.72,7.24,6.77,6.51,6.05,6,7.32,6.18,6.97,5.84,6.31,6.51,6.72
50,"Italy, East Coast",22.18,24.59,23.59,21.56,22.15,24.55,21.97,19.76,24.22,23.22,20.86,23.74,22.65,20.67,21.3,23.83,21.36,18.86,22.87,21.24
51,Japan,141.54,120.9,125.57,117.55,111.29,119.82,105.44,131.8,109.98,127.27,139.43,121.33,126.38,118.55,112.67,121.3,106.93,133.75,112.33,133.5
52,"Caspian Sea, East Coast",22.83,19.01,20.04,21.3,21.17,26.68,18.51,22.35,19.2,18.85,21,17.71,18.27,19.74,19.79,24.33,17.07,20.46,17.2,16.26
53,Don,68,71.37,65.78,67.63,75.47,71.13,65.99,72.74,69.47,68.01,64.13,68.49,61.52,64.65,69.31,65.84,63.03,68.72,64.96,63.55
54,Danube,195.11,178.73,199.19,188.41,178.29,196.94,170.76,173.59,192.23,185.46,183.31,169.75,189.77,177.29,168.25,184.98,160.92,163.7,181.49,176.85
55,Adriatic Sea - Greece - Black Sea Coast,71.24,71.4,72.1,69.49,62.2,73.88,65.02,55.82,72.23,69.55,66.17,68.21,68.85,65.44,56.72,69.68,61.11,49.5,67.83,65.01
56,Ob,495.17,501.65,481.82,491.54,462.58,483.63,517.04,475.74,488.05,478.54,494.72,511.77,493.59,501.49,479.47,500.1,529.02,485.13,500.2,509.22
57,Po,28.88,32.37,32.44,29.22,34.61,32.93,29.3,26.65,31.3,32.8,28,32.22,31.88,28.77,34.26,32.47,29.14,26.64,31.08,32.96
58,Amu Darya,92.46,73.33,73.83,71.58,59.06,72.56,68.32,76.4,62.92,69.19,85.97,71.23,72,70.58,59.13,71.5,68.28,76.24,64.25,63.56
59,"Italy, West Coast",8.34,8.81,7.87,8.43,7.99,8.98,8.6,6.76,8.72,7.86,7.48,8.04,7.12,7.45,7.12,8.06,7.57,6.01,7.62,6.32
60,"Spain - Portugal, Atlantic Coast",19.59,28.74,26.84,24.61,23.74,28.4,26.69,22.08,27.24,25.05,18.92,28.93,27.04,24.71,23.95,28.7,27.04,22.47,27.78,25.18
61,"France, South Coast",3.57,4.83,4.08,4.62,4.39,3.97,3.98,3.31,4.63,4.53,3.42,4.77,3.99,4.6,4.36,3.91,3.92,3.3,4.58,4.3
62,Rhone,35.28,41.09,38.17,38.63,44.66,42.17,38.08,34.06,40.27,43.97,34.44,41.01,38.28,38.51,44.78,43.01,39.18,34.94,41.15,43.52
63,Mediterranean Sea Islands,6.83,6.49,6.54,7.01,6.51,6.5,6.61,5.84,6.8,6.16,6.29,6.1,6.2,6.28,5.89,6.09,6.02,5.56,6.17,5.3
64,Gironde,13.33,16.62,15.5,14.62,14.99,16.7,13.9,13.54,16.33,14.94,12.4,16.51,15.27,14.26,14.95,16.75,13.85,13.18,16.53,14.08
65,North and South Korea,53.78,48.12,49.58,53.57,38.41,43.56,53.11,46.64,41.7,50.17,51.81,46.28,47.75,50.87,36.29,40.81,50.88,43.47,39.06,58.47
66,"Bo Hai - Korean Bay, North Coast",82.77,71.69,72.18,70.58,63.28,55.09,77.79,61.17,69.15,62.27,78.93,68.27,66.92,64.96,58.64,49.21,71.97,54.52,63.21,54.62
67,"Spain, South and East Coast",10.71,12.33,11.74,13.12,10.02,9.75,9.74,12.13,12.74,10.45,9.82,11.6,11.3,12.58,9.48,8.95,9.14,11.08,11.62,9.5
68,Lake Balkash,35.55,40.98,35.43,35.13,30.96,36.98,38.38,35.88,33.49,38.71,34.9,41.17,35.56,36.56,32.07,37.8,39.68,36.53,35.65,40.24
69,Tiber,4.23,4.9,4.72,4.23,4.23,5.41,4.91,4.15,4.41,4.09,4.01,4.8,4.54,4.17,4.07,5.26,4.83,4.09,4.3,3.62
70,"Black Sea, South Coast",56.01,53.44,54.16,55.58,48.27,53.99,49.84,52.92,49.04,49.73,48.68,46.78,48.04,48.74,41.24,46.48,42.32,45.05,41.08,41
71,Tagus,9.83,15.11,15.46,12.29,11.97,13.34,12.49,11.56,15.44,10.64,9.32,14.99,15.4,12.13,11.72,13.38,12.6,11.41,15.56,10.27
72,"Caspian Sea, South West Coast",44.58,37.85,45.83,43.33,42.47,43.8,41.86,43.17,40.65,37.97,38.54,32.86,40.58,37.45,36.55,37.62,36.41,37.41,33.97,30.84
73,Ebro,15.69,21.16,19.65,19.36,17.4,19.73,16.93,17.92,19.51,18.96,14.63,20.6,19.21,18.82,16.56,19.27,16.42,17.21,18.93,18.44
74,Douro,15.57,27.42,25.17,22.47,21.34,25.31,23.08,19.77,25.32,21.41,14.82,27.1,25.2,22.06,20.63,25.55,23.12,20.12,25.39,21.36
75,"Mediterranean Sea, East Coast",41.49,36.85,42.95,42.22,34.11,43.92,39.13,36.42,38.52,37.81,37.25,34.32,40,38.9,30.93,40.34,35.46,33.12,34.41,33.19
76,Syr Darya,98.97,102.36,97.44,100.64,84.64,103.46,102.51,101.09,92,91.51,96.55,103.35,98.47,104.06,89.29,106.4,107.05,105.09,98.07,96.95
77,"Ziya He, Interior",48.75,42.89,36.82,38.25,45.5,33.92,35.95,38.2,36.38,32.23,43.84,36.63,32.87,30.77,37.78,27.58,29.36,32.69,29.9,25.46
78,China Coast,129.61,133.66,111.45,117.48,136.79,115.55,123.49,123.23,123.87,132.17,132.11,137.45,114.93,121.32,142.33,120.2,129.64,128.92,129.72,138.03
79,Huang He,96.87,109.7,105.98,99.25,105.81,94.15,100.91,105.43,97.68,102.27,91.93,106.05,104.13,92.5,99.3,89.35,93.83,103.22,88.5,96.01
80,Mediterranean South Coast,24.61,21.01,21.49,22.13,22.15,22.01,20.94,22.25,21.47,20.01,22.03,19.48,19.19,20.43,19.7,19.77,18.48,19.15,18.65,16.88
81,Guadiana,10.12,12,13.65,12.14,10.82,11.42,12.07,11.17,14.54,9.51,9.42,11.5,13.41,11.85,10.35,11.36,11.84,10.69,14.02,8.95
82,Central Iran,18.18,11.22,11.43,14.68,14.84,16.59,14.18,15.23,12.95,13.44,15.99,9.68,10.13,13.05,12.99,15.07,12.35,13.49,10.77,11.3
83,Guadalquivir,6.93,8.79,9.44,9.29,7.08,7.2,7.6,8.63,10.94,7.04,6.19,8.14,8.88,8.69,6.55,6.67,7.05,7.82,10.04,6.19
84,Tigris - Euphrates,78.86,51.08,67.1,79.81,60.22,69.82,63.03,72.12,61.75,55.96,69.04,45.89,59.44,70.33,51.58,60.5,55.41,62.89,52.11,41.29
85,Tarim Interior,30.27,24.07,31.9,30.38,33.3,32,32.85,38.23,34.4,36.59,38.92,34.71,42.8,42.5,48.12,48.08,50.22,55.14,51.72,51.75
86,"Africa, North West Coast",25.63,19.35,24.41,24.99,18.21,17.21,14.46,20.38,24.59,20.58,24.01,16.85,22.58,23.34,15.83,13.72,11.11,16.69,21.01,15.55
87,Nile,426.98,445.11,429.21,362.29,380.5,350.72,322.68,402.03,387.06,401.02,401.63,427.87,412.3,348.73,364.13,337.12,314.56,391.74,375.44,392.91
88,Persian Gulf Coast,6.6,4.12,4.35,4.44,4.63,6.03,4.09,4.33,4.41,4.45,5.47,3.59,3.92,3.92,3.96,5.32,3.58,3.85,3.88,3.53
89,Indus,98.33,83.31,78.25,66,95.81,92.48,74.46,85.01,77.53,58.78,86.9,73.82,69.06,57.21,85.14,82.2,64.65,73.69,68.41,52.45
90,Farahrud,2.18,1.7,0.81,1.45,1.79,2.22,1.13,1.77,1.45,1.21,1.78,1.52,0.53,1.16,1.52,1.86,0.97,1.49,1.13,0.91
91,Baja California,0.17,0.61,0.61,0.17,0.61,0.85,0.86,0.29,0.24,0.28,0.18,0.52,0.52,0.13,0.57,0.74,0.74,0.22,0.14,0.07
92,Plateau of Tibet Interior,30.99,31.45,38.09,38.76,47.32,47.27,44.23,54.86,40.39,52.76,39.45,40.58,52.16,54.67,66.06,68.67,64.38,81.51,63.91,76.84
93,"Red Sea, East Coast",1.68,1.24,2.02,0.72,1.46,0.35,0.61,1,1.35,1.3,1.32,0.93,1.67,0.45,1.14,0.17,0.29,0.49,0.9,0.57
94,Arabian Peninsula,2.16,1.72,2.07,1.79,3.19,1.51,0.93,1.32,2.04,0.83,1.44,1.32,1.66,1.08,2.22,1.22,0.44,1.16,1.5,0.39
95,Dead Sea,2.25,0.69,1.5,1.52,1.17,1.41,1.11,1.81,1.25,0.99,2.12,0.65,1.47,1.47,1.11,1.36,1.07,1.77,1.19,0.69
96,"Mexico, Northwest Coast",20.03,30.16,26.32,28.89,24.88,27.26,32.87,33.78,24.77,14.63,17.24,26.04,22.95,25.23,21.98,23.02,27.31,27.56,19.98,13.11
97,Helmand,10.08,9.18,6.62,7.08,8.49,11.19,6.96,10.14,6.59,6.41,8.5,8.25,5.09,5.8,7.08,9.42,5.09,8.55,5.14,4.91
98,Sinai Peninsula,0.01,0,0.02,0.02,0.01,0.01,0.01,0.06,0.01,0,0.01,0,0.02,0.01,0.01,0.01,0,0.05,0.01,0
99,Eastern Jordan - Syria,1.14,0.58,0.86,0.88,0.67,0.92,0.72,0.82,1.01,0.69,1.06,0.5,0.78,0.81,0.6,0.79,0.63,0.7,0.9,0.26
100,"Africa, Red Sea - Gulf of Aden Coast",2.82,1.38,3.04,1.88,3.66,2.52,0.67,2.16,2.71,1.75,2.56,1.18,2.83,1.5,3.3,2.31,0.47,1.66,2.05,1.25
101,Caribbean,33.67,36.02,31.61,37.22,28.11,36.94,27.29,29.23,34.25,36.83,34.41,37.34,33.2,38.53,29.43,38.45,29.31,30.57,36.28,37.14
102,Hamun-i-Mashkel,1.07,0.63,0.24,0.48,0.62,1.22,0.35,0.88,0.54,0.49,0.78,0.41,0.03,0.28,0.39,0.98,0.12,0.53,0.32,0.34
103,Taiwan,11.92,13.69,9.43,13.87,15.06,11.71,12.88,13.82,10.53,14.39,11.55,13.49,9.14,13.5,14.68,11.39,12.44,13.39,10.22,13.88
104,Arabian Sea Coast,2.43,2.09,0.74,1.47,1.5,2.2,1.11,2.04,1.65,1.37,2.11,1.56,0.42,0.89,1.09,1.67,0.91,1.46,1.07,1.28
105,North Gulf,10.77,11.62,10.97,12.44,12.86,10.58,10.9,11.82,10.56,11.02,10.42,11.38,10.72,12.21,12.57,10.49,10.59,11.56,10.38,11.29
106,Yangtze,530.23,489.47,491.45,492.04,530.03,501.14,516.13,501.49,500.86,540.72,558.08,521.34,531.22,534.31,583.45,555.47,574.33,560.58,563.14,626.44
107,Sabarmati,11.01,9.8,7.91,5.99,11.49,8.97,5.86,6.91,10.02,6.78,11.83,10.48,8.75,6.79,12.84,10.35,6.95,8.37,11.36,8.87
108,Xun Jiang,92.21,94.88,80.91,103.34,107.63,101.59,90.66,87.03,110.39,110.34,102.93,107.36,93.3,119.15,126,121.43,109.36,104.72,134.11,128.82
109,Hong (Red River),49.5,47.82,47.93,59.47,54.53,58.92,54.26,43.48,61.64,56.37,53.2,51.93,52.37,64.54,59.78,65.47,59.59,49.11,68.37,61.32
110,Ganges - Bramaputra,588.22,592.92,535.07,566.44,614.58,590.7,616.5,625.66,585.13,650.67,639.34,653.8,597.96,637.84,699.06,674.9,705.1,724.07,685.52,735.8
111,Yucat§n Peninsula,50.35,46.71,45.46,38.84,40.43,46.6,36.54,47.68,41.7,40.17,47.65,44.76,43.28,36.39,37.53,43.19,34.19,44.49,38.82,32.24
112,South China Sea Coast,14.44,15.93,14.52,18.03,17.49,17.94,17.82,14.37,18.93,17.95,15.71,17.4,16.19,19.9,19.67,20.53,20.37,16.7,21.53,19.09
113,Mahi,7.5,6.36,5.25,5.67,7.31,5.74,5.02,5.81,7.19,4.81,7.92,6.84,5.77,6.06,7.89,6.36,5.5,6.45,7.95,5.84
114,"Mexico, Interior",3.99,6.05,5.97,6.75,6.79,6.66,6.46,6.73,6.36,5.73,4.32,6.19,6.07,6.82,6.77,6.93,6.57,6.82,6.48,6.33
115,Pacific Central Coast,9.26,10.07,9.82,10.54,7.97,7.76,9.6,8.56,9.05,11.17,9.63,10.69,10.6,11.34,8.7,8.49,10.34,9.55,10.1,11.72
116,"Bay of Bengal, North East Coast",95.69,90.69,91.16,91.09,94.76,81.97,91.02,87.84,95.98,102.15,97.82,92.97,93.98,93.54,97.97,84.94,94.17,91.44,99.89,97.44
117,Tapti,19.31,20.45,17.7,18.36,21.28,18.11,18.57,19.55,20.32,17.24,20.55,21.89,19.15,19.91,23.3,20.09,20.6,21.78,22.75,21.42
118,Yasai,16.93,18.02,15.82,21.91,18.48,18.03,18.64,20.13,20.11,17.62,19.03,20.17,18.24,24.64,21.36,21.02,22.14,23.63,23.62,20.32
119,Philippines,130.43,132.01,119.71,120.58,121.15,96.96,132.02,131.29,117.98,140.1,139.04,141.77,131.09,132.95,134.84,110.24,146.85,146.53,133.85,160.59
120,Brahamani,10.57,11.95,10.38,13.62,11.65,11.49,12.15,13.08,13.5,11.07,12.95,14.53,13.12,16.56,15.09,14.77,15.98,16.9,17.45,14.47
121,North Marina Islands and Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Mahandi,41.35,43.52,37.49,42.67,40.44,43.46,43.05,45.58,43.88,38.77,46.51,49.65,43.98,49.56,48.11,51.28,51.45,54.38,53.29,46.94
123,Godavari,86.84,83.16,67.5,69.48,73.14,80.5,72.28,81.46,77.41,69.23,94.9,92.02,77.05,78.77,84.77,92.29,83.64,95.36,91.61,88.24
124,Hainan,14.03,13.06,14.31,13.81,14.44,16.57,12.48,15.3,15.23,15.95,14.89,14.07,15.49,15.22,15.85,18.22,14,17.18,16.81,16.63
125,Mekong,306.43,314.51,318.39,295.69,294.34,293.28,279.85,295.92,327.14,340.4,319.69,331.87,336.92,315.46,316.25,315.63,305.68,322.54,353.54,350.08
126,"Viet Nam, Coast",63.37,61.09,61.23,58.13,62.26,65.55,60.45,61.26,63.21,70.29,67.37,66.38,67.11,64.68,69.19,73.1,68.06,69.02,71.4,75.85
127,Salween,72.69,65.67,59.47,66.59,68.6,57.33,62.16,61.03,73.45,76.19,76.44,70.23,64.8,71.77,74.72,63.57,68.93,68.76,82.28,77.11
128,India North East Coast,7.84,8.62,6.6,5.72,6.96,7.3,6.57,8.32,8.09,8.1,9.42,10.74,8.75,7.72,9.41,9.81,9.32,11.37,11.27,10.26
129,India West Coast,76.82,83.68,70.55,60.41,70.99,69.05,62.51,75.15,76.63,66.85,82.81,90.01,77.86,68.36,79.58,78.15,72.16,85.11,87.16,79.15
130,Papaloapan,29.92,34.13,29.43,31.98,29.36,29.35,27.48,32.67,28.98,31.14,29.16,33.41,28.85,31.35,28.72,28.55,26.53,31.9,28.05,29.32
131,Rio Lerma,19.77,22.86,22.82,22.94,23.21,20.06,21.15,22.29,21.29,21.62,20.68,23.67,24,24.68,23.99,21.39,22.78,23.57,22.95,23.7
132,Rio Verde,11.88,12.64,14.11,16.43,18.4,10.99,12.16,13.57,11.97,13.71,11.97,12.86,14.26,16.57,18.68,11.42,12.63,14.05,12.55,14.69
133,Grijalva - Usumacinta,107.1,114.48,101.91,97.4,94.21,99.78,83.05,109.75,99.05,96.3,103.8,111.16,98.52,94.1,90.56,95.74,79.38,104.69,94.53,80.12
134,Rio Balsas,37.11,37.28,35.35,35.31,37.59,31.13,34.46,33.5,34.01,34.33,37.54,37.81,35.99,35.8,38.97,32.47,34.36,35.04,35.58,37.26
135,Southern Central America,246.02,235.14,224.98,261.21,221.69,268.79,202.44,257.07,239.05,245.33,244.99,235.67,225.81,262.01,223.52,269.96,204.05,258.56,241.82,243.12
136,Isthmus of Tehuantepec,20.8,25.55,22.65,23.52,22.88,21.43,15.09,25.19,21.34,21.9,19.65,24.81,21.77,22.77,21.78,19.94,14.12,23.6,19.96,18.55
137,Irrawaddy,214.18,200.18,189.35,187.92,208.93,172.26,189.49,197.99,208.16,220.5,221.23,208.06,198.2,195.79,218.29,181.2,199.21,209.3,220.07,204.04
138,Sittang,25.14,23.74,20.7,25.8,24.32,19.69,18.95,20.87,25.81,25.51,25.66,24.04,21.22,26.42,24.98,20.47,19.66,21.74,26.63,23.1
139,Peninsula Malaysia,273.52,245.84,262.32,254.93,244.91,234.66,241.9,232.91,253.21,285.94,274.83,249.86,267,259.11,250.3,240.34,247.77,239.04,260.86,302.26
140,Krishna,77.94,73.28,64.46,54.81,77.85,67.82,57.08,77.41,73.59,63.65,97.64,92.15,86.46,74.52,105.1,93.31,82,109.24,107.77,104.86
141,Andaman - Nicobar Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,"Africa, West Coast",427.15,384.37,411.15,348.46,315.47,323.31,289.13,332.14,352.07,372.86,398.38,357.56,379.59,317.66,285.63,289.95,255.91,296.96,315.7,315.09
143,Caribbean Coast,97.97,91.06,98.75,102.78,116.59,118.43,107.72,101.05,101.15,113.97,99.64,93.29,101.57,106.05,120.52,122.44,111.63,104.38,105.25,132.88
144,"Africa, North Interior",13.95,11.33,10.96,8.21,8.1,7.35,7.22,9.68,8.45,8.66,11.04,9.74,9,6.35,6.05,5.18,5.34,7.31,6.18,4.05
145,India East Coast,3.95,4.59,5.7,4.48,6.13,4.83,5.31,4.53,6.51,2.25,4.01,4.98,6.13,4.77,6.75,5.29,5.6,4.77,6.99,2.68
146,Chao Phraya,47.16,49.16,44.66,46.16,50.27,42.54,39.19,45.27,49.96,54.83,48.96,51.43,47.8,48.39,53.32,45.15,43.94,49.29,54.05,53.17
147,Pennar,5.32,4.8,4.65,4.93,5.89,5.57,4.99,4.6,6.24,3.86,5.45,5.21,4.98,5.56,6.52,6.14,5.53,4.9,7.04,4.85
148,Gulf of Thailand Coast,35.36,32.37,32.33,28.59,27.48,29.91,32.12,29.4,31.42,35.71,36.26,33.62,33.72,30.07,29.02,31.57,34.04,31.19,33.03,37.7
149,Niger,357.85,318.89,326.31,283.78,256.78,263.46,201.22,265.79,295.22,292.52,315.91,276.94,280.32,239.89,213.36,215.57,162.54,214.98,238.43,223.21
150,Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Lake Chad,104.57,106.72,82.45,65.59,62.82,74.22,44.85,69.14,70.77,78.96,88.32,89.22,66.3,51.75,48.62,60.83,32.23,51.04,53.37,55.72
152,Senegal,57.14,52.6,57.85,39.35,38.76,34.03,31.06,39.69,42.6,51.06,51.76,46.88,51.9,34.03,33.59,28.97,26.14,33.23,36.55,43.04
153,Cauvery,27.08,30.82,31.47,25.5,26.96,27.55,25.07,29.88,29.86,25.6,28.64,32.98,33.36,27.41,29.22,29.99,27.46,32.84,32.36,29.95
154,Sri Lanka,28.98,28.39,33.06,30.21,26.11,26.3,28.38,29.08,32.6,27.48,29.69,29.45,34.32,31.59,27.11,27.48,30.12,30.66,33.85,29.71
155,India South Coast,22.98,25.63,22.93,21.02,21.04,21.81,19.3,24.18,22.89,20.28,23.87,26.69,23.8,22.21,22.35,23.25,20.83,25.88,24.17,23.52
