basin.id,basin.name,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
36,Scheldt,7.87,9.03,9.3,7.32,8.34,8.9,8.25,7.97,8.54,10.4,7.83,9.01,9.21,6.86,8.37,9.14,8.67,7.97,8.4,10.58
37,"Russia, South East Coast",43.28,47.19,40.72,49.24,34.45,38.95,40.88,38.27,41.97,40.93,43.75,47.38,41.68,49.99,35.36,40.56,42.54,40.64,43.97,42.73
38,Ural,6.72,7.06,6.93,7.09,6.42,7.18,7.03,6.99,6.84,6.72,6.84,7.08,6.91,7.16,6.58,7.18,7.13,7.06,6.98,7.03
39,Dnieper,75.02,74.13,70.29,72.02,74.22,74.87,73.76,76.87,76.3,69.84,72.96,72.42,67.19,70,71.05,70.45,69.63,71.98,70.33,62.11
40,St Lawrence,120.9,107.94,149.03,150.97,155.54,140.44,125.2,139.62,144.89,130.46,124.65,112.78,153.24,156.25,159.5,148.01,134.15,147.42,154.56,145.38
41,"France, West Coast",17.01,22.89,21.01,17.27,17.95,22.54,18.63,16.69,19.12,23.3,16.43,22.61,20.75,16.78,17.76,22.34,18.55,16.07,18.95,23.09
42,Gobi Interior,66.31,69.05,58.63,64.99,63.32,57.95,70.96,61.69,67.67,65.85,73.74,76.52,67.44,74.9,74.42,69.97,82.27,75.37,81.58,78.29
43,Amur,334.17,345.93,316.7,336.02,307.32,323.12,335.51,331.21,325.72,322.87,345.18,356.4,331.23,350.22,322.29,338.99,351.53,347.55,342.96,337.76
44,Loire,14.56,17.4,16.75,15.94,16.58,20.14,16.25,15.24,15.81,17.4,13.65,16.81,16.09,14.65,16.17,19.97,16.09,14.65,15.51,16.56
45,Caspian Sea Coast,27.15,30.38,29.59,28.38,25.93,29.71,25.67,30.69,27.94,25.94,27.27,29.81,29.2,28.17,25.77,29.29,25.93,30.45,27.98,26.08
46,Seine,9.74,9.97,10.18,9.29,9.67,10.56,9.55,9.79,9.15,10.58,9.34,9.49,9.98,8.71,9.39,10.65,9.78,9.32,8.91,10.13
47,"Black Sea, North Coast",31.57,32.72,30.55,32.2,33.42,32.3,29.91,34.87,33.51,29.69,30.63,31.56,29.01,30.72,31.51,30,28.34,32.9,30.97,27.26
48,Yenisey,727.87,761.45,749.11,690.26,747.86,717.84,711.53,753.75,746.22,766.03,760.84,794.66,780.92,735.13,788.87,756.29,752.46,789.93,780.37,802.21
49,Dniester,3.67,3.48,3.61,4.27,3.75,4.2,3.6,3.65,3.98,3.63,3.51,3.28,3.26,3.97,3.54,3.8,3.3,3.44,3.65,3.64
50,"Italy, East Coast",22.28,25.38,24.25,22.13,22.77,25.13,22.4,20.12,24.89,23.68,21.14,24.24,22.92,20.77,21.38,23.71,21.03,18.73,23.09,21.19
51,Japan,268.44,230.61,240.43,223.85,210.65,228.27,199.66,253.62,208.29,244.46,269.84,231.99,242.12,226.97,213.8,231.8,204.42,257.96,212.99,256.76
52,"Caspian Sea, East Coast",22.7,19.87,21.08,22.33,22.05,27.9,19.68,23.71,20.64,20.34,22.33,19.39,20.42,21.74,21.57,26.71,19.28,22.9,19.88,18.98
53,Don,31.73,34.78,31.23,32.56,37.92,35.22,31.65,36.77,34.08,32.98,30.75,33.78,29.48,31.47,35.52,33.58,30.43,34.98,32.12,29.81
54,Danube,180.31,168.45,187.33,177.21,168.1,185.37,160.24,162.61,179.99,174.46,170.96,158.47,176.22,164.41,156.31,170.96,147.63,150.06,166.19,162.41
55,Adriatic Sea - Greece - Black Sea Coast,91.92,94.9,96.2,92.09,80.79,98.75,84.98,74.13,95.92,91.96,86.97,89.74,90.84,85.8,74.16,91.79,78.21,67.67,88.53,83.66
56,Ob,316,327.5,315.95,322.96,304.71,317.93,338.04,314.32,322.26,317.77,326.8,338.57,328.82,336.01,320.83,333.18,352.3,329.76,338.67,346.11
57,Po,29.24,33.46,33.28,29.9,35.47,33.57,29.61,26.86,31.47,33.05,27.79,32.1,31.45,28.04,33.5,31.49,27.71,25.05,29.53,31.3
58,Amu Darya,120.86,105.47,106.65,103.05,85.49,105.29,98.58,109.38,91.62,100.92,119.92,103.36,104.83,101.75,86.09,104.52,98.83,109.27,92.56,91.98
59,"Italy, West Coast",10.12,11.05,9.9,10.6,10.03,11.27,10.82,8.44,11.02,9.91,9.55,10.23,9.04,9.53,9.07,10.25,9.63,7.56,9.88,8.26
60,"Spain - Portugal, Atlantic Coast",20.15,31.6,29.45,26.72,25.74,30.98,28.79,23.41,29.23,26.6,19.39,30.58,28.47,25.52,24.54,29.76,27.53,22.36,28.1,25.14
61,"France, South Coast",3.98,5.58,4.69,5.31,5.04,4.53,4.49,3.74,5.27,5.14,3.79,5.37,4.46,5.11,4.83,4.34,4.28,3.59,5.07,4.68
62,Rhone,38.24,45.35,42.01,42.24,49.17,46.24,41.35,36.51,43.52,47.2,36.72,43.82,40.51,40.36,47.18,44.95,40.41,35.27,42.08,44.19
63,Mediterranean Sea Islands,7.5,7.27,7.28,7.9,7.27,7.21,7.45,6.5,7.68,6.94,7.12,6.99,6.92,7.3,6.75,6.81,6.85,6.12,7.16,6.09
64,Gironde,12.29,15.88,14.8,13.99,14.24,15.72,13.09,12.72,15.45,13.97,11.61,15.4,14.27,13.3,13.75,15.1,12.51,11.93,15.02,12.65
65,North and South Korea,69.36,62.16,64.45,70.36,48.92,56.83,70.67,62.57,54.66,67.24,71.53,64.14,67.3,72.86,51.69,59.88,74.49,65.51,57.81,87.6
66,"Bo Hai - Korean Bay, North Coast",79.8,71.03,72.38,70.27,63.36,57.13,79.94,63.41,72.71,66.22,81.85,73.98,75.65,72.82,66.68,59.97,84.37,65.67,77.33,72.1
67,"Spain, South and East Coast",8.23,9.77,9.35,10.45,7.82,7.74,7.62,9.39,9.78,7.94,7.32,8.85,8.57,9.47,6.78,6.76,6.6,8.08,8.36,6.5
68,Lake Balkash,34.69,41.47,36.1,35.53,31.5,37.6,38.9,36.57,33.84,39.16,35.71,41.59,36.57,37.16,33.01,38.53,40.28,37.69,35.74,40.52
69,Tiber,4.94,5.92,5.66,5.02,5.05,6.45,5.78,4.87,5.09,4.72,4.63,5.53,5.19,4.64,4.58,5.89,5.33,4.41,4.66,3.9
70,"Black Sea, South Coast",65.64,64.84,65.33,67.67,60.67,65.46,62.4,64.55,61.41,62.36,61.56,59.94,60.99,61.93,55.39,60.11,56.92,58.8,55.76,56.01
71,Tagus,4.09,6.53,6.71,5.26,5.13,5.71,5.25,4.83,6.48,4.32,3.69,5.91,6.1,4.63,4.46,5.13,4.56,4.13,5.78,3.7
72,"Caspian Sea, South West Coast",56.28,49.22,59.77,56.45,55.26,56.88,54.77,56.28,52.76,49.8,50.69,43.17,53.27,49.31,47.93,49.38,47.79,49.05,44.37,41.09
73,Ebro,19.08,25.36,23.39,22.98,20.83,23.25,20.35,21.09,22.79,22,18.06,23.93,22.1,21.47,19.38,21.48,19.03,19.45,21.02,20.17
74,Douro,10.91,21.52,18.79,16.34,15.46,18.64,16.54,14.11,18.44,14.96,10.01,19.94,17.59,14.88,13.91,17.41,15.17,12.79,16.91,13.76
75,"Mediterranean Sea, East Coast",36.62,34.36,39.85,39.15,31.77,40.58,36.41,33.58,35.71,35.09,34.33,31.78,36.84,35.81,28.48,36.87,32.66,30.03,31.69,30.97
76,Syr Darya,77.4,84.17,80.12,82.41,69.63,85,84.3,83.46,76.08,75.75,79.66,85.55,81.72,85.45,73.69,87.68,88.23,86.68,80.59,79.41
77,"Ziya He, Interior",26.65,24.21,21.83,22.67,26.21,21.46,23.05,23.93,24.38,22.15,27.87,25.58,24.2,23.95,27.71,23.66,24.69,26.12,27.13,24.03
78,China Coast,158.97,165.12,132.75,141.55,169.02,138.22,149.28,148.68,149.54,159.96,161.25,167.1,134.91,144.46,172.37,141,153.12,152.63,152.93,164.08
79,Huang He,120.5,135.49,132.62,128.02,136,124.93,134.39,138.94,137.29,138.91,133.95,148.23,147.29,142.04,152.06,143.04,154.82,158.97,153.14,157.89
80,Mediterranean South Coast,20.64,18.61,18.97,19.48,19.58,19.4,18.46,19.51,18.86,17.72,19.2,17.19,17.04,17.91,17.44,17.39,16.3,16.78,16.43,15.17
81,Guadiana,3.27,3.99,4.61,4.04,3.59,3.82,3.91,3.58,4.72,3.05,2.92,3.49,4.17,3.52,3.06,3.4,3.3,2.95,4.08,2.49
82,Central Iran,21.23,13.18,13.45,17.68,17.96,19.99,16.75,18.36,16.01,16.65,19.66,11.8,12.45,16.14,16.28,18.6,14.88,16.77,13.98,14.2
83,Guadalquivir,3.7,4.88,5.25,5.14,3.89,4.02,4.11,4.68,5.91,3.78,3.19,4.22,4.71,4.48,3.23,3.48,3.49,3.76,4.91,2.92
84,Tigris - Euphrates,93.49,62.62,82.42,97.94,73.91,85.09,76.72,87.73,75.08,67.43,83.64,54.87,71.77,84.81,62.38,72.62,65.66,74.49,62.27,48.16
85,Tarim Interior,70.59,58.06,74.73,71.26,78.72,75.12,75.9,88.3,80.06,83.82,89.78,80.64,96.94,95.92,107.13,105.52,108.72,120.29,113.28,109.85
86,"Africa, North West Coast",25.25,19.09,24.29,24.9,18.04,17.34,14.71,20.51,24.53,20.98,24.1,16.94,22.72,23.43,16.35,14.83,12.33,17.87,22.11,16.92
87,Nile,351.87,368.27,354.96,297.68,313.18,288.23,264.12,328.42,316.58,329.04,335.77,353.06,339.07,283.28,301.61,277.71,252.42,316.58,304.58,327.06
88,Persian Gulf Coast,7.1,4.75,4.97,5.05,5.52,7.14,4.57,5.06,5.19,5.58,6.46,4.25,4.56,4.45,4.87,6.45,3.91,4.61,4.69,4.57
89,Indus,192.72,177.37,168.97,148.08,199.77,196.16,169.91,187.3,179.77,143.35,196.25,181.92,172.93,157.37,210.74,208.77,183.12,199.85,196.5,167.6
90,Farahrud,2.3,1.95,0.98,1.68,2.07,2.56,1.34,2.09,1.76,1.49,2.11,1.83,0.85,1.46,1.93,2.3,1.29,1.94,1.53,1.2
91,Baja California,0.27,0.89,0.87,0.28,0.87,1.25,1.29,0.51,0.51,0.56,0.31,0.91,0.87,0.34,0.81,1.27,1.32,0.52,0.49,0.29
92,Plateau of Tibet Interior,23.59,24.41,29.79,30.1,37.34,37.04,34.54,42.83,31.81,41.16,31.17,32.27,40.67,41.76,50.95,51.3,48.84,60.06,47.78,55.81
93,"Red Sea, East Coast",2.48,1.93,3.06,1.28,2.29,0.9,1.34,1.96,2.58,2.61,2.8,2.09,3.47,1.6,2.72,1.57,1.83,2.51,2.99,2.6
94,Arabian Peninsula,4.11,4.03,4.73,4.4,7.23,3.67,2.9,3.8,5.53,3.22,4.79,4.69,5.68,5.46,8.26,5.97,5.49,7.23,9.31,7.93
95,Dead Sea,2.48,0.75,1.7,1.7,1.28,1.56,1.19,2.02,1.33,1.02,2.33,0.62,1.51,1.49,1.06,1.35,0.99,1.8,1.09,0.56
96,"Mexico, Northwest Coast",21.28,32.74,27.98,31.04,26.86,29.74,36.86,37.48,27.39,17.8,20.1,29.98,25.83,28.62,24.89,27.24,33.74,34.22,24.59,17.69
97,Helmand,12.46,12.04,9.06,9.38,11.13,15.15,9.78,13.57,9.32,9.23,11.7,11.16,8.52,8.73,10.33,13.61,9.01,12.38,8.74,8.28
98,Sinai Peninsula,0.01,0,0.03,0.04,0.02,0.02,0.01,0.08,0.01,0,0.01,0,0.03,0.02,0.01,0.01,0,0.06,0,0
99,Eastern Jordan - Syria,1.86,0.96,1.42,1.42,1.09,1.44,1.13,1.27,1.55,0.97,1.56,0.7,1.12,1.09,0.8,1.04,0.8,0.91,1.15,0.2
100,"Africa, Red Sea - Gulf of Aden Coast",8.3,4.21,8.99,6.14,11,7.98,3.09,7.67,9.27,6.9,9.07,5.5,10.18,7.53,12.59,9.7,5.09,9.22,10.52,9.11
101,Caribbean,50.76,55.22,48.01,57.1,42.1,55.64,39.5,42.56,49.88,52.33,48.46,52.36,45.44,53.5,39.62,51.73,37.17,39.67,46.91,46.57
102,Hamun-i-Mashkel,1.59,1.22,0.51,1,1.27,2.18,0.99,1.82,1.27,1.2,1.68,1.39,0.68,1.2,1.51,2.44,1.35,2.1,1.67,1.43
103,Taiwan,21.23,24.78,16.76,25.12,27.34,21.03,23.36,25.18,18.99,26.44,21.1,24.84,16.87,25.07,27.22,21.22,23.41,25.38,19.44,26.42
104,Arabian Sea Coast,3.61,3.45,1.99,2.75,2.88,3.6,2.63,3.7,3.38,3.22,3.94,3.9,2.46,3.12,3.63,4.25,3.71,4.45,4.41,4.4
105,North Gulf,11.36,12.36,11.61,13.18,13.66,11.1,11.28,12.38,10.84,11.24,10.64,11.67,10.77,12.15,12.57,10.29,10.26,11.3,10,10.65
106,Yangtze,778.25,709.71,710.39,711.56,773.91,720.18,744.73,719.24,708.73,772.55,799.4,733.63,744.05,741.77,816.64,762.55,790.45,771.92,759.89,844.93
107,Sabarmati,4.24,3.86,3.26,2.65,4.5,3.61,2.71,3.09,4.11,3.03,4.85,4.52,3.88,3.29,5.6,4.53,3.5,4.22,5.34,4.31
108,Xun Jiang,114.11,117.71,97.29,127.45,132.25,122.22,106.71,101.26,128.87,126.93,117.18,121.44,101.42,132.18,138.07,128.87,114.11,107.59,137.05,130.47
109,Hong (Red River),62.17,59.97,59.6,75.19,68.32,73.65,67.46,52.41,75.91,67.42,62.99,61.17,60.89,76.34,69.82,75.71,69.62,55.23,78,68.03
110,Ganges - Bramaputra,541.65,547.25,495.58,525.42,571.48,549.77,573.43,582.04,549.86,607.21,602.71,614.99,568.16,606.5,665.61,644.91,671.65,688.57,661.3,698.88
111,Yucat§n Peninsula,44.11,41.21,39.92,34.03,35.29,40.56,31.7,41.52,36.16,34.46,41.08,38.32,36.66,30.63,31.56,36.15,27.97,37.3,32.19,25.79
112,South China Sea Coast,15.73,17.64,15.73,19.99,19.29,19.56,19.26,14.97,20.51,18.95,16.08,18.16,16.3,20.54,20.15,20.48,20.21,15.82,21.39,18.51
113,Mahi,3.97,3.25,2.45,2.73,3.95,2.77,2.29,2.96,3.96,2.23,4.16,3.89,3.1,3.31,4.24,3.5,2.95,3.87,4.33,3.49
114,"Mexico, Interior",2.74,4.9,4.64,5.84,5.81,5.55,5.32,5.63,4.78,3.78,2.32,4.5,4.2,5.39,4.99,5.12,4.72,4.93,4.21,4.3
115,Pacific Central Coast,12.48,13.44,12.9,13.99,10.27,9.86,12.36,10.41,11.05,13.82,12.23,13.09,12.55,13.75,9.9,9.6,11.82,10.11,10.84,12.73
116,"Bay of Bengal, North East Coast",101.32,95.87,96.37,96.48,100.12,86.54,95.93,92.49,101.14,107.58,102.71,97.48,98.21,98.26,102.11,88.79,98.18,94.91,103.84,100.69
117,Tapti,13.82,15.19,11.78,12.54,15.95,12.11,12.7,13.87,14.64,10.85,14.82,16.17,12.93,13.87,16.71,13.74,14.28,15.64,16.24,14.94
118,Yasai,11,11.43,10.53,13.02,11.58,11.39,11.64,12.21,12.22,11.07,11.62,12.06,11.26,13.83,12.47,12.3,12.59,13.15,13.19,11.64
119,Philippines,313.12,319.23,286.39,287.11,286.15,224,310.38,306.54,269.2,321.35,315.88,321.66,290.5,291.85,291.42,229.08,315.96,313.91,276.52,337.9
120,Brahamani,7.4,8.22,7.15,9.39,7.93,7.76,8.2,8.64,8.82,7.03,8.21,9.02,8.08,10.37,9.02,8.9,9.45,9.89,10.1,7.79
121,North Marina Islands and Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Mahandi,27.86,28.84,25.74,28.26,27.05,28.51,28.2,29.3,28.28,25.5,29.4,30.6,27.69,30.35,29.2,30.87,30.61,31.86,31.02,27.4
123,Godavari,60.8,58.6,49.48,50.49,52.53,56.41,51.89,56.4,53.91,49.2,63.09,61.24,52.44,53.33,56,59.75,55.19,60.45,58.08,56.04
124,Hainan,10.62,10.09,10.73,10.44,10.81,11.89,9.61,11.1,11.04,11.29,10.8,10.29,10.93,10.71,11.09,12.23,9.91,11.41,11.31,10.93
125,Mekong,315.11,322.99,326.1,300.64,297.87,295.55,279.17,293.32,324.42,334.99,311.48,321.53,324.28,298.58,297.94,295.53,281.55,295.74,324.6,314.98
126,"Viet Nam, Coast",59.89,57.95,57.85,54.44,58.12,60.73,55.5,55.49,56.71,62.65,59.56,57.71,57.58,54.32,57.97,60.73,55.4,55.46,56.72,59.59
127,Salween,132.82,120.49,109.18,122.42,126.75,105.5,113.4,112.4,134.98,139.95,141.17,129.57,121.19,134.48,139.4,122.15,129.56,131.64,152.57,141.8
128,India North East Coast,7.19,7.76,5.85,5.02,6.07,6.31,5.45,6.92,6.66,6.43,7.68,8.41,6.57,5.63,6.83,7.1,6.25,7.89,7.63,6.53
129,India West Coast,107.05,117.02,96.88,81.33,96.76,93.31,82.82,101.23,102.66,87.2,110.53,120.65,101.04,85.97,101.81,98.55,88.39,106.9,108.79,95.91
130,Papaloapan,29.63,33.89,29.09,31.68,28.89,28.94,26.83,31.9,28.05,30.13,28.02,32.11,27.33,29.78,26.94,26.86,24.82,29.65,25.69,27.17
131,Rio Lerma,21.73,24.99,24.73,24.97,24.93,21.37,22.45,23.33,21.81,22.55,21.16,24.22,24.19,24.45,23.82,20.77,22.21,22.95,21.69,22.86
132,Rio Verde,11.9,12.81,14.24,16.43,18.35,10.72,11.82,12.92,11.14,13.02,11.19,11.98,13.43,14.95,16.84,10.12,10.7,12.11,10.55,12.82
133,Grijalva - Usumacinta,92.52,98.94,88.29,84.34,81.63,85.87,71.9,93.57,84.29,81.89,87.82,93.78,82.93,78.81,76.1,79.41,66.14,86.39,77.79,66.64
134,Rio Balsas,51.24,51.33,47.91,47.38,50.9,42.64,45.72,43.7,43.82,44.46,49.19,49.02,46.12,44.89,48.72,39.93,42.5,41.51,41.48,43.63
135,Southern Central America,275.46,263.55,251.2,292.38,245,297.01,218.58,278.94,255.8,260.53,257.05,243.71,231.11,269.65,223.32,270.15,196.42,253.43,231.14,232.98
136,Isthmus of Tehuantepec,26.73,33.18,29.27,30.25,29.27,27.26,18.87,31.55,26.41,27.15,24.31,30.38,26.35,27.15,26.13,23.67,16.02,27.66,22.57,21.69
137,Irrawaddy,179.32,167.49,158.43,157.34,174.86,144.26,158.51,165.37,173.56,183.06,183.73,172.4,164.22,163.54,181.85,153.04,166.76,174.42,183.38,170.36
138,Sittang,29.3,27.71,24.19,30.27,28.52,23.18,22.35,24.66,30.47,30.12,30.31,28.58,25.4,31.59,29.95,24.71,23.8,26.39,32.18,27.84
139,Peninsula Malaysia,344.61,310.09,331.42,322.5,308.07,294.41,302.79,290.34,315.75,357.91,343.47,309.82,330.88,323.29,309.26,296.5,303.56,292.4,318.09,372.61
140,Krishna,79.65,74.6,64.33,53.45,77.66,65.96,54.57,72.71,68.28,57.78,87.23,81.61,72.62,60.89,88.52,74.74,63.33,84.92,81.34,76.73
141,Andaman - Nicobar Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,"Africa, West Coast",421.12,380.02,407.04,347.02,314.54,325.5,292.56,336.37,355.72,378.47,407.64,367.6,391.74,333.35,301.21,312.71,278.67,321.93,340.74,341.5
143,Caribbean Coast,137.98,126.86,137.8,142.43,162.51,162.05,145.5,134.85,133,149.17,128.51,116.71,126.56,128.42,148.59,145.21,130.53,119.78,118.25,152.93
144,"Africa, North Interior",14.96,12.96,12.6,9.38,9.32,8.48,8.36,11.17,9.99,10.21,13.61,11.96,11.22,7.86,7.92,7.43,7.42,10.12,9.38,8.35
145,India East Coast,1.31,1.51,1.89,1.48,2.04,1.6,1.74,1.5,2.18,0.76,1.34,1.58,1.95,1.57,2.19,1.69,1.84,1.55,2.31,1.03
146,Chao Phraya,34.99,36.6,33.22,34.2,37.45,31.22,28.86,33.56,37.02,41.31,36.35,38.21,35.08,35.83,39.38,33.05,31.37,36.67,39.85,40.19
147,Pennar,3.54,3.31,3.25,3.32,3.71,3.55,3.29,3.16,3.85,2.54,3.57,3.4,3.3,3.43,3.87,3.65,3.41,3.25,4.03,3.19
148,Gulf of Thailand Coast,38.2,34.97,34.69,30.39,29.04,31.48,33.69,30.6,32.63,36.68,37.4,34.55,33.9,29.59,28.26,30.67,32.96,30.01,31.72,35.38
149,Niger,247,223.47,229.22,202.84,187.21,192.64,154.03,198.26,219.28,220.68,238.69,215.49,221.72,195.15,180.49,185.52,149.47,191.52,210.94,203.54
150,Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Lake Chad,28.7,29.56,23.26,18.95,18.61,21.63,14.09,21.09,21.7,25.16,27.71,28.97,22.71,18.54,18.47,21.99,14.02,21.38,21.77,25.4
152,Senegal,35.02,32.77,35.4,26.15,25.73,21.95,19.21,26.58,27.92,32.42,33.04,30.42,32.92,22.98,22.56,18.98,16.35,23.64,25.86,29.6
153,Cauvery,20.58,23.09,23.53,19.35,20.29,20.68,18.75,22.07,22.08,19,21.07,23.69,24.03,19.98,21.06,21.44,19.48,22.93,22.99,21.26
154,Sri Lanka,32.95,32.67,38.04,34.64,30.07,29.89,32.06,33.31,37.29,30.74,33.52,33.46,38.91,35.89,31.07,30.99,33.06,34.9,38.48,32.62
155,India South Coast,22.71,25.44,22.67,20.65,20.62,21.42,18.65,23.35,22.18,19.47,22.82,25.57,22.68,20.78,20.88,21.71,18.97,23.82,22.36,21.53
