INPUT_TABLE
Variable ID
RenewRsrcCurves

region,renewresource,sub.renewable.resource,grade,available,extractioncost
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade20,1,1
Europe_Eastern,Dnieper-water withdrawals,runoff,grade1,0,1e-05
Europe_Eastern,Dnieper-water withdrawals,runoff,grade2,0.05092836942224,1.1358024691358e-05
Europe_Eastern,Dnieper-water withdrawals,runoff,grade3,0.10185673884448,2.08641975308642e-05
Europe_Eastern,Dnieper-water withdrawals,runoff,grade4,0.15278510826672,4.66666666666667e-05
Europe_Eastern,Dnieper-water withdrawals,runoff,grade5,0.20371347768896,9.69135802469136e-05
Europe_Eastern,Dnieper-water withdrawals,runoff,grade6,0.2546418471112,0.000179753086419753
Europe_Eastern,Dnieper-water withdrawals,runoff,grade7,0.30557021653344,0.000303333333333333
Europe_Eastern,Dnieper-water withdrawals,runoff,grade8,0.35649858595568,0.000475802469135803
Europe_Eastern,Dnieper-water withdrawals,runoff,grade9,0.40742695537792,0.000705308641975309
Europe_Eastern,Dnieper-water withdrawals,runoff,grade10,0.45835532480016,0.001
Europe_Eastern,Dnieper-water withdrawals,runoff,grade11,0.45935532480016,0.01
Europe_Eastern,Dnieper-water withdrawals,runoff,grade12,0.51942695537792,0.0303792316857753
Europe_Eastern,Dnieper-water withdrawals,runoff,grade13,0.57949858595568,0.0813417485510712
Europe_Eastern,Dnieper-water withdrawals,runoff,grade14,0.63957021653344,0.159382653552617
Europe_Eastern,Dnieper-water withdrawals,runoff,grade15,0.6996418471112,0.260997049647143
Europe_Eastern,Dnieper-water withdrawals,runoff,grade16,0.75971347768896,0.382680039791378
Europe_Eastern,Dnieper-water withdrawals,runoff,grade17,0.81978510826672,0.520926726942052
Europe_Eastern,Dnieper-water withdrawals,runoff,grade18,0.87985673884448,0.672232214055894
Europe_Eastern,Dnieper-water withdrawals,runoff,grade19,0.93992836942224,0.833091604089633
Europe_Eastern,Dnieper-water withdrawals,runoff,grade20,1,1
EU-12,Dniester-water withdrawals,runoff,grade1,0,1e-05
EU-12,Dniester-water withdrawals,runoff,grade2,0.0655269890654282,1.1358024691358e-05
EU-12,Dniester-water withdrawals,runoff,grade3,0.131053978130856,2.08641975308642e-05
EU-12,Dniester-water withdrawals,runoff,grade4,0.196580967196285,4.66666666666667e-05
EU-12,Dniester-water withdrawals,runoff,grade5,0.262107956261713,9.69135802469136e-05
EU-12,Dniester-water withdrawals,runoff,grade6,0.327634945327141,0.000179753086419753
EU-12,Dniester-water withdrawals,runoff,grade7,0.393161934392569,0.000303333333333333
EU-12,Dniester-water withdrawals,runoff,grade8,0.458688923457998,0.000475802469135803
EU-12,Dniester-water withdrawals,runoff,grade9,0.524215912523426,0.000705308641975309
EU-12,Dniester-water withdrawals,runoff,grade10,0.589742901588854,0.001
EU-12,Dniester-water withdrawals,runoff,grade11,0.590742901588854,0.01
EU-12,Dniester-water withdrawals,runoff,grade12,0.636215912523426,0.0304940438121955
EU-12,Dniester-water withdrawals,runoff,grade13,0.681688923457998,0.0842516444905795
EU-12,Dniester-water withdrawals,runoff,grade14,0.727161934392569,0.166606915826907
EU-12,Dniester-water withdrawals,runoff,grade15,0.772634945327141,0.272893971612935
EU-12,Dniester-water withdrawals,runoff,grade16,0.818107956261713,0.398446925640417
EU-12,Dniester-water withdrawals,runoff,grade17,0.863580967196285,0.538599891701109
EU-12,Dniester-water withdrawals,runoff,grade18,0.909053978130856,0.688686983586766
EU-12,Dniester-water withdrawals,runoff,grade19,0.954526989065428,0.844042315089145
EU-12,Dniester-water withdrawals,runoff,grade20,1,1
Europe_Eastern,Don-water withdrawals,runoff,grade1,0,1e-05
Europe_Eastern,Don-water withdrawals,runoff,grade2,0.0473409036306434,1.1358024691358e-05
Europe_Eastern,Don-water withdrawals,runoff,grade3,0.0946818072612869,2.08641975308642e-05
Europe_Eastern,Don-water withdrawals,runoff,grade4,0.14202271089193,4.66666666666667e-05
Europe_Eastern,Don-water withdrawals,runoff,grade5,0.189363614522574,9.69135802469136e-05
Europe_Eastern,Don-water withdrawals,runoff,grade6,0.236704518153217,0.000179753086419753
Europe_Eastern,Don-water withdrawals,runoff,grade7,0.284045421783861,0.000303333333333333
Europe_Eastern,Don-water withdrawals,runoff,grade8,0.331386325414504,0.000475802469135802
Europe_Eastern,Don-water withdrawals,runoff,grade9,0.378727229045148,0.000705308641975309
Europe_Eastern,Don-water withdrawals,runoff,grade10,0.426068132675791,0.001
Europe_Eastern,Don-water withdrawals,runoff,grade11,0.427068132675791,0.01
Europe_Eastern,Don-water withdrawals,runoff,grade12,0.490727229045148,0.0304759963118867
Europe_Eastern,Don-water withdrawals,runoff,grade13,0.554386325414504,0.0808278860146154
Europe_Eastern,Don-water withdrawals,runoff,grade14,0.618045421783861,0.157843572335837
Europe_Eastern,Don-water withdrawals,runoff,grade15,0.681704518153217,0.258310958503204
Europe_Eastern,Don-water withdrawals,runoff,grade16,0.745363614522574,0.379017947744366
Europe_Eastern,Don-water withdrawals,runoff,grade17,0.80902271089193,0.516752443286976
Europe_Eastern,Don-water withdrawals,runoff,grade18,0.872681807261287,0.668302348358684
Europe_Eastern,Don-water withdrawals,runoff,grade19,0.936340903630643,0.830455566187141
Europe_Eastern,Don-water withdrawals,runoff,grade20,1,1
EU-15,Douro-water withdrawals,runoff,grade1,0,1e-05
EU-15,Douro-water withdrawals,runoff,grade2,0.0433788170664982,1.1358024691358e-05
EU-15,Douro-water withdrawals,runoff,grade3,0.0867576341329964,2.08641975308642e-05
EU-15,Douro-water withdrawals,runoff,grade4,0.130136451199495,4.66666666666667e-05
EU-15,Douro-water withdrawals,runoff,grade5,0.173515268265993,9.69135802469136e-05
EU-15,Douro-water withdrawals,runoff,grade6,0.216894085332491,0.000179753086419753
EU-15,Douro-water withdrawals,runoff,grade7,0.260272902398989,0.000303333333333333
EU-15,Douro-water withdrawals,runoff,grade8,0.303651719465488,0.000475802469135803
EU-15,Douro-water withdrawals,runoff,grade9,0.347030536531986,0.000705308641975309
EU-15,Douro-water withdrawals,runoff,grade10,0.390409353598484,0.001
EU-15,Douro-water withdrawals,runoff,grade11,0.391409353598484,0.01
EU-15,Douro-water withdrawals,runoff,grade12,0.459030536531986,0.0306693466369074
EU-15,Douro-water withdrawals,runoff,grade13,0.526651719465488,0.0803995979418198
EU-15,Douro-water withdrawals,runoff,grade14,0.594272902398989,0.156307221917352
EU-15,Douro-water withdrawals,runoff,grade15,0.661894085332491,0.255508686566119
EU-15,Douro-water withdrawals,runoff,grade16,0.729515268265993,0.375120459890736
EU-15,Douro-water withdrawals,runoff,grade17,0.797136451199495,0.512259009893818
EU-15,Douro-water withdrawals,runoff,grade18,0.864757634132996,0.664040804577979
EU-15,Douro-water withdrawals,runoff,grade19,0.932378817066498,0.827582311945835
EU-15,Douro-water withdrawals,runoff,grade20,1,1
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade1,0,1e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade2,0.0411644816367477,1.1358024691358e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade3,0.0823289632734953,2.08641975308642e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade4,0.123493444910243,4.66666666666666e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade5,0.164657926546991,9.69135802469135e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade6,0.205822408183738,0.000179753086419753
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade7,0.246986889820486,0.000303333333333333
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade8,0.288151371457234,0.000475802469135802
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade9,0.329315853093981,0.000705308641975308
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade10,0.370480334730729,0.001
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade11,0.371480334730729,0.01
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade12,0.441315853093981,0.0308263020148009
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade13,0.511151371457234,0.080238957620101
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade14,0.580986889820486,0.155540997204101
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade15,0.650822408183738,0.254035451155
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade16,0.720657926546991,0.373025349860999
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade17,0.790493444910243,0.509813723710299
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade18,0.860328963273495,0.661703603091099
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade19,0.930164481636748,0.825998018391599
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade20,1,1
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade1,0,1e-05
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade2,0.149698113833881,1.1358024691358e-05
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade3,0.299396227667762,2.08641975308642e-05
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade4,0.449094341501643,4.66666666666667e-05
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade5,0.598792455335524,9.69135802469136e-05
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade6,0.748490569169406,0.000179753086419753
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade7,0.898188683003287,0.000303333333333333
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade8,1.04788679683717,0.000475802469135803
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade9,1.19758491067105,0.000705308641975309
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade10,1.34728302450493,0.001
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade11,1.34828302450493,0.01
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade12,1.45928302450493,0.0304467069023544
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade13,1.57028302450493,0.0838365038680818
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade14,1.68128302450493,0.165645919416199
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade15,1.79228302450493,0.271351482065721
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade16,1.90328302450493,0.396429720335667
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade17,2.01428302450493,0.536357162745051
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade18,2.12528302450493,0.68661033781289
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade19,2.23628302450493,0.8426657740582
Europe_Non_EU,Eastern Jordan-Syria-water withdrawals,runoff,grade20,2.34728302450493,1
EU-15,Ebro-water withdrawals,runoff,grade1,0,1e-05
EU-15,Ebro-water withdrawals,runoff,grade2,0.031910871625856,1.1358024691358e-05
EU-15,Ebro-water withdrawals,runoff,grade3,0.063821743251712,2.08641975308642e-05
EU-15,Ebro-water withdrawals,runoff,grade4,0.095732614877568,4.66666666666666e-05
EU-15,Ebro-water withdrawals,runoff,grade5,0.127643486503424,9.69135802469135e-05
EU-15,Ebro-water withdrawals,runoff,grade6,0.15955435812928,0.000179753086419753
EU-15,Ebro-water withdrawals,runoff,grade7,0.191465229755136,0.000303333333333333
EU-15,Ebro-water withdrawals,runoff,grade8,0.223376101380992,0.000475802469135803
EU-15,Ebro-water withdrawals,runoff,grade9,0.255286973006848,0.000705308641975309
EU-15,Ebro-water withdrawals,runoff,grade10,0.287197844632704,0.001
EU-15,Ebro-water withdrawals,runoff,grade11,0.288197844632704,0.01
EU-15,Ebro-water withdrawals,runoff,grade12,0.367286973006848,0.0320444131470739
EU-15,Ebro-water withdrawals,runoff,grade13,0.446376101380992,0.0804727932810995
EU-15,Ebro-water withdrawals,runoff,grade14,0.525465229755136,0.153401538856197
EU-15,Ebro-water withdrawals,runoff,grade15,0.60455435812928,0.248947048326486
EU-15,Ebro-water withdrawals,runoff,grade16,0.683643486503424,0.365225720146086
EU-15,Ebro-water withdrawals,runoff,grade17,0.762732614877568,0.500353952769117
EU-15,Ebro-water withdrawals,runoff,grade18,0.841821743251712,0.6524481446497
EU-15,Ebro-water withdrawals,runoff,grade19,0.920910871625856,0.819624694241954
EU-15,Ebro-water withdrawals,runoff,grade20,1,1
EU-12,Elbe-water withdrawals,runoff,grade1,0,1e-05
EU-12,Elbe-water withdrawals,runoff,grade2,0.031377548164632,1.1358024691358e-05
EU-12,Elbe-water withdrawals,runoff,grade3,0.062755096329264,2.08641975308642e-05
EU-12,Elbe-water withdrawals,runoff,grade4,0.094132644493896,4.66666666666667e-05
EU-12,Elbe-water withdrawals,runoff,grade5,0.125510192658528,9.69135802469136e-05
EU-12,Elbe-water withdrawals,runoff,grade6,0.15688774082316,0.000179753086419753
EU-12,Elbe-water withdrawals,runoff,grade7,0.188265288987792,0.000303333333333333
EU-12,Elbe-water withdrawals,runoff,grade8,0.219642837152424,0.000475802469135802
EU-12,Elbe-water withdrawals,runoff,grade9,0.251020385317056,0.000705308641975309
EU-12,Elbe-water withdrawals,runoff,grade10,0.282397933481688,0.001
EU-12,Elbe-water withdrawals,runoff,grade11,0.283397933481688,0.01
EU-12,Elbe-water withdrawals,runoff,grade12,0.363020385317056,0.0321528094133785
EU-12,Elbe-water withdrawals,runoff,grade13,0.442642837152424,0.0805477585526253
EU-12,Elbe-water withdrawals,runoff,grade14,0.522265288987792,0.153350415098078
EU-12,Elbe-water withdrawals,runoff,grade15,0.60188774082316,0.248726346730073
EU-12,Elbe-water withdrawals,runoff,grade16,0.681510192658528,0.364841121128948
EU-12,Elbe-water withdrawals,runoff,grade17,0.761132644493896,0.499860305975041
EU-12,Elbe-water withdrawals,runoff,grade18,0.840755096329264,0.65194946894869
EU-12,Elbe-water withdrawals,runoff,grade19,0.920377548164632,0.819274177730229
EU-12,Elbe-water withdrawals,runoff,grade20,1,1
EU-15,Ems-Weser-water withdrawals,runoff,grade1,0,1e-05
EU-15,Ems-Weser-water withdrawals,runoff,grade2,0.0656737474586478,1.1358024691358e-05
EU-15,Ems-Weser-water withdrawals,runoff,grade3,0.131347494917296,2.08641975308642e-05
EU-15,Ems-Weser-water withdrawals,runoff,grade4,0.197021242375943,4.66666666666667e-05
EU-15,Ems-Weser-water withdrawals,runoff,grade5,0.262694989834591,9.69135802469136e-05
EU-15,Ems-Weser-water withdrawals,runoff,grade6,0.328368737293239,0.000179753086419753
EU-15,Ems-Weser-water withdrawals,runoff,grade7,0.394042484751887,0.000303333333333333
EU-15,Ems-Weser-water withdrawals,runoff,grade8,0.459716232210534,0.000475802469135802
EU-15,Ems-Weser-water withdrawals,runoff,grade9,0.525389979669182,0.000705308641975309
EU-15,Ems-Weser-water withdrawals,runoff,grade10,0.59106372712783,0.001
EU-15,Ems-Weser-water withdrawals,runoff,grade11,0.59206372712783,0.01
EU-15,Ems-Weser-water withdrawals,runoff,grade12,0.637389979669182,0.0304981881780693
EU-15,Ems-Weser-water withdrawals,runoff,grade13,0.682716232210534,0.0842857115457551
EU-15,Ems-Weser-water withdrawals,runoff,grade14,0.728042484751887,0.166685192002714
EU-15,Ems-Weser-water withdrawals,runoff,grade15,0.773368737293239,0.273019251448604
EU-15,Ems-Weser-water withdrawals,runoff,grade16,0.818694989834591,0.39861051178308
EU-15,Ems-Weser-water withdrawals,runoff,grade17,0.864021242375943,0.538781594905801
EU-15,Ems-Weser-water withdrawals,runoff,grade18,0.909347494917295,0.688855122716424
EU-15,Ems-Weser-water withdrawals,runoff,grade19,0.954673747458648,0.844153717114604
EU-15,Ems-Weser-water withdrawals,runoff,grade20,1,1
EU-15,England and Wales-water withdrawals,runoff,grade1,0,1e-05
EU-15,England and Wales-water withdrawals,runoff,grade2,0.0477047194035059,1.1358024691358e-05
EU-15,England and Wales-water withdrawals,runoff,grade3,0.0954094388070118,2.08641975308642e-05
EU-15,England and Wales-water withdrawals,runoff,grade4,0.143114158210518,4.66666666666666e-05
EU-15,England and Wales-water withdrawals,runoff,grade5,0.190818877614024,9.69135802469135e-05
EU-15,England and Wales-water withdrawals,runoff,grade6,0.238523597017529,0.000179753086419753
EU-15,England and Wales-water withdrawals,runoff,grade7,0.286228316421035,0.000303333333333333
EU-15,England and Wales-water withdrawals,runoff,grade8,0.333933035824541,0.000475802469135802
EU-15,England and Wales-water withdrawals,runoff,grade9,0.381637755228047,0.000705308641975308
EU-15,England and Wales-water withdrawals,runoff,grade10,0.429342474631553,0.001
EU-15,England and Wales-water withdrawals,runoff,grade11,0.430342474631553,0.01
EU-15,England and Wales-water withdrawals,runoff,grade12,0.493637755228047,0.0304630990620791
EU-15,England and Wales-water withdrawals,runoff,grade13,0.556933035824541,0.0808750330409033
EU-15,England and Wales-water withdrawals,runoff,grade14,0.620228316421035,0.157993826358359
EU-15,England and Wales-water withdrawals,runoff,grade15,0.68352359701753,0.258577503436333
EU-15,England and Wales-water withdrawals,runoff,grade16,0.746818877614024,0.379384088696712
EU-15,England and Wales-water withdrawals,runoff,grade17,0.810114158210518,0.517171606561381
EU-15,England and Wales-water withdrawals,runoff,grade18,0.873409438807012,0.668698081452228
EU-15,England and Wales-water withdrawals,runoff,grade19,0.936704719403506,0.830721537791139
EU-15,England and Wales-water withdrawals,runoff,grade20,1,1
Middle East,Farahrud-water withdrawals,runoff,grade1,0,1e-05
Middle East,Farahrud-water withdrawals,runoff,grade2,0.0564029307475774,1.1358024691358e-05
Middle East,Farahrud-water withdrawals,runoff,grade3,0.112805861495155,2.08641975308642e-05
Middle East,Farahrud-water withdrawals,runoff,grade4,0.169208792242732,4.66666666666667e-05
Middle East,Farahrud-water withdrawals,runoff,grade5,0.22561172299031,9.69135802469136e-05
Middle East,Farahrud-water withdrawals,runoff,grade6,0.282014653737887,0.000179753086419753
Middle East,Farahrud-water withdrawals,runoff,grade7,0.338417584485465,0.000303333333333333
Middle East,Farahrud-water withdrawals,runoff,grade8,0.394820515233042,0.000475802469135802
Middle East,Farahrud-water withdrawals,runoff,grade9,0.45122344598062,0.000705308641975309
Middle East,Farahrud-water withdrawals,runoff,grade10,0.507626376728197,0.001
Middle East,Farahrud-water withdrawals,runoff,grade11,0.508626376728197,0.01
Middle East,Farahrud-water withdrawals,runoff,grade12,0.56322344598062,0.0303419445640844
Middle East,Farahrud-water withdrawals,runoff,grade13,0.617820515233042,0.0823036241800307
Middle East,Farahrud-water withdrawals,runoff,grade14,0.672417584485465,0.161939944050889
Middle East,Farahrud-water withdrawals,runoff,grade15,0.727014653737887,0.26530580937971
Middle East,Farahrud-water withdrawals,runoff,grade16,0.78161172299031,0.388456125369543
Middle East,Farahrud-water withdrawals,runoff,grade17,0.836208792242732,0.527445797223438
Middle East,Farahrud-water withdrawals,runoff,grade18,0.890805861495155,0.678329730144446
Middle East,Farahrud-water withdrawals,runoff,grade19,0.945402930747577,0.837162829335616
Middle East,Farahrud-water withdrawals,runoff,grade20,1,1
EU-15,Finland-water withdrawals,runoff,grade1,0,1e-05
EU-15,Finland-water withdrawals,runoff,grade2,0.0697552872492616,1.1358024691358e-05
EU-15,Finland-water withdrawals,runoff,grade3,0.139510574498523,2.08641975308642e-05
EU-15,Finland-water withdrawals,runoff,grade4,0.209265861747785,4.66666666666667e-05
EU-15,Finland-water withdrawals,runoff,grade5,0.279021148997046,9.69135802469136e-05
EU-15,Finland-water withdrawals,runoff,grade6,0.348776436246308,0.000179753086419753
EU-15,Finland-water withdrawals,runoff,grade7,0.418531723495569,0.000303333333333333
EU-15,Finland-water withdrawals,runoff,grade8,0.488287010744831,0.000475802469135802
EU-15,Finland-water withdrawals,runoff,grade9,0.558042297994092,0.000705308641975309
EU-15,Finland-water withdrawals,runoff,grade10,0.627797585243354,0.001
EU-15,Finland-water withdrawals,runoff,grade11,0.628797585243354,0.01
EU-15,Finland-water withdrawals,runoff,grade12,0.670042297994093,0.0306308689939316
EU-15,Finland-water withdrawals,runoff,grade13,0.711287010744831,0.0852612074680002
EU-15,Finland-water withdrawals,runoff,grade14,0.752531723495569,0.168895078252798
EU-15,Finland-water withdrawals,runoff,grade15,0.793776436246308,0.276536544178915
EU-15,Finland-water withdrawals,runoff,grade16,0.835021148997046,0.403189668076943
EU-15,Finland-water withdrawals,runoff,grade17,0.876265861747785,0.543858512777475
EU-15,Finland-water withdrawals,runoff,grade18,0.917510574498523,0.6935471411111
EU-15,Finland-water withdrawals,runoff,grade19,0.958755287249262,0.847259615908411
EU-15,Finland-water withdrawals,runoff,grade20,1,1
Indonesia,Fly-water withdrawals,runoff,grade1,0,1e-05
Indonesia,Fly-water withdrawals,runoff,grade2,0.0456669141731413,1.1358024691358e-05
Indonesia,Fly-water withdrawals,runoff,grade3,0.0913338283462827,2.08641975308642e-05
Indonesia,Fly-water withdrawals,runoff,grade4,0.137000742519424,4.66666666666667e-05
Indonesia,Fly-water withdrawals,runoff,grade5,0.182667656692565,9.69135802469136e-05
Indonesia,Fly-water withdrawals,runoff,grade6,0.228334570865707,0.000179753086419753
Indonesia,Fly-water withdrawals,runoff,grade7,0.274001485038848,0.000303333333333333
Indonesia,Fly-water withdrawals,runoff,grade8,0.319668399211989,0.000475802469135802
Indonesia,Fly-water withdrawals,runoff,grade9,0.365335313385131,0.000705308641975309
Indonesia,Fly-water withdrawals,runoff,grade10,0.411002227558272,0.001
Indonesia,Fly-water withdrawals,runoff,grade11,0.412002227558272,0.01
Indonesia,Fly-water withdrawals,runoff,grade12,0.477335313385131,0.0305453404714557
Indonesia,Fly-water withdrawals,runoff,grade13,0.542668399211989,0.0806270552042346
Indonesia,Fly-water withdrawals,runoff,grade14,0.608001485038848,0.157171125892971
Indonesia,Fly-water withdrawals,runoff,grade15,0.673334570865707,0.257103534232299
Indonesia,Fly-water withdrawals,runoff,grade16,0.738667656692565,0.377350261916852
Indonesia,Fly-water withdrawals,runoff,grade17,0.804000742519424,0.514837290641265
Indonesia,Fly-water withdrawals,runoff,grade18,0.869333828346283,0.666490602100171
Indonesia,Fly-water withdrawals,runoff,grade19,0.934666914173141,0.829236177988205
Indonesia,Fly-water withdrawals,runoff,grade20,1,1
EU-15,France-South Coast-water withdrawals,runoff,grade1,0,1e-05
EU-15,France-South Coast-water withdrawals,runoff,grade2,0.0302182241270466,1.1358024691358e-05
EU-15,France-South Coast-water withdrawals,runoff,grade3,0.0604364482540931,2.08641975308642e-05
EU-15,France-South Coast-water withdrawals,runoff,grade4,0.0906546723811397,4.66666666666667e-05
EU-15,France-South Coast-water withdrawals,runoff,grade5,0.120872896508186,9.69135802469136e-05
EU-15,France-South Coast-water withdrawals,runoff,grade6,0.151091120635233,0.000179753086419753
EU-15,France-South Coast-water withdrawals,runoff,grade7,0.181309344762279,0.000303333333333333
EU-15,France-South Coast-water withdrawals,runoff,grade8,0.211527568889326,0.000475802469135802
EU-15,France-South Coast-water withdrawals,runoff,grade9,0.241745793016372,0.000705308641975309
EU-15,France-South Coast-water withdrawals,runoff,grade10,0.271964017143419,0.001
EU-15,France-South Coast-water withdrawals,runoff,grade11,0.272964017143419,0.01
EU-15,France-South Coast-water withdrawals,runoff,grade12,0.353745793016372,0.0324079785831485
EU-15,France-South Coast-water withdrawals,runoff,grade13,0.434527568889326,0.0807421759263438
EU-15,France-South Coast-water withdrawals,runoff,grade14,0.515309344762279,0.153276214855657
EU-15,France-South Coast-water withdrawals,runoff,grade15,0.596091120635233,0.24828371819716
EU-15,France-South Coast-water withdrawals,runoff,grade16,0.676872896508186,0.364038308776923
EU-15,France-South Coast-water withdrawals,runoff,grade17,0.75765467238114,0.498813609421017
EU-15,France-South Coast-water withdrawals,runoff,grade18,0.838436448254093,0.650883242955514
EU-15,France-South Coast-water withdrawals,runoff,grade19,0.919218224127047,0.818520832206484
EU-15,France-South Coast-water withdrawals,runoff,grade20,1,1
EU-15,France-West Coast-water withdrawals,runoff,grade1,0,1e-05
EU-15,France-West Coast-water withdrawals,runoff,grade2,0.0537658857075149,1.1358024691358e-05
EU-15,France-West Coast-water withdrawals,runoff,grade3,0.10753177141503,2.08641975308642e-05
EU-15,France-West Coast-water withdrawals,runoff,grade4,0.161297657122545,4.66666666666667e-05
EU-15,France-West Coast-water withdrawals,runoff,grade5,0.21506354283006,9.69135802469137e-05
EU-15,France-West Coast-water withdrawals,runoff,grade6,0.268829428537574,0.000179753086419753
EU-15,France-West Coast-water withdrawals,runoff,grade7,0.322595314245089,0.000303333333333333
EU-15,France-West Coast-water withdrawals,runoff,grade8,0.376361199952604,0.000475802469135803
EU-15,France-West Coast-water withdrawals,runoff,grade9,0.430127085660119,0.000705308641975309
EU-15,France-West Coast-water withdrawals,runoff,grade10,0.483892971367634,0.001
EU-15,France-West Coast-water withdrawals,runoff,grade11,0.484892971367634,0.01
EU-15,France-West Coast-water withdrawals,runoff,grade12,0.542127085660119,0.0303452426745019
EU-15,France-West Coast-water withdrawals,runoff,grade13,0.599361199952604,0.0818166906528085
EU-15,France-West Coast-water withdrawals,runoff,grade14,0.656595314245089,0.160680408518164
EU-15,France-West Coast-water withdrawals,runoff,grade15,0.713829428537574,0.263202460853813
EU-15,France-West Coast-water withdrawals,runoff,grade16,0.77106354283006,0.385648912242999
EU-15,France-West Coast-water withdrawals,runoff,grade17,0.828297657122545,0.524285827268967
EU-15,France-West Coast-water withdrawals,runoff,grade18,0.88553177141503,0.67537927051496
EU-15,France-West Coast-water withdrawals,runoff,grade19,0.942765885707515,0.835195306564223
EU-15,France-West Coast-water withdrawals,runoff,grade20,1,1
USA,Fraser-water withdrawals,runoff,grade1,0,1e-05
USA,Fraser-water withdrawals,runoff,grade2,0.0680531479484918,1.1358024691358e-05
USA,Fraser-water withdrawals,runoff,grade3,0.136106295896984,2.08641975308642e-05
USA,Fraser-water withdrawals,runoff,grade4,0.204159443845475,4.66666666666667e-05
USA,Fraser-water withdrawals,runoff,grade5,0.272212591793967,9.69135802469136e-05
USA,Fraser-water withdrawals,runoff,grade6,0.340265739742459,0.000179753086419753
USA,Fraser-water withdrawals,runoff,grade7,0.408318887690951,0.000303333333333333
USA,Fraser-water withdrawals,runoff,grade8,0.476372035639442,0.000475802469135802
USA,Fraser-water withdrawals,runoff,grade9,0.544425183587934,0.000705308641975309
USA,Fraser-water withdrawals,runoff,grade10,0.612478331536426,0.001
USA,Fraser-water withdrawals,runoff,grade11,0.613478331536426,0.01
USA,Fraser-water withdrawals,runoff,grade12,0.656425183587934,0.0305715998903412
USA,Fraser-water withdrawals,runoff,grade13,0.699372035639442,0.0848480547190693
USA,Fraser-water withdrawals,runoff,grade14,0.742318887690951,0.167966040952911
USA,Fraser-water withdrawals,runoff,grade15,0.785265739742459,0.275062235058591
USA,Fraser-water withdrawals,runoff,grade16,0.828212591793967,0.401273313502838
USA,Fraser-water withdrawals,runoff,grade17,0.871159443845475,0.541735952752375
USA,Fraser-water withdrawals,runoff,grade18,0.914106295896984,0.691586829273931
USA,Fraser-water withdrawals,runoff,grade19,0.957053147948492,0.845962619534231
USA,Fraser-water withdrawals,runoff,grade20,1,1
China,Ganges-Bramaputra-water withdrawals,runoff,grade1,0,1e-05
China,Ganges-Bramaputra-water withdrawals,runoff,grade2,0.0227082558567572,1.1358024691358e-05
China,Ganges-Bramaputra-water withdrawals,runoff,grade3,0.0454165117135144,2.08641975308642e-05
China,Ganges-Bramaputra-water withdrawals,runoff,grade4,0.0681247675702717,4.66666666666667e-05
