INPUT_TABLE
Variable ID
RenewRsrcCurves

region,renewresource,sub.renewable.resource,grade,available,extractioncost
Brazil,Amazon-water withdrawals,runoff,grade3,1,10
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade1,0,1e-05
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade2,0.370480334730729,0.001
Brazil,East Brazil-South Atlantic Coast-water withdrawals,runoff,grade3,1,10
Brazil,La Plata-water withdrawals,runoff,grade1,0,1e-05
Brazil,La Plata-water withdrawals,runoff,grade2,0.0344724882837925,0.001
Brazil,La Plata-water withdrawals,runoff,grade3,1,10
Brazil,North Brazil-South Atlantic Coast-water withdrawals,runoff,grade1,0,1e-05
Brazil,North Brazil-South Atlantic Coast-water withdrawals,runoff,grade2,0.00492375555782776,0.001
Brazil,North Brazil-South Atlantic Coast-water withdrawals,runoff,grade3,1,10
Brazil,Northeast South America-South Atlantic Coast-water withdrawals,runoff,grade1,0,1e-05
Brazil,Northeast South America-South Atlantic Coast-water withdrawals,runoff,grade2,0.00286392469482239,0.001
Brazil,Northeast South America-South Atlantic Coast-water withdrawals,runoff,grade3,1,10
Brazil,Orinoco-water withdrawals,runoff,grade1,0,1e-05
Brazil,Orinoco-water withdrawals,runoff,grade2,0.00720964638274108,0.001
Brazil,Orinoco-water withdrawals,runoff,grade3,1,10
Brazil,Parnaiba-water withdrawals,runoff,grade1,0,1e-05
Brazil,Parnaiba-water withdrawals,runoff,grade2,0.484939946954019,0.001
Brazil,Parnaiba-water withdrawals,runoff,grade3,1,10
Brazil,Sao Francisco-water withdrawals,runoff,grade1,0,1e-05
Brazil,Sao Francisco-water withdrawals,runoff,grade2,0.0242572263786291,0.001
Brazil,Sao Francisco-water withdrawals,runoff,grade3,1,10
Brazil,Tocantins-water withdrawals,runoff,grade1,0,1e-05
Brazil,Tocantins-water withdrawals,runoff,grade2,0.526892019490069,0.001
Brazil,Tocantins-water withdrawals,runoff,grade3,1,10
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade1,0,1e-05
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade2,0.382676950662793,0.001
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade3,1,10
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade1,0,1e-05
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade2,0.483671211252277,0.001
Canada,Atlantic Ocean Seaboard-water withdrawals,runoff,grade3,1,10
Canada,Churchill-water withdrawals,runoff,grade1,0,1e-05
Canada,Churchill-water withdrawals,runoff,grade2,0.606618855253438,0.001
Canada,Churchill-water withdrawals,runoff,grade3,1,10
Canada,Hudson Bay Coast-water withdrawals,runoff,grade1,0,1e-05
Canada,Hudson Bay Coast-water withdrawals,runoff,grade2,0.570098308262986,0.001
Canada,Hudson Bay Coast-water withdrawals,runoff,grade3,1,10
Canada,Mackenzie-water withdrawals,runoff,grade1,0,1e-05
Canada,Mackenzie-water withdrawals,runoff,grade2,0.576863358949338,0.001
Canada,Mackenzie-water withdrawals,runoff,grade3,1,10
Canada,Northwest Territories-water withdrawals,runoff,grade1,0,1e-05
Canada,Northwest Territories-water withdrawals,runoff,grade2,0.453702441406201,0.001
Canada,Northwest Territories-water withdrawals,runoff,grade3,1,10
Canada,St Lawrence-water withdrawals,runoff,grade1,0,1e-05
Canada,St Lawrence-water withdrawals,runoff,grade2,0.556087602477788,0.001
Canada,St Lawrence-water withdrawals,runoff,grade3,1,10
Central America and Caribbean,Caribbean Coast-water withdrawals,runoff,grade1,0,1e-05
Central America and Caribbean,Caribbean Coast-water withdrawals,runoff,grade2,0.0281413943182915,0.001
Central America and Caribbean,Caribbean Coast-water withdrawals,runoff,grade3,1,10
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,runoff,grade1,0,1e-05
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,runoff,grade2,0.465500495929001,0.001
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,runoff,grade3,1,10
Central America and Caribbean,Grijalva-Usumacinta-water withdrawals,runoff,grade1,0,1e-05
Central America and Caribbean,Grijalva-Usumacinta-water withdrawals,runoff,grade2,0.474774299807315,0.001
Central America and Caribbean,Grijalva-Usumacinta-water withdrawals,runoff,grade3,1,10
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade1,0,1e-05
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade2,0.470766552490108,0.001
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade3,1,10
Central America and Caribbean,Yucatan Peninsula-water withdrawals,runoff,grade1,0,1e-05
Central America and Caribbean,Yucatan Peninsula-water withdrawals,runoff,grade2,0.0160435202783449,0.001
Central America and Caribbean,Yucatan Peninsula-water withdrawals,runoff,grade3,1,10
Central Asia,Amu Darya-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Amu Darya-water withdrawals,runoff,grade2,1.20104876107774,0.001
Central Asia,Amu Darya-water withdrawals,runoff,grade3,2.20104876107774,10
Central Asia,Amur-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Amur-water withdrawals,runoff,grade2,0.491094024628435,0.001
Central Asia,Amur-water withdrawals,runoff,grade3,1,10
Central Asia,Black Sea-North Coast-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Black Sea-North Coast-water withdrawals,runoff,grade2,0.48142023646221,0.001
Central Asia,Black Sea-North Coast-water withdrawals,runoff,grade3,1,10
Central Asia,Black Sea-South Coast-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Black Sea-South Coast-water withdrawals,runoff,grade2,0.134624900045512,0.001
Central Asia,Black Sea-South Coast-water withdrawals,runoff,grade3,1,10
Central Asia,Caspian Sea-East Coast-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Caspian Sea-East Coast-water withdrawals,runoff,grade2,0.748722171923876,0.001
Central Asia,Caspian Sea-East Coast-water withdrawals,runoff,grade3,1,10
Central Asia,Caspian Sea-South West Coast-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Caspian Sea-South West Coast-water withdrawals,runoff,grade2,0.356252619612888,0.001
Central Asia,Caspian Sea-South West Coast-water withdrawals,runoff,grade3,1,10
Central Asia,Caspian Sea Coast-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Caspian Sea Coast-water withdrawals,runoff,grade2,0.073176746051665,0.001
Central Asia,Caspian Sea Coast-water withdrawals,runoff,grade3,1,10
Central Asia,Gobi Interior-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Gobi Interior-water withdrawals,runoff,grade2,0.468542357914106,0.001
Central Asia,Gobi Interior-water withdrawals,runoff,grade3,1,10
Central Asia,Lake Balkash-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Lake Balkash-water withdrawals,runoff,grade2,0.584729067089793,0.001
Central Asia,Lake Balkash-water withdrawals,runoff,grade3,1,10
Central Asia,Ob-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Ob-water withdrawals,runoff,grade2,0.468348396099374,0.001
Central Asia,Ob-water withdrawals,runoff,grade3,1,10
Central Asia,Syr Darya-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Syr Darya-water withdrawals,runoff,grade2,0.566070053428479,0.001
Central Asia,Syr Darya-water withdrawals,runoff,grade3,1,10
Central Asia,Tarim Interior-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Tarim Interior-water withdrawals,runoff,grade2,0.602039720035049,0.001
Central Asia,Tarim Interior-water withdrawals,runoff,grade3,1,10
Central Asia,Ural-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Ural-water withdrawals,runoff,grade2,0.34114480411976,0.001
Central Asia,Ural-water withdrawals,runoff,grade3,1,10
Central Asia,Volga-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Volga-water withdrawals,runoff,grade2,0.0782247207279467,0.001
Central Asia,Volga-water withdrawals,runoff,grade3,1,10
Central Asia,Yenisey-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Yenisey-water withdrawals,runoff,grade2,0.479211704497365,0.001
Central Asia,Yenisey-water withdrawals,runoff,grade3,1,10
China,Bo Hai-Korean Bay-North Coast-water withdrawals,runoff,grade1,0,1e-05
China,Bo Hai-Korean Bay-North Coast-water withdrawals,runoff,grade2,0.562343070881727,0.001
China,Bo Hai-Korean Bay-North Coast-water withdrawals,runoff,grade3,1,10
China,China Coast-water withdrawals,runoff,grade1,0,1e-05
China,China Coast-water withdrawals,runoff,grade2,0.265551038119416,0.001
China,China Coast-water withdrawals,runoff,grade3,1,10
China,Ganges-Bramaputra-water withdrawals,runoff,grade1,0,1e-05
China,Ganges-Bramaputra-water withdrawals,runoff,grade2,0.204374302710815,0.001
China,Ganges-Bramaputra-water withdrawals,runoff,grade3,1,10
China,Hainan-water withdrawals,runoff,grade1,0,1e-05
China,Hainan-water withdrawals,runoff,grade2,0.236748576304025,0.001
China,Hainan-water withdrawals,runoff,grade3,1,10
China,Hong-Red River-water withdrawals,runoff,grade1,0,1e-05
China,Hong-Red River-water withdrawals,runoff,grade2,0.355026992208273,0.001
China,Hong-Red River-water withdrawals,runoff,grade3,1,10
China,Huang He-water withdrawals,runoff,grade1,0,1e-05
China,Huang He-water withdrawals,runoff,grade2,0.838652942018938,0.001
China,Huang He-water withdrawals,runoff,grade3,1,10
China,Indus-water withdrawals,runoff,grade1,0,1e-05
China,Indus-water withdrawals,runoff,grade2,1.99214861516532,0.001
China,Indus-water withdrawals,runoff,grade3,2.99214861516532,10
China,Irrawaddy-water withdrawals,runoff,grade1,0,1e-05
China,Irrawaddy-water withdrawals,runoff,grade2,0.392216980049304,0.001
China,Irrawaddy-water withdrawals,runoff,grade3,1,10
China,Mekong-water withdrawals,runoff,grade1,0,1e-05
China,Mekong-water withdrawals,runoff,grade2,0.459923915119616,0.001
China,Mekong-water withdrawals,runoff,grade3,1,10
China,Plateau of Tibet Interior-water withdrawals,runoff,grade1,0,1e-05
China,Plateau of Tibet Interior-water withdrawals,runoff,grade2,0.657014685167698,0.001
China,Plateau of Tibet Interior-water withdrawals,runoff,grade3,1,10
China,Russia-South East Coast-water withdrawals,runoff,grade1,0,1e-05
China,Russia-South East Coast-water withdrawals,runoff,grade2,0.477380664242956,0.001
China,Russia-South East Coast-water withdrawals,runoff,grade3,1,10
China,Salween-water withdrawals,runoff,grade1,0,1e-05
China,Salween-water withdrawals,runoff,grade2,0.495764301510049,0.001
China,Salween-water withdrawals,runoff,grade3,1,10
China,South China Sea Coast-water withdrawals,runoff,grade1,0,1e-05
China,South China Sea Coast-water withdrawals,runoff,grade2,0.220204129011908,0.001
China,South China Sea Coast-water withdrawals,runoff,grade3,1,10
China,Taiwan-water withdrawals,runoff,grade1,0,1e-05
China,Taiwan-water withdrawals,runoff,grade2,0.299389386576096,0.001
China,Taiwan-water withdrawals,runoff,grade3,1,10
China,Xun Jiang-water withdrawals,runoff,grade1,0,1e-05
China,Xun Jiang-water withdrawals,runoff,grade2,0.265164265791791,0.001
China,Xun Jiang-water withdrawals,runoff,grade3,1,10
China,Yangtze-water withdrawals,runoff,grade1,0,1e-05
China,Yangtze-water withdrawals,runoff,grade2,0.399398324482541,0.001
China,Yangtze-water withdrawals,runoff,grade3,1,10
China,Ziya He-Interior-water withdrawals,runoff,grade1,0,1e-05
China,Ziya He-Interior-water withdrawals,runoff,grade2,1.98626456373366,0.001
China,Ziya He-Interior-water withdrawals,runoff,grade3,2.98626456373366,10
EU-12,Adriatic Sea-Greece-Black Sea Coast-water withdrawals,runoff,grade1,0,1e-05
EU-12,Adriatic Sea-Greece-Black Sea Coast-water withdrawals,runoff,grade2,0.152739718024652,0.001
EU-12,Adriatic Sea-Greece-Black Sea Coast-water withdrawals,runoff,grade3,1,10
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade1,0,1e-05
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade2,0.561117215935966,0.001
EU-12,Baltic Sea Coast-water withdrawals,runoff,grade3,1,10
EU-12,Danube-water withdrawals,runoff,grade1,0,1e-05
EU-12,Danube-water withdrawals,runoff,grade2,0.518352456913084,0.001
EU-12,Danube-water withdrawals,runoff,grade3,1,10
EU-12,Daugava-water withdrawals,runoff,grade1,0,1e-05
EU-12,Daugava-water withdrawals,runoff,grade2,0.532158374490085,0.001
EU-12,Daugava-water withdrawals,runoff,grade3,1,10
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade1,0,1e-05
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade2,0.617612481544674,0.001
EU-12,Denmark-Germany Coast-water withdrawals,runoff,grade3,1,10
EU-12,Dniester-water withdrawals,runoff,grade1,0,1e-05
EU-12,Dniester-water withdrawals,runoff,grade2,0.589742901588854,0.001
EU-12,Dniester-water withdrawals,runoff,grade3,1,10
EU-12,Elbe-water withdrawals,runoff,grade1,0,1e-05
EU-12,Elbe-water withdrawals,runoff,grade2,0.282397933481688,0.001
EU-12,Elbe-water withdrawals,runoff,grade3,1,10
EU-12,Narva-water withdrawals,runoff,grade1,0,1e-05
EU-12,Narva-water withdrawals,runoff,grade2,0.584596717164259,0.001
EU-12,Narva-water withdrawals,runoff,grade3,1,10
EU-12,Neman-water withdrawals,runoff,grade1,0,1e-05
EU-12,Neman-water withdrawals,runoff,grade2,0.512103233519113,0.001
EU-12,Neman-water withdrawals,runoff,grade3,1,10
EU-12,Oder-water withdrawals,runoff,grade1,0,1e-05
EU-12,Oder-water withdrawals,runoff,grade2,0.240652339853076,0.001
EU-12,Oder-water withdrawals,runoff,grade3,1,10
EU-12,Poland Coast-water withdrawals,runoff,grade1,0,1e-05
EU-12,Poland Coast-water withdrawals,runoff,grade2,0.195296932819593,0.001
EU-12,Poland Coast-water withdrawals,runoff,grade3,1,10
EU-12,Wisla-water withdrawals,runoff,grade1,0,1e-05
EU-12,Wisla-water withdrawals,runoff,grade2,0.559056426691158,0.001
EU-12,Wisla-water withdrawals,runoff,grade3,1,10
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade1,0,1e-05
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade2,8.5753891005235e-06,0.001
EU-15,Arctic Ocean Islands-water withdrawals,runoff,grade3,1,10
EU-15,Douro-water withdrawals,runoff,grade1,0,1e-05
EU-15,Douro-water withdrawals,runoff,grade2,0.390409353598484,0.001
EU-15,Douro-water withdrawals,runoff,grade3,1,10
EU-15,Ebro-water withdrawals,runoff,grade1,0,1e-05
EU-15,Ebro-water withdrawals,runoff,grade2,0.287197844632704,0.001
EU-15,Ebro-water withdrawals,runoff,grade3,1,10
EU-15,Ems-Weser-water withdrawals,runoff,grade1,0,1e-05
EU-15,Ems-Weser-water withdrawals,runoff,grade2,0.59106372712783,0.001
EU-15,Ems-Weser-water withdrawals,runoff,grade3,1,10
EU-15,England and Wales-water withdrawals,runoff,grade1,0,1e-05
EU-15,England and Wales-water withdrawals,runoff,grade2,0.429342474631553,0.001
EU-15,England and Wales-water withdrawals,runoff,grade3,1,10
EU-15,Finland-water withdrawals,runoff,grade1,0,1e-05
EU-15,Finland-water withdrawals,runoff,grade2,0.627797585243354,0.001
EU-15,Finland-water withdrawals,runoff,grade3,1,10
EU-15,France-South Coast-water withdrawals,runoff,grade1,0,1e-05
EU-15,France-South Coast-water withdrawals,runoff,grade2,0.271964017143419,0.001
EU-15,France-South Coast-water withdrawals,runoff,grade3,1,10
EU-15,France-West Coast-water withdrawals,runoff,grade1,0,1e-05
EU-15,France-West Coast-water withdrawals,runoff,grade2,0.483892971367634,0.001
EU-15,France-West Coast-water withdrawals,runoff,grade3,1,10
EU-15,Gironde-water withdrawals,runoff,grade1,0,1e-05
EU-15,Gironde-water withdrawals,runoff,grade2,0.495100427588835,0.001
EU-15,Gironde-water withdrawals,runoff,grade3,1,10
EU-15,Guadalquivir-water withdrawals,runoff,grade1,0,1e-05
EU-15,Guadalquivir-water withdrawals,runoff,grade2,0.867151976880357,0.001
EU-15,Guadalquivir-water withdrawals,runoff,grade3,1,10
EU-15,Guadiana-water withdrawals,runoff,grade1,0,1e-05
EU-15,Guadiana-water withdrawals,runoff,grade2,0.342798965905263,0.001
EU-15,Guadiana-water withdrawals,runoff,grade3,1,10
EU-15,Ireland-water withdrawals,runoff,grade1,0,1e-05
EU-15,Ireland-water withdrawals,runoff,grade2,0.425781141753921,0.001
EU-15,Ireland-water withdrawals,runoff,grade3,1,10
EU-15,Italy-East Coast-water withdrawals,runoff,grade1,0,1e-05
EU-15,Italy-East Coast-water withdrawals,runoff,grade2,0.302409751300807,0.001
EU-15,Italy-East Coast-water withdrawals,runoff,grade3,1,10
EU-15,Italy-West Coast-water withdrawals,runoff,grade1,0,1e-05
EU-15,Italy-West Coast-water withdrawals,runoff,grade2,0.138951197384246,0.001
EU-15,Italy-West Coast-water withdrawals,runoff,grade3,1,10
EU-15,Loire-water withdrawals,runoff,grade1,0,1e-05
EU-15,Loire-water withdrawals,runoff,grade2,0.113314167204704,0.001
EU-15,Loire-water withdrawals,runoff,grade3,1,10
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade1,0,1e-05
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade2,0.169053766991417,0.001
EU-15,Mediterranean Sea Islands-water withdrawals,runoff,grade3,1,10
EU-15,Neva-water withdrawals,runoff,grade1,0,1e-05
EU-15,Neva-water withdrawals,runoff,grade2,0.572358642901692,0.001
EU-15,Neva-water withdrawals,runoff,grade3,1,10
EU-15,Po-water withdrawals,runoff,grade1,0,1e-05
EU-15,Po-water withdrawals,runoff,grade2,0.330727795597163,0.001
EU-15,Po-water withdrawals,runoff,grade3,1,10
EU-15,Rhine-water withdrawals,runoff,grade1,0,1e-05
EU-15,Rhine-water withdrawals,runoff,grade2,0.517239063015064,0.001
EU-15,Rhine-water withdrawals,runoff,grade3,1,10
EU-15,Rhone-water withdrawals,runoff,grade1,0,1e-05
EU-15,Rhone-water withdrawals,runoff,grade2,0.539189394985992,0.001
EU-15,Rhone-water withdrawals,runoff,grade3,1,10
EU-15,Scandinavia-North Coast-water withdrawals,runoff,grade1,0,1e-05
EU-15,Scandinavia-North Coast-water withdrawals,runoff,grade2,0.473831992678072,0.001
EU-15,Scandinavia-North Coast-water withdrawals,runoff,grade3,1,10
EU-15,Scheldt-water withdrawals,runoff,grade1,0,1e-05
