INPUT_TABLE
Variable ID
SubsectorShrwtFllt

region,supplysector,subsector,year.fillout,share.weight
USA,water_td_an_W,Arkansas White Red,1975,0.161686347003452
USA,water_td_ind_C,Arkansas White Red,1975,0.0363874463201712
USA,water_td_an_C,Arkansas White Red,1975,0.161686347003452
USA,water_td_irr_ArkWhtRedR_C,Arkansas White Red,1975,1
USA,water_td_dom_W,Arkansas White Red,1975,0.0352367771977198
USA,water_td_pri_C,Arkansas White Red,1975,0.0492662552735784
USA,water_td_dom_C,Arkansas White Red,1975,0.0352362423579286
USA,water_td_pri_W,Arkansas White Red,1975,0.0492771181093329
USA,water_td_elec_C,Arkansas White Red,1975,0.0494458166115318
USA,water_td_ind_C,Texas Gulf Coast,1975,0.0707493556870786
USA,water_td_irr_TexasCst_C,Texas Gulf Coast,1975,1
USA,water_td_dom_C,Texas Gulf Coast,1975,0.0876325934906937
USA,water_td_irr_TexasCst_W,Texas Gulf Coast,1975,1
USA,water_td_elec_W,Texas Gulf Coast,1975,0.0328613517868552
USA,water_td_ind_W,Texas Gulf Coast,1975,0.0707496464003129
USA,water_td_dom_W,Texas Gulf Coast,1975,0.0876333040572402
USA,water_td_pri_C,Texas Gulf Coast,1975,0.0628807858742655
USA,water_td_elec_C,Texas Gulf Coast,1975,0.0630786424383879
USA,water_td_an_C,Texas Gulf Coast,1975,0.0910432167687338
USA,water_td_pri_W,Texas Gulf Coast,1975,0.0628683531233867
USA,water_td_an_W,Texas Gulf Coast,1975,0.0910432167687338
USA,water_td_irr_UsaCstSE_W,South Atlantic Gulf,1975,1
USA,water_td_irr_UsaCstSE_C,South Atlantic Gulf,1975,1
USA,water_td_an_C,South Atlantic Gulf,1975,0.0810241362234054
USA,water_td_dom_W,South Atlantic Gulf,1975,0.142324381813908
USA,water_td_an_W,South Atlantic Gulf,1975,0.0810241362234054
USA,water_td_pri_W,South Atlantic Gulf,1975,0.103369930591407
USA,water_td_elec_C,South Atlantic Gulf,1975,0.103721576897162
USA,water_td_pri_C,South Atlantic Gulf,1975,0.103386989153863
USA,water_td_ind_C,South Atlantic Gulf,1975,0.126745301513651
USA,water_td_ind_W,South Atlantic Gulf,1975,0.12674689877948
USA,water_td_elec_W,South Atlantic Gulf,1975,0.206632297481266
USA,water_td_dom_C,South Atlantic Gulf,1975,0.142324460311747
USA,water_td_ind_W,Great Lakes,1975,0.0828181892967816
USA,water_td_an_C,Great Lakes,1975,0.0383825521177765
USA,water_td_dom_C,Great Lakes,1975,0.0663237744891205
USA,water_td_an_W,Great Lakes,1975,0.0383825521177765
USA,water_td_irr_GreatLakes_W,Great Lakes,1975,1
USA,water_td_elec_W,Great Lakes,1975,0.105162324733749
USA,water_td_irr_GreatLakes_C,Great Lakes,1975,1
USA,water_td_pri_W,Great Lakes,1975,0.0843113635059944
USA,water_td_pri_C,Great Lakes,1975,0.0843155004420693
USA,water_td_dom_W,Great Lakes,1975,0.0663245034581328
USA,water_td_ind_C,Great Lakes,1975,0.0828195102446917
USA,water_td_elec_C,Great Lakes,1975,0.0846256993221315
USA,water_td_elec_W,Ohio River,1975,0.157708633663683
USA,water_td_irr_OhioR_C,Ohio River,1975,1
USA,water_td_an_W,Ohio River,1975,0.0621445466653133
USA,water_td_pri_C,Ohio River,1975,0.0590505224250402
USA,water_td_ind_C,Ohio River,1975,0.207325097906119
USA,water_td_elec_C,Ohio River,1975,0.059256520908627
USA,water_td_an_C,Ohio River,1975,0.0621445466653133
USA,water_td_irr_OhioR_W,Ohio River,1975,1
USA,water_td_dom_W,Ohio River,1975,0.0726883281248948
USA,water_td_ind_W,Ohio River,1975,0.207324779544686
USA,water_td_dom_C,Ohio River,1975,0.0726885873489071
USA,water_td_pri_W,Ohio River,1975,0.059058108185625
USA,water_td_elec_C,Pacific Northwest,1975,0.041210469946373
USA,water_td_irr_UsaPacNW_W,Pacific Northwest,1975,1
USA,water_td_elec_W,Pacific Northwest,1975,0.0013098080027135
USA,water_td_an_W,Pacific Northwest,1975,0.042686696625481
USA,water_td_irr_UsaPacNW_C,Pacific Northwest,1975,1
USA,water_td_dom_C,Pacific Northwest,1975,0.0433772286604204
USA,water_td_ind_C,Pacific Northwest,1975,0.0388816308439531
USA,water_td_ind_W,Pacific Northwest,1975,0.0388834543298
USA,water_td_pri_C,Pacific Northwest,1975,0.0410650030199285
USA,water_td_an_C,Pacific Northwest,1975,0.042686696625481
USA,water_td_dom_W,Pacific Northwest,1975,0.0433767607259684
USA,water_td_pri_W,Pacific Northwest,1975,0.0410660242069638
USA,water_td_irr_TennR_C,Tennessee River,1975,1
USA,water_td_dom_C,Tennessee River,1975,0.0162276272852542
USA,water_td_ind_W,Tennessee River,1975,0.0294463743196538
USA,water_td_ind_C,Tennessee River,1975,0.0294457591579221
USA,water_td_an_W,Tennessee River,1975,0.0153382567497045
USA,water_td_an_C,Tennessee River,1975,0.0153382567497045
USA,water_td_elec_W,Tennessee River,1975,0.0744881317314166
USA,water_td_elec_C,Tennessee River,1975,0.0110275034235542
USA,water_td_pri_C,Tennessee River,1975,0.0109937447565456
USA,water_td_pri_W,Tennessee River,1975,0.0109892732174611
USA,water_td_irr_TennR_W,Tennessee River,1975,1
USA,water_td_dom_W,Tennessee River,1975,0.0162277927888269
USA,water_td_dom_W,Rio Grande River,1975,0.00919757348490314
USA,water_td_an_W,Rio Grande River,1975,0.0154735943092607
USA,water_td_dom_C,Rio Grande River,1975,0.00919765832906129
USA,water_td_ind_C,Rio Grande River,1975,0.00308898259773952
USA,water_td_ind_W,Rio Grande River,1975,0.00308931600459845
USA,water_td_an_C,Rio Grande River,1975,0.0154735943092607
USA,water_td_pri_C,Rio Grande River,1975,0.01676399220994
USA,water_td_elec_W,Rio Grande River,1975,0.000133536190897977
USA,water_td_irr_RioGrande_W,Rio Grande River,1975,1
USA,water_td_pri_W,Rio Grande River,1975,0.0167608558481042
USA,water_td_elec_C,Rio Grande River,1975,0.0161479621655679
USA,water_td_irr_RioGrande_C,Rio Grande River,1975,1
USA,water_td_pri_C,New England,1975,0.0403495586084531
USA,water_td_ind_C,New England,1975,0.0203505248263881
USA,water_td_irr_UsaCstNE_W,New England,1975,1
USA,water_td_elec_C,New England,1975,0.0404832794656119
USA,water_td_dom_W,New England,1975,0.0340728283210988
USA,water_td_irr_UsaCstNE_C,New England,1975,1
USA,water_td_dom_C,New England,1975,0.0340727932594964
USA,water_td_ind_W,New England,1975,0.0203502781388652
USA,water_td_pri_W,New England,1975,0.0403460104399702
USA,water_td_an_W,New England,1975,0.00275801541822894
USA,water_td_an_C,New England,1975,0.00275801541822894
USA,water_td_elec_W,New England,1975,0.00945732168922252
USA,water_td_an_W,Mid Atlantic,1975,0.029879867410203
USA,water_td_elec_W,Mid Atlantic,1975,0.104265112773708
USA,water_td_elec_C,Mid Atlantic,1975,0.139069002317848
USA,water_td_irr_UsaCstE_W,Mid Atlantic,1975,1
USA,water_td_pri_W,Mid Atlantic,1975,0.138605174095107
USA,water_td_ind_W,Mid Atlantic,1975,0.0796062714244672
USA,water_td_dom_W,Mid Atlantic,1975,0.121360537687899
USA,water_td_an_C,Mid Atlantic,1975,0.029879867410203
USA,water_td_pri_C,Mid Atlantic,1975,0.138613965776152
USA,water_td_irr_UsaCstE_C,Mid Atlantic,1975,1
USA,water_td_ind_C,Mid Atlantic,1975,0.0796062368560939
USA,water_td_dom_C,Mid Atlantic,1975,0.121360370512612
USA,water_td_elec_C,Hawaii,1975,0.00456736822998682
USA,water_td_dom_W,Hawaii,1975,0.00466364557978487
USA,water_td_pri_W,Hawaii,1975,0.00455228589456777
USA,water_td_ind_C,Hawaii,1975,0.00437683356037324
USA,water_td_pri_C,Hawaii,1975,0.00455173265574472
USA,water_td_ind_W,Hawaii,1975,0.00437680299018005
USA,water_td_dom_C,Hawaii,1975,0.00466365126684872
Africa_Eastern,water_td_irr_NileR_C,Nile,1975,1
Africa_Eastern,water_td_pri_W,Nile,1975,0.471998427090344
Africa_Eastern,water_td_dom_W,Nile,1975,0.472048950540932
Africa_Eastern,water_td_pri_C,Nile,1975,0.47201675916641
Africa_Eastern,water_td_ind_W,Nile,1975,0.472058043548579
Africa_Eastern,water_td_elec_W,Nile,1975,0.472047718879361
Africa_Eastern,water_td_ind_C,Nile,1975,0.472004811276005
Africa_Eastern,water_td_an_C,Nile,1975,0.571440044515578
Africa_Eastern,water_td_irr_NileR_W,Nile,1975,1
Africa_Eastern,water_td_an_W,Nile,1975,0.571440044515578
Africa_Eastern,water_td_dom_C,Nile,1975,0.472035730907389
Africa_Eastern,water_td_elec_C,Nile,1975,0.472061003387406
Africa_Eastern,water_td_ind_C,Africa-Red Sea-Gulf of Aden Coast,1975,0.0866368503083283
Africa_Eastern,water_td_pri_C,Africa-Red Sea-Gulf of Aden Coast,1975,0.0866750727256481
Africa_Eastern,water_td_dom_W,Africa-Red Sea-Gulf of Aden Coast,1975,0.0865858057262717
Africa_Eastern,water_td_dom_C,Africa-Red Sea-Gulf of Aden Coast,1975,0.0865926815408311
Africa_Eastern,water_td_elec_C,Africa-Red Sea-Gulf of Aden Coast,1975,0.0866052911715211
Africa_Eastern,water_td_elec_W,Africa-Red Sea-Gulf of Aden Coast,1975,0.0865854043220212
Africa_Eastern,water_td_an_W,Africa-Red Sea-Gulf of Aden Coast,1975,0.0346987126376873
Africa_Eastern,water_td_an_C,Africa-Red Sea-Gulf of Aden Coast,1975,0.0346987126376873
Africa_Eastern,water_td_pri_W,Africa-Red Sea-Gulf of Aden Coast,1975,0.0866053131073284
Africa_Eastern,water_td_irr_AfrCstNE_C,Africa-Red Sea-Gulf of Aden Coast,1975,1
Africa_Eastern,water_td_ind_W,Africa-Red Sea-Gulf of Aden Coast,1975,0.0865787084594163
Africa_Eastern,water_td_irr_AfrCstNE_W,Africa-Red Sea-Gulf of Aden Coast,1975,1
Africa_Eastern,water_td_pri_C,Africa-North Interior,1975,0.000898521658839765
Africa_Eastern,water_td_elec_C,Africa-North Interior,1975,0.00090074583091714
Africa_Eastern,water_td_elec_W,Africa-North Interior,1975,0.000899612250741285
Africa_Eastern,water_td_dom_C,Africa-North Interior,1975,0.000898672433255251
Africa_Eastern,water_td_irr_AfrIntN_C,Africa-North Interior,1975,1
Africa_Eastern,water_td_ind_W,Africa-North Interior,1975,0.000900464045960049
Africa_Eastern,water_td_pri_W,Africa-North Interior,1975,0.000896860986547085
Africa_Eastern,water_td_ind_C,Africa-North Interior,1975,0.000902114250863997
Africa_Eastern,water_td_an_W,Africa-North Interior,1975,0.00111616746445597
Africa_Eastern,water_td_irr_AfrIntN_W,Africa-North Interior,1975,1
Africa_Eastern,water_td_dom_W,Africa-North Interior,1975,0.00090015268492943
Africa_Eastern,water_td_an_C,Africa-North Interior,1975,0.00111616746445597
Africa_Eastern,water_td_ind_W,Lake Chad,1975,0.00398955598140633
Africa_Eastern,water_td_ind_C,Lake Chad,1975,0.00400233787355153
Africa_Eastern,water_td_elec_W,Lake Chad,1975,0.00398486370540762
Africa_Eastern,water_td_elec_C,Lake Chad,1975,0.00398734610866103
Africa_Eastern,water_td_an_C,Lake Chad,1975,0.0354469218117316
Africa_Eastern,water_td_pri_C,Lake Chad,1975,0.00399122328015012
Africa_Eastern,water_td_an_W,Lake Chad,1975,0.0354469218117316
Africa_Eastern,water_td_dom_C,Lake Chad,1975,0.00398038605630652
Africa_Eastern,water_td_pri_W,Lake Chad,1975,0.00398369618645029
Africa_Eastern,water_td_irr_LChad_W,Lake Chad,1975,1
Africa_Eastern,water_td_dom_W,Lake Chad,1975,0.00398700227108126
Africa_Eastern,water_td_irr_LChad_C,Lake Chad,1975,1
Africa_Eastern,water_td_irr_ShebJubR_C,Shebelli-Juba,1975,1
Africa_Eastern,water_td_dom_C,Shebelli-Juba,1975,0.104415708639855
Africa_Eastern,water_td_elec_W,Shebelli-Juba,1975,0.104410829802825
Africa_Eastern,water_td_an_C,Shebelli-Juba,1975,0.109177895950574
Africa_Eastern,water_td_elec_C,Shebelli-Juba,1975,0.104386247833781
Africa_Eastern,water_td_dom_W,Shebelli-Juba,1975,0.104409780591154
Africa_Eastern,water_td_irr_ShebJubR_W,Shebelli-Juba,1975,1
Africa_Eastern,water_td_pri_W,Shebelli-Juba,1975,0.104426077027201
Africa_Eastern,water_td_ind_W,Shebelli-Juba,1975,0.104400961177152
Africa_Eastern,water_td_ind_C,Shebelli-Juba,1975,0.104425018635224
Africa_Eastern,water_td_an_W,Shebelli-Juba,1975,0.109177895950574
Africa_Eastern,water_td_pri_C,Shebelli-Juba,1975,0.104456865996168
Africa_Eastern,water_td_pri_C,Africa-East Central Coast,1975,0.0738823085553162
Africa_Eastern,water_td_pri_W,Africa-East Central Coast,1975,0.073885918677546
Africa_Eastern,water_td_elec_C,Africa-East Central Coast,1975,0.0738862252733572
Africa_Eastern,water_td_ind_W,Africa-East Central Coast,1975,0.0738778450030783
Africa_Eastern,water_td_irr_AfrCstE_C,Africa-East Central Coast,1975,1
Africa_Eastern,water_td_dom_C,Africa-East Central Coast,1975,0.0738801307253405
Africa_Eastern,water_td_an_W,Africa-East Central Coast,1975,0.0389724375474801
Africa_Eastern,water_td_ind_C,Africa-East Central Coast,1975,0.0738293691129633
Africa_Eastern,water_td_dom_W,Africa-East Central Coast,1975,0.073877870456053
Africa_Eastern,water_td_an_C,Africa-East Central Coast,1975,0.0389724375474801
Africa_Eastern,water_td_irr_AfrCstE_W,Africa-East Central Coast,1975,1
Africa_Eastern,water_td_elec_W,Africa-East Central Coast,1975,0.0738786087614832
Africa_Eastern,water_td_elec_W,Madasgacar,1975,0.0905563158482197
Africa_Eastern,water_td_an_W,Madasgacar,1975,0.0689368627826989
Africa_Eastern,water_td_ind_C,Madasgacar,1975,0.0905798942874568
Africa_Eastern,water_td_dom_C,Madasgacar,1975,0.0905550684353843
Africa_Eastern,water_td_an_C,Madasgacar,1975,0.0689368627826989
Africa_Eastern,water_td_irr_Madasgacar_C,Madasgacar,1975,1
Africa_Eastern,water_td_pri_W,Madasgacar,1975,0.0905632982705556
Africa_Eastern,water_td_dom_W,Madasgacar,1975,0.0905550428694742
Africa_Eastern,water_td_irr_Madasgacar_W,Madasgacar,1975,1
Africa_Eastern,water_td_pri_C,Madasgacar,1975,0.0904577992672829
Africa_Eastern,water_td_elec_C,Madasgacar,1975,0.0905441741464222
Africa_Eastern,water_td_ind_W,Madasgacar,1975,0.0905591688443988
Africa_Eastern,water_td_dom_W,Rift Valley,1975,0.137199289521779
Africa_Eastern,water_td_irr_RiftValley_C,Rift Valley,1975,1
Africa_Eastern,water_td_irr_RiftValley_W,Rift Valley,1975,1
Africa_Eastern,water_td_ind_W,Rift Valley,1975,0.137199113406739
Africa_Eastern,water_td_pri_W,Rift Valley,1975,0.137204606810396
Africa_Eastern,water_td_ind_C,Rift Valley,1975,0.137189130582097
Africa_Eastern,water_td_an_C,Rift Valley,1975,0.137735229015109
Africa_Eastern,water_td_elec_C,Rift Valley,1975,0.137190775961617
Africa_Eastern,water_td_dom_C,Rift Valley,1975,0.137205038736767
Africa_Eastern,water_td_elec_W,Rift Valley,1975,0.137199664177113
Africa_Eastern,water_td_pri_C,Rift Valley,1975,0.13719085394307
Africa_Eastern,water_td_an_W,Rift Valley,1975,0.137735229015109
Africa_Eastern,water_td_elec_C,Congo,1975,0.0304381902863169
Africa_Eastern,water_td_irr_CongoR_C,Congo,1975,1
Africa_Eastern,water_td_an_C,Congo,1975,0.00247572827468537
Africa_Eastern,water_td_an_W,Congo,1975,0.00247572827468537
Africa_Eastern,water_td_dom_W,Congo,1975,0.0304361053383258
Africa_Eastern,water_td_ind_W,Congo,1975,0.0304361395332708
Africa_Eastern,water_td_dom_C,Congo,1975,0.030436582524871
Africa_Eastern,water_td_pri_W,Congo,1975,0.0304358018436316
Africa_Eastern,water_td_irr_CongoR_W,Congo,1975,1
Africa_Eastern,water_td_pri_C,Congo,1975,0.0304305954071147
Africa_Eastern,water_td_elec_W,Congo,1975,0.030436982252828
Africa_Eastern,water_td_ind_C,Congo,1975,0.0304304736735109
Africa_Northern,water_td_pri_C,Mediterranean Sea-East Coast,1975,0.0446636608466729
Africa_Northern,water_td_ind_C,Mediterranean Sea-East Coast,1975,0.0446451629564589
Africa_Northern,water_td_an_C,Mediterranean Sea-East Coast,1975,0.00961588324628662
Africa_Northern,water_td_irr_MeditE_C,Mediterranean Sea-East Coast,1975,1
Africa_Northern,water_td_irr_MeditE_W,Mediterranean Sea-East Coast,1975,1
Africa_Northern,water_td_dom_W,Mediterranean Sea-East Coast,1975,0.0446466448904489
Africa_Northern,water_td_elec_W,Mediterranean Sea-East Coast,1975,0.0446476610268518
Africa_Northern,water_td_elec_C,Mediterranean Sea-East Coast,1975,0.0446448806846974
Africa_Northern,water_td_an_W,Mediterranean Sea-East Coast,1975,0.00961588324628662
Africa_Northern,water_td_pri_W,Mediterranean Sea-East Coast,1975,0.044645470574
Africa_Northern,water_td_dom_C,Mediterranean Sea-East Coast,1975,0.0446451137630461
Africa_Northern,water_td_ind_W,Mediterranean Sea-East Coast,1975,0.0446472429443824
Africa_Northern,water_td_elec_C,Mediterranean South Coast,1975,0.258905675848423
Africa_Northern,water_td_pri_W,Mediterranean South Coast,1975,0.25889809511737
Africa_Northern,water_td_an_W,Mediterranean South Coast,1975,0.286083638922843
Africa_Northern,water_td_dom_C,Mediterranean South Coast,1975,0.258889544144529
Africa_Northern,water_td_elec_W,Mediterranean South Coast,1975,0.258903924697286
Africa_Northern,water_td_ind_C,Mediterranean South Coast,1975,0.258877382366613
Africa_Northern,water_td_ind_W,Mediterranean South Coast,1975,0.258900469811391
Africa_Northern,water_td_dom_W,Mediterranean South Coast,1975,0.258900261522496
Africa_Northern,water_td_irr_MeditS_C,Mediterranean South Coast,1975,1
Africa_Northern,water_td_an_C,Mediterranean South Coast,1975,0.286083638922843
Africa_Northern,water_td_pri_C,Mediterranean South Coast,1975,0.258888855266741
Africa_Northern,water_td_irr_MeditS_W,Mediterranean South Coast,1975,1
Africa_Northern,water_td_pri_W,Africa-North West Coast,1975,0.172554939672955
Africa_Northern,water_td_irr_AfrCstNW_W,Africa-North West Coast,1975,1
Africa_Northern,water_td_irr_AfrCstNW_C,Africa-North West Coast,1975,1
Africa_Northern,water_td_elec_C,Africa-North West Coast,1975,0.172559644918882
Africa_Northern,water_td_dom_C,Africa-North West Coast,1975,0.172551885470893
Africa_Northern,water_td_an_W,Africa-North West Coast,1975,0.260414120087417
