INPUT_TABLE
Variable ID
SubsectorLogit_relative-cost-logit

region,supplysector,subsector,logit.type
USA,water_td_dom_W,Upper Mississippi,relative-cost-logit
USA,water_td_pri_C,Upper Mississippi,relative-cost-logit
USA,water_td_pri_W,Upper Mississippi,relative-cost-logit
USA,water_td_ind_W,Upper Mississippi,relative-cost-logit
USA,water_td_dom_C,Upper Mississippi,relative-cost-logit
USA,water_td_ind_C,Upper Mississippi,relative-cost-logit
USA,water_td_elec_W,Upper Mississippi,relative-cost-logit
USA,water_td_dom_C,Lower Mississippi River,relative-cost-logit
USA,water_td_ind_C,Lower Mississippi River,relative-cost-logit
USA,water_td_irr_MissppRS_C,Lower Mississippi River,relative-cost-logit
USA,water_td_irr_MissppRS_W,Lower Mississippi River,relative-cost-logit
USA,water_td_an_C,Lower Mississippi River,relative-cost-logit
USA,water_td_an_W,Lower Mississippi River,relative-cost-logit
USA,water_td_pri_W,Lower Mississippi River,relative-cost-logit
USA,water_td_ind_W,Lower Mississippi River,relative-cost-logit
USA,water_td_elec_W,Lower Mississippi River,relative-cost-logit
USA,water_td_dom_W,Lower Mississippi River,relative-cost-logit
USA,water_td_elec_C,Lower Mississippi River,relative-cost-logit
USA,water_td_pri_C,Lower Mississippi River,relative-cost-logit
USA,water_td_ind_C,Upper Colorado River,relative-cost-logit
USA,water_td_dom_W,Upper Colorado River,relative-cost-logit
USA,water_td_an_W,Upper Colorado River,relative-cost-logit
USA,water_td_pri_C,Upper Colorado River,relative-cost-logit
USA,water_td_an_C,Upper Colorado River,relative-cost-logit
USA,water_td_elec_W,Upper Colorado River,relative-cost-logit
USA,water_td_ind_W,Upper Colorado River,relative-cost-logit
USA,water_td_dom_C,Upper Colorado River,relative-cost-logit
USA,water_td_irr_UsaColoRN_C,Upper Colorado River,relative-cost-logit
USA,water_td_elec_C,Upper Colorado River,relative-cost-logit
USA,water_td_irr_UsaColoRN_W,Upper Colorado River,relative-cost-logit
USA,water_td_pri_W,Upper Colorado River,relative-cost-logit
USA,water_td_an_C,Lower Colorado River,relative-cost-logit
USA,water_td_pri_W,Lower Colorado River,relative-cost-logit
USA,water_td_an_W,Lower Colorado River,relative-cost-logit
USA,water_td_dom_W,Lower Colorado River,relative-cost-logit
USA,water_td_ind_C,Lower Colorado River,relative-cost-logit
USA,water_td_pri_C,Lower Colorado River,relative-cost-logit
USA,water_td_irr_UsaColoRS_W,Lower Colorado River,relative-cost-logit
USA,water_td_dom_C,Lower Colorado River,relative-cost-logit
USA,water_td_ind_W,Lower Colorado River,relative-cost-logit
USA,water_td_irr_UsaColoRS_C,Lower Colorado River,relative-cost-logit
USA,water_td_elec_W,Lower Colorado River,relative-cost-logit
USA,water_td_elec_C,Lower Colorado River,relative-cost-logit
USA,water_td_irr_GreatBasin_W,Great,relative-cost-logit
USA,water_td_elec_C,Great,relative-cost-logit
USA,water_td_dom_W,Great,relative-cost-logit
USA,water_td_an_C,Great,relative-cost-logit
USA,water_td_ind_C,Great,relative-cost-logit
USA,water_td_ind_W,Great,relative-cost-logit
USA,water_td_elec_W,Great,relative-cost-logit
USA,water_td_pri_C,Great,relative-cost-logit
USA,water_td_dom_C,Great,relative-cost-logit
USA,water_td_pri_W,Great,relative-cost-logit
USA,water_td_an_W,Great,relative-cost-logit
USA,water_td_irr_GreatBasin_C,Great,relative-cost-logit
USA,water_td_elec_W,Missouri River,relative-cost-logit
USA,water_td_elec_C,Missouri River,relative-cost-logit
USA,water_td_dom_C,Missouri River,relative-cost-logit
USA,water_td_dom_W,Missouri River,relative-cost-logit
USA,water_td_pri_C,Missouri River,relative-cost-logit
USA,water_td_an_C,Missouri River,relative-cost-logit
USA,water_td_an_W,Missouri River,relative-cost-logit
USA,water_td_irr_MissouriR_W,Missouri River,relative-cost-logit
USA,water_td_irr_MissouriR_C,Missouri River,relative-cost-logit
USA,water_td_ind_W,Missouri River,relative-cost-logit
USA,water_td_ind_C,Missouri River,relative-cost-logit
USA,water_td_pri_W,Missouri River,relative-cost-logit
USA,water_td_ind_W,Arkansas White Red,relative-cost-logit
USA,water_td_elec_W,Arkansas White Red,relative-cost-logit
USA,water_td_irr_ArkWhtRedR_W,Arkansas White Red,relative-cost-logit
USA,water_td_an_W,Arkansas White Red,relative-cost-logit
USA,water_td_ind_C,Arkansas White Red,relative-cost-logit
USA,water_td_an_C,Arkansas White Red,relative-cost-logit
USA,water_td_irr_ArkWhtRedR_C,Arkansas White Red,relative-cost-logit
USA,water_td_dom_W,Arkansas White Red,relative-cost-logit
USA,water_td_pri_C,Arkansas White Red,relative-cost-logit
USA,water_td_dom_C,Arkansas White Red,relative-cost-logit
USA,water_td_pri_W,Arkansas White Red,relative-cost-logit
USA,water_td_elec_C,Arkansas White Red,relative-cost-logit
USA,water_td_ind_C,Texas Gulf Coast,relative-cost-logit
USA,water_td_irr_TexasCst_C,Texas Gulf Coast,relative-cost-logit
USA,water_td_dom_C,Texas Gulf Coast,relative-cost-logit
USA,water_td_irr_TexasCst_W,Texas Gulf Coast,relative-cost-logit
USA,water_td_elec_W,Texas Gulf Coast,relative-cost-logit
USA,water_td_ind_W,Texas Gulf Coast,relative-cost-logit
USA,water_td_dom_W,Texas Gulf Coast,relative-cost-logit
USA,water_td_pri_C,Texas Gulf Coast,relative-cost-logit
USA,water_td_elec_C,Texas Gulf Coast,relative-cost-logit
USA,water_td_an_C,Texas Gulf Coast,relative-cost-logit
USA,water_td_pri_W,Texas Gulf Coast,relative-cost-logit
USA,water_td_an_W,Texas Gulf Coast,relative-cost-logit
USA,water_td_irr_UsaCstSE_W,South Atlantic Gulf,relative-cost-logit
USA,water_td_irr_UsaCstSE_C,South Atlantic Gulf,relative-cost-logit
USA,water_td_an_C,South Atlantic Gulf,relative-cost-logit
USA,water_td_dom_W,South Atlantic Gulf,relative-cost-logit
USA,water_td_an_W,South Atlantic Gulf,relative-cost-logit
USA,water_td_pri_W,South Atlantic Gulf,relative-cost-logit
USA,water_td_elec_C,South Atlantic Gulf,relative-cost-logit
USA,water_td_pri_C,South Atlantic Gulf,relative-cost-logit
USA,water_td_ind_C,South Atlantic Gulf,relative-cost-logit
USA,water_td_ind_W,South Atlantic Gulf,relative-cost-logit
USA,water_td_elec_W,South Atlantic Gulf,relative-cost-logit
USA,water_td_dom_C,South Atlantic Gulf,relative-cost-logit
USA,water_td_ind_W,Great Lakes,relative-cost-logit
USA,water_td_an_C,Great Lakes,relative-cost-logit
USA,water_td_dom_C,Great Lakes,relative-cost-logit
USA,water_td_an_W,Great Lakes,relative-cost-logit
USA,water_td_irr_GreatLakes_W,Great Lakes,relative-cost-logit
USA,water_td_elec_W,Great Lakes,relative-cost-logit
USA,water_td_irr_GreatLakes_C,Great Lakes,relative-cost-logit
USA,water_td_pri_W,Great Lakes,relative-cost-logit
USA,water_td_pri_C,Great Lakes,relative-cost-logit
USA,water_td_dom_W,Great Lakes,relative-cost-logit
USA,water_td_ind_C,Great Lakes,relative-cost-logit
USA,water_td_elec_C,Great Lakes,relative-cost-logit
USA,water_td_elec_W,Ohio River,relative-cost-logit
USA,water_td_irr_OhioR_C,Ohio River,relative-cost-logit
USA,water_td_an_W,Ohio River,relative-cost-logit
USA,water_td_pri_C,Ohio River,relative-cost-logit
USA,water_td_ind_C,Ohio River,relative-cost-logit
USA,water_td_elec_C,Ohio River,relative-cost-logit
USA,water_td_an_C,Ohio River,relative-cost-logit
USA,water_td_irr_OhioR_W,Ohio River,relative-cost-logit
USA,water_td_dom_W,Ohio River,relative-cost-logit
USA,water_td_ind_W,Ohio River,relative-cost-logit
USA,water_td_dom_C,Ohio River,relative-cost-logit
USA,water_td_pri_W,Ohio River,relative-cost-logit
USA,water_td_elec_C,Pacific Northwest,relative-cost-logit
USA,water_td_irr_UsaPacNW_W,Pacific Northwest,relative-cost-logit
USA,water_td_elec_W,Pacific Northwest,relative-cost-logit
USA,water_td_an_W,Pacific Northwest,relative-cost-logit
USA,water_td_irr_UsaPacNW_C,Pacific Northwest,relative-cost-logit
USA,water_td_dom_C,Pacific Northwest,relative-cost-logit
USA,water_td_ind_C,Pacific Northwest,relative-cost-logit
USA,water_td_ind_W,Pacific Northwest,relative-cost-logit
USA,water_td_pri_C,Pacific Northwest,relative-cost-logit
USA,water_td_an_C,Pacific Northwest,relative-cost-logit
USA,water_td_dom_W,Pacific Northwest,relative-cost-logit
USA,water_td_pri_W,Pacific Northwest,relative-cost-logit
USA,water_td_irr_TennR_C,Tennessee River,relative-cost-logit
USA,water_td_dom_C,Tennessee River,relative-cost-logit
USA,water_td_ind_W,Tennessee River,relative-cost-logit
USA,water_td_ind_C,Tennessee River,relative-cost-logit
USA,water_td_an_W,Tennessee River,relative-cost-logit
USA,water_td_an_C,Tennessee River,relative-cost-logit
USA,water_td_elec_W,Tennessee River,relative-cost-logit
USA,water_td_elec_C,Tennessee River,relative-cost-logit
USA,water_td_pri_C,Tennessee River,relative-cost-logit
USA,water_td_pri_W,Tennessee River,relative-cost-logit
USA,water_td_irr_TennR_W,Tennessee River,relative-cost-logit
USA,water_td_dom_W,Tennessee River,relative-cost-logit
USA,water_td_dom_W,Rio Grande River,relative-cost-logit
USA,water_td_an_W,Rio Grande River,relative-cost-logit
USA,water_td_dom_C,Rio Grande River,relative-cost-logit
USA,water_td_ind_C,Rio Grande River,relative-cost-logit
USA,water_td_ind_W,Rio Grande River,relative-cost-logit
USA,water_td_an_C,Rio Grande River,relative-cost-logit
USA,water_td_pri_C,Rio Grande River,relative-cost-logit
USA,water_td_elec_W,Rio Grande River,relative-cost-logit
USA,water_td_irr_RioGrande_W,Rio Grande River,relative-cost-logit
USA,water_td_pri_W,Rio Grande River,relative-cost-logit
USA,water_td_elec_C,Rio Grande River,relative-cost-logit
USA,water_td_irr_RioGrande_C,Rio Grande River,relative-cost-logit
USA,water_td_pri_C,New England,relative-cost-logit
USA,water_td_ind_C,New England,relative-cost-logit
USA,water_td_irr_UsaCstNE_W,New England,relative-cost-logit
USA,water_td_elec_C,New England,relative-cost-logit
USA,water_td_dom_W,New England,relative-cost-logit
USA,water_td_irr_UsaCstNE_C,New England,relative-cost-logit
USA,water_td_dom_C,New England,relative-cost-logit
USA,water_td_ind_W,New England,relative-cost-logit
USA,water_td_pri_W,New England,relative-cost-logit
USA,water_td_an_W,New England,relative-cost-logit
USA,water_td_an_C,New England,relative-cost-logit
USA,water_td_elec_W,New England,relative-cost-logit
USA,water_td_an_W,Mid Atlantic,relative-cost-logit
USA,water_td_elec_W,Mid Atlantic,relative-cost-logit
USA,water_td_elec_C,Mid Atlantic,relative-cost-logit
USA,water_td_irr_UsaCstE_W,Mid Atlantic,relative-cost-logit
USA,water_td_pri_W,Mid Atlantic,relative-cost-logit
USA,water_td_ind_W,Mid Atlantic,relative-cost-logit
USA,water_td_dom_W,Mid Atlantic,relative-cost-logit
USA,water_td_an_C,Mid Atlantic,relative-cost-logit
USA,water_td_pri_C,Mid Atlantic,relative-cost-logit
USA,water_td_irr_UsaCstE_C,Mid Atlantic,relative-cost-logit
USA,water_td_ind_C,Mid Atlantic,relative-cost-logit
USA,water_td_dom_C,Mid Atlantic,relative-cost-logit
USA,water_td_elec_C,Hawaii,relative-cost-logit
USA,water_td_dom_W,Hawaii,relative-cost-logit
USA,water_td_pri_W,Hawaii,relative-cost-logit
USA,water_td_ind_C,Hawaii,relative-cost-logit
USA,water_td_pri_C,Hawaii,relative-cost-logit
USA,water_td_ind_W,Hawaii,relative-cost-logit
USA,water_td_dom_C,Hawaii,relative-cost-logit
Africa_Eastern,water_td_irr_NileR_C,Nile,relative-cost-logit
Africa_Eastern,water_td_pri_W,Nile,relative-cost-logit
Africa_Eastern,water_td_dom_W,Nile,relative-cost-logit
Africa_Eastern,water_td_pri_C,Nile,relative-cost-logit
Africa_Eastern,water_td_ind_W,Nile,relative-cost-logit
Africa_Eastern,water_td_elec_W,Nile,relative-cost-logit
Africa_Eastern,water_td_ind_C,Nile,relative-cost-logit
Africa_Eastern,water_td_an_C,Nile,relative-cost-logit
Africa_Eastern,water_td_irr_NileR_W,Nile,relative-cost-logit
Africa_Eastern,water_td_an_W,Nile,relative-cost-logit
Africa_Eastern,water_td_dom_C,Nile,relative-cost-logit
Africa_Eastern,water_td_elec_C,Nile,relative-cost-logit
Africa_Eastern,water_td_ind_C,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_pri_C,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_dom_W,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_dom_C,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_elec_C,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_elec_W,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_an_W,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_an_C,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_pri_W,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_irr_AfrCstNE_C,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_ind_W,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_irr_AfrCstNE_W,Africa-Red Sea-Gulf of Aden Coast,relative-cost-logit
Africa_Eastern,water_td_pri_C,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_elec_C,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_elec_W,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_dom_C,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_irr_AfrIntN_C,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_ind_W,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_pri_W,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_ind_C,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_an_W,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_irr_AfrIntN_W,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_dom_W,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_an_C,Africa-North Interior,relative-cost-logit
Africa_Eastern,water_td_ind_W,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_ind_C,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_elec_W,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_elec_C,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_an_C,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_pri_C,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_an_W,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_dom_C,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_pri_W,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_irr_LChad_W,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_dom_W,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_irr_LChad_C,Lake Chad,relative-cost-logit
Africa_Eastern,water_td_irr_ShebJubR_C,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_dom_C,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_elec_W,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_an_C,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_elec_C,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_dom_W,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_irr_ShebJubR_W,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_pri_W,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_ind_W,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_ind_C,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_an_W,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_pri_C,Shebelli-Juba,relative-cost-logit
Africa_Eastern,water_td_pri_C,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_pri_W,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_elec_C,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_ind_W,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_irr_AfrCstE_C,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_dom_C,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_an_W,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_ind_C,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_dom_W,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_an_C,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_irr_AfrCstE_W,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_elec_W,Africa-East Central Coast,relative-cost-logit
Africa_Eastern,water_td_elec_W,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_an_W,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_ind_C,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_dom_C,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_an_C,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_irr_Madasgacar_C,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_pri_W,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_dom_W,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_irr_Madasgacar_W,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_pri_C,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_elec_C,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_ind_W,Madasgacar,relative-cost-logit
Africa_Eastern,water_td_dom_W,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_irr_RiftValley_C,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_irr_RiftValley_W,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_ind_W,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_pri_W,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_ind_C,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_an_C,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_elec_C,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_dom_C,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_elec_W,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_pri_C,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_an_W,Rift Valley,relative-cost-logit
Africa_Eastern,water_td_elec_C,Congo,relative-cost-logit
Africa_Eastern,water_td_irr_CongoR_C,Congo,relative-cost-logit
Africa_Eastern,water_td_an_C,Congo,relative-cost-logit
Africa_Eastern,water_td_an_W,Congo,relative-cost-logit
Africa_Eastern,water_td_dom_W,Congo,relative-cost-logit
Africa_Eastern,water_td_ind_W,Congo,relative-cost-logit
Africa_Eastern,water_td_dom_C,Congo,relative-cost-logit
Africa_Eastern,water_td_pri_W,Congo,relative-cost-logit
Africa_Eastern,water_td_irr_CongoR_W,Congo,relative-cost-logit
Africa_Eastern,water_td_pri_C,Congo,relative-cost-logit
Africa_Eastern,water_td_elec_W,Congo,relative-cost-logit
Africa_Eastern,water_td_ind_C,Congo,relative-cost-logit
Africa_Northern,water_td_pri_C,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_ind_C,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_an_C,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_irr_MeditE_C,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_irr_MeditE_W,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_dom_W,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_elec_W,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_elec_C,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_an_W,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_pri_W,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_dom_C,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_ind_W,Mediterranean Sea-East Coast,relative-cost-logit
Africa_Northern,water_td_elec_C,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_pri_W,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_an_W,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_dom_C,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_elec_W,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_ind_C,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_ind_W,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_dom_W,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_irr_MeditS_C,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_an_C,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_pri_C,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_irr_MeditS_W,Mediterranean South Coast,relative-cost-logit
Africa_Northern,water_td_pri_W,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_irr_AfrCstNW_W,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_irr_AfrCstNW_C,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_elec_C,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_dom_C,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_an_W,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_ind_W,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_ind_C,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_dom_W,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_an_C,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_pri_C,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_elec_W,Africa-North West Coast,relative-cost-logit
Africa_Northern,water_td_ind_C,Nile,relative-cost-logit
Africa_Northern,water_td_ind_W,Nile,relative-cost-logit
Africa_Northern,water_td_elec_W,Nile,relative-cost-logit
Africa_Northern,water_td_pri_C,Nile,relative-cost-logit
Africa_Northern,water_td_elec_C,Nile,relative-cost-logit
Africa_Northern,water_td_an_C,Nile,relative-cost-logit
Africa_Northern,water_td_irr_NileR_W,Nile,relative-cost-logit
Africa_Northern,water_td_irr_NileR_C,Nile,relative-cost-logit
Africa_Northern,water_td_dom_W,Nile,relative-cost-logit
Africa_Northern,water_td_dom_C,Nile,relative-cost-logit
Africa_Northern,water_td_pri_W,Nile,relative-cost-logit
Africa_Northern,water_td_an_W,Nile,relative-cost-logit
Africa_Northern,water_td_irr_DeadSea_C,Dead Sea,relative-cost-logit
Africa_Northern,water_td_irr_DeadSea_W,Dead Sea,relative-cost-logit
