INPUT_TABLE
Variable ID
GrdRenewRsrcMaxNoFO

region,renewresource,sub.renewable.resource,year.fillout,maxSubResource
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,1975,249.61744003735
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,1990,249.61744003735
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2005,249.61744003735
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2010,249.61744003735
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2015,250.043320260996
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2020,250.54668271158
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2025,251.132933123541
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2030,251.954098427637
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2035,253.307172121385
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2040,255.60897984668
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2045,258.487284165542
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2050,261.299355887054
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2055,263.394946507979
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2060,265.076080031898
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2065,267.465964775633
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2070,271.314664855762
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2075,275.777451457734
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2080,280.916177764935
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2085,286.928658935319
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2090,293.83017018901
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2095,301.532448525337
Africa_Eastern,Africa-East Central Coast-water withdrawals,runoff,2100,308.215890922542
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,1975,37.467778704885
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,1990,37.467778704885
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2005,37.467778704885
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2010,37.467778704885
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2015,33.9720331212436
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2020,32.7186207554814
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2025,31.0434071571834
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2030,29.3138072019107
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2035,28.079276517198
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2040,27.3507016935527
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2045,26.8775564314303
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2050,26.5196581472981
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2055,26.279113261558
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2060,26.2363486324277
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2065,26.1260453230603
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2070,25.7712228798442
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2075,25.3946188770534
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2080,24.9801343230652
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2085,24.4774611775597
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2090,23.8884551199572
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2095,23.2341205327658
Africa_Eastern,Africa-North Interior-water withdrawals,runoff,2100,22.675305090685
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,1975,35.37027123331
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,1990,35.37027123331
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2005,35.37027123331
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2010,35.37027123331
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2015,31.1886032840572
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2020,33.0822686470212
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2025,37.1454398106974
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2030,41.8957630517569
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2035,45.5330787292691
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2040,49.4210826085069
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2045,53.7015823407185
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2050,57.0676740311279
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2055,58.840522019422
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2060,59.7565862548286
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2065,59.9241182609698
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2070,59.3875045350667
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2075,58.0869002210057
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2080,56.0879222873359
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2085,53.4645133995128
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2090,50.2009543348043
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2095,46.2657302067598
Africa_Eastern,Africa-Red Sea-Gulf of Aden Coast-water withdrawals,runoff,2100,42.6188702365386
Africa_Eastern,Congo-water withdrawals,runoff,1975,1161.41947155452
Africa_Eastern,Congo-water withdrawals,runoff,1990,1161.41947155452
Africa_Eastern,Congo-water withdrawals,runoff,2005,1161.41947155452
Africa_Eastern,Congo-water withdrawals,runoff,2010,1161.41947155452
Africa_Eastern,Congo-water withdrawals,runoff,2015,1233.29700162638
Africa_Eastern,Congo-water withdrawals,runoff,2020,1236.6098053932
Africa_Eastern,Congo-water withdrawals,runoff,2025,1232.93087533822
Africa_Eastern,Congo-water withdrawals,runoff,2030,1225.02556849633
Africa_Eastern,Congo-water withdrawals,runoff,2035,1215.17423980985
Africa_Eastern,Congo-water withdrawals,runoff,2040,1195.64515879295
Africa_Eastern,Congo-water withdrawals,runoff,2045,1170.65923921232
Africa_Eastern,Congo-water withdrawals,runoff,2050,1151.36912900267
Africa_Eastern,Congo-water withdrawals,runoff,2055,1142.22782379591
Africa_Eastern,Congo-water withdrawals,runoff,2060,1135.95939890917
Africa_Eastern,Congo-water withdrawals,runoff,2065,1134.81665769054
Africa_Eastern,Congo-water withdrawals,runoff,2070,1140.48274962301
Africa_Eastern,Congo-water withdrawals,runoff,2075,1150.86223104389
Africa_Eastern,Congo-water withdrawals,runoff,2080,1166.14660667748
Africa_Eastern,Congo-water withdrawals,runoff,2085,1186.8479691616
Africa_Eastern,Congo-water withdrawals,runoff,2090,1212.92567723852
Africa_Eastern,Congo-water withdrawals,runoff,2095,1244.16380223552
Africa_Eastern,Congo-water withdrawals,runoff,2100,1272.75351333726
Africa_Eastern,Lake Chad-water withdrawals,runoff,1975,111.69448574266
Africa_Eastern,Lake Chad-water withdrawals,runoff,1990,111.69448574266
Africa_Eastern,Lake Chad-water withdrawals,runoff,2005,111.69448574266
Africa_Eastern,Lake Chad-water withdrawals,runoff,2010,111.69448574266
Africa_Eastern,Lake Chad-water withdrawals,runoff,2015,109.783416196688
Africa_Eastern,Lake Chad-water withdrawals,runoff,2020,107.931148083061
Africa_Eastern,Lake Chad-water withdrawals,runoff,2025,105.194976408319
Africa_Eastern,Lake Chad-water withdrawals,runoff,2030,102.027362384097
Africa_Eastern,Lake Chad-water withdrawals,runoff,2035,98.9888269995424
Africa_Eastern,Lake Chad-water withdrawals,runoff,2040,95.3848555840926
Africa_Eastern,Lake Chad-water withdrawals,runoff,2045,91.4977906727566
Africa_Eastern,Lake Chad-water withdrawals,runoff,2050,88.327516650769
Africa_Eastern,Lake Chad-water withdrawals,runoff,2055,86.3635236527864
Africa_Eastern,Lake Chad-water withdrawals,runoff,2060,84.9126353174039
Africa_Eastern,Lake Chad-water withdrawals,runoff,2065,83.7648670297079
Africa_Eastern,Lake Chad-water withdrawals,runoff,2070,82.7914300989214
Africa_Eastern,Lake Chad-water withdrawals,runoff,2075,82.1305199958367
Africa_Eastern,Lake Chad-water withdrawals,runoff,2080,81.8246505499977
Africa_Eastern,Lake Chad-water withdrawals,runoff,2085,81.8926074364277
Africa_Eastern,Lake Chad-water withdrawals,runoff,2090,82.3130853951202
Africa_Eastern,Lake Chad-water withdrawals,runoff,2095,83.0765164180427
Africa_Eastern,Lake Chad-water withdrawals,runoff,2100,83.932598713143
Africa_Eastern,Madasgacar-water withdrawals,runoff,1975,503.3305726687
Africa_Eastern,Madasgacar-water withdrawals,runoff,1990,503.3305726687
Africa_Eastern,Madasgacar-water withdrawals,runoff,2005,503.3305726687
Africa_Eastern,Madasgacar-water withdrawals,runoff,2010,503.3305726687
Africa_Eastern,Madasgacar-water withdrawals,runoff,2015,516.864560743528
Africa_Eastern,Madasgacar-water withdrawals,runoff,2020,517.042265933617
Africa_Eastern,Madasgacar-water withdrawals,runoff,2025,515.93180160422
Africa_Eastern,Madasgacar-water withdrawals,runoff,2030,514.365457844832
Africa_Eastern,Madasgacar-water withdrawals,runoff,2035,513.279846792562
Africa_Eastern,Madasgacar-water withdrawals,runoff,2040,511.568074256227
Africa_Eastern,Madasgacar-water withdrawals,runoff,2045,509.259724642188
Africa_Eastern,Madasgacar-water withdrawals,runoff,2050,507.420901277723
Africa_Eastern,Madasgacar-water withdrawals,runoff,2055,506.357462923912
Africa_Eastern,Madasgacar-water withdrawals,runoff,2060,505.487320112142
Africa_Eastern,Madasgacar-water withdrawals,runoff,2065,505.681553867793
Africa_Eastern,Madasgacar-water withdrawals,runoff,2070,507.539051198266
Africa_Eastern,Madasgacar-water withdrawals,runoff,2075,510.318847914003
Africa_Eastern,Madasgacar-water withdrawals,runoff,2080,514.002383634755
Africa_Eastern,Madasgacar-water withdrawals,runoff,2085,518.694183012994
Africa_Eastern,Madasgacar-water withdrawals,runoff,2090,524.472550602532
Africa_Eastern,Madasgacar-water withdrawals,runoff,2095,531.294605323911
Africa_Eastern,Madasgacar-water withdrawals,runoff,2100,537.46355579678
Africa_Eastern,Nile-water withdrawals,runoff,1975,208.3323040479
Africa_Eastern,Nile-water withdrawals,runoff,1990,208.3323040479
Africa_Eastern,Nile-water withdrawals,runoff,2005,208.3323040479
Africa_Eastern,Nile-water withdrawals,runoff,2010,208.3323040479
Africa_Eastern,Nile-water withdrawals,runoff,2015,216.448583623871
Africa_Eastern,Nile-water withdrawals,runoff,2020,218.090475368754
Africa_Eastern,Nile-water withdrawals,runoff,2025,219.545832469036
Africa_Eastern,Nile-water withdrawals,runoff,2030,220.585076378966
Africa_Eastern,Nile-water withdrawals,runoff,2035,220.684311196502
Africa_Eastern,Nile-water withdrawals,runoff,2040,218.274574304382
Africa_Eastern,Nile-water withdrawals,runoff,2045,214.755558257114
Africa_Eastern,Nile-water withdrawals,runoff,2050,212.750088824205
Africa_Eastern,Nile-water withdrawals,runoff,2055,213.09083302066
Africa_Eastern,Nile-water withdrawals,runoff,2060,214.058313828481
Africa_Eastern,Nile-water withdrawals,runoff,2065,216.967608476552
Africa_Eastern,Nile-water withdrawals,runoff,2070,222.73238811853
Africa_Eastern,Nile-water withdrawals,runoff,2075,230.212798575381
Africa_Eastern,Nile-water withdrawals,runoff,2080,239.504587612605
Africa_Eastern,Nile-water withdrawals,runoff,2085,250.878104575539
Africa_Eastern,Nile-water withdrawals,runoff,2090,264.31523750561
Africa_Eastern,Nile-water withdrawals,runoff,2095,279.702950755638
Africa_Eastern,Nile-water withdrawals,runoff,2100,293.356229689244
Africa_Eastern,Rift Valley-water withdrawals,runoff,1975,116.089179228997
Africa_Eastern,Rift Valley-water withdrawals,runoff,1990,116.089179228997
Africa_Eastern,Rift Valley-water withdrawals,runoff,2005,116.089179228997
Africa_Eastern,Rift Valley-water withdrawals,runoff,2010,116.089179228997
Africa_Eastern,Rift Valley-water withdrawals,runoff,2015,107.711928281841
Africa_Eastern,Rift Valley-water withdrawals,runoff,2020,106.65674721794
Africa_Eastern,Rift Valley-water withdrawals,runoff,2025,105.34869549628
Africa_Eastern,Rift Valley-water withdrawals,runoff,2030,104.3489476518
Africa_Eastern,Rift Valley-water withdrawals,runoff,2035,104.522771850631
Africa_Eastern,Rift Valley-water withdrawals,runoff,2040,106.232171840435
Africa_Eastern,Rift Valley-water withdrawals,runoff,2045,108.694796977122
Africa_Eastern,Rift Valley-water withdrawals,runoff,2050,110.970125087282
Africa_Eastern,Rift Valley-water withdrawals,runoff,2055,112.214720886577
Africa_Eastern,Rift Valley-water withdrawals,runoff,2060,113.066192637689
Africa_Eastern,Rift Valley-water withdrawals,runoff,2065,115.124720917296
Africa_Eastern,Rift Valley-water withdrawals,runoff,2070,119.468385397555
Africa_Eastern,Rift Valley-water withdrawals,runoff,2075,124.880025438359
Africa_Eastern,Rift Valley-water withdrawals,runoff,2080,131.280970613212
Africa_Eastern,Rift Valley-water withdrawals,runoff,2085,138.787524177096
Africa_Eastern,Rift Valley-water withdrawals,runoff,2090,147.443452163199
Africa_Eastern,Rift Valley-water withdrawals,runoff,2095,157.204223738683
Africa_Eastern,Rift Valley-water withdrawals,runoff,2100,165.774839129495
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,1975,110.789236290782
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,1990,110.789236290782
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2005,110.789236290782
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2010,110.789236290782
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2015,109.153318361244
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2020,111.115194413741
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2025,114.790197063029
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2030,119.16054324501
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2035,123.072608040813
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2040,128.08549227241
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2045,133.776424253526
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2050,138.209299894176
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2055,139.868549397501
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2060,139.859838250186
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2065,140.273200347747
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2070,142.510250721341
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2075,145.045373423755
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2080,147.875049665879
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2085,151.243465072864
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2090,155.200130349382
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2095,159.643268430416
Africa_Eastern,Shebelli-Juba-water withdrawals,runoff,2100,163.479718665702
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,1975,46.2818108690325
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,1990,46.2818108690325
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2005,46.2818108690325
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2010,46.2818108690325
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2015,47.7502330091234
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2020,48.021617807738
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2025,48.2606453033247
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2030,48.5253073727129
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2035,48.8974147757833
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2040,49.4905208541339
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2045,50.1777113522914
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2050,50.7512910298522
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2055,51.1038626853365
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2060,51.369650418563
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2065,51.5956614512075
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2070,51.8106681294525
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2075,51.9826703509059
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2080,52.1061381421469
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2085,52.1812361194081
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2090,52.2141311605304
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2095,52.2046610028604
Africa_Northern,Africa-North West Coast-water withdrawals,runoff,2100,52.1652337469871
Africa_Northern,Dead Sea-water withdrawals,runoff,1975,5.663004454171
Africa_Northern,Dead Sea-water withdrawals,runoff,1990,5.663004454171
Africa_Northern,Dead Sea-water withdrawals,runoff,2005,5.663004454171
Africa_Northern,Dead Sea-water withdrawals,runoff,2010,5.663004454171
Africa_Northern,Dead Sea-water withdrawals,runoff,2015,5.60172091606176
Africa_Northern,Dead Sea-water withdrawals,runoff,2020,5.5854466727469
Africa_Northern,Dead Sea-water withdrawals,runoff,2025,5.54620410760369
Africa_Northern,Dead Sea-water withdrawals,runoff,2030,5.51261208938871
Africa_Northern,Dead Sea-water withdrawals,runoff,2035,5.52314805200394
Africa_Northern,Dead Sea-water withdrawals,runoff,2040,5.57867321251306
Africa_Northern,Dead Sea-water withdrawals,runoff,2045,5.65407834835786
Africa_Northern,Dead Sea-water withdrawals,runoff,2050,5.72972242767219
Africa_Northern,Dead Sea-water withdrawals,runoff,2055,5.80192518163608
Africa_Northern,Dead Sea-water withdrawals,runoff,2060,5.8857195492674
Africa_Northern,Dead Sea-water withdrawals,runoff,2065,5.96569019044085
Africa_Northern,Dead Sea-water withdrawals,runoff,2070,6.03185267510105
Africa_Northern,Dead Sea-water withdrawals,runoff,2075,6.09856261390336
Africa_Northern,Dead Sea-water withdrawals,runoff,2080,6.16233153643371
Africa_Northern,Dead Sea-water withdrawals,runoff,2085,6.21750908537872
Africa_Northern,Dead Sea-water withdrawals,runoff,2090,6.26443871150329
Africa_Northern,Dead Sea-water withdrawals,runoff,2095,6.30549472787909
Africa_Northern,Dead Sea-water withdrawals,runoff,2100,6.33540824514708
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,1975,69.5147043084625
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,1990,69.5147043084625
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2005,69.5147043084625
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2010,69.5147043084625
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2015,67.1856941499473
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2020,65.8893444342072
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2025,63.7940632297033
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2030,61.5611261967033
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2035,60.0680490260995
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2040,58.9485034914374
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2045,57.9945627149314
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2050,57.4743836993274
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2055,57.6779422319114
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2060,58.4517126205539
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2065,59.2067475573379
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2070,59.5612145839687
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2075,60.0009566821663
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2080,60.4839944686838
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2085,60.8921715642041
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2090,61.2160785157304
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2095,61.5050000080955
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,runoff,2100,61.7411213456778
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,1975,58.0956700052525
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,1990,58.0956700052525
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2005,58.0956700052525
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2010,58.0956700052525
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2015,61.3250764159505
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2020,61.5949278464117
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2025,61.4961091361568
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2030,61.2985322456698
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2035,61.3117876139792
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2040,61.3293778250228
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2045,61.2976930211908
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2050,61.3859599307314
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2055,61.7431381332357
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2060,62.2875346430502
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2065,62.8024343157077
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2070,63.1496585439472
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2075,63.504679557375
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2080,63.83374852998
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2085,64.0758712015919
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2090,64.2330612620933
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2095,64.3319032528917
Africa_Northern,Mediterranean South Coast-water withdrawals,runoff,2100,64.3840626616391
Africa_Northern,Niger-water withdrawals,runoff,1975,344.291567778725
Africa_Northern,Niger-water withdrawals,runoff,1990,344.291567778725
Africa_Northern,Niger-water withdrawals,runoff,2005,344.291567778725
Africa_Northern,Niger-water withdrawals,runoff,2010,344.291567778725
Africa_Northern,Niger-water withdrawals,runoff,2015,354.474959169997
Africa_Northern,Niger-water withdrawals,runoff,2020,355.711601583731
Africa_Northern,Niger-water withdrawals,runoff,2025,356.545530191391
Africa_Northern,Niger-water withdrawals,runoff,2030,357.213365744674
Africa_Northern,Niger-water withdrawals,runoff,2035,357.968667739136
Africa_Northern,Niger-water withdrawals,runoff,2040,359.331332825362
Africa_Northern,Niger-water withdrawals,runoff,2045,360.775589049834
Africa_Northern,Niger-water withdrawals,runoff,2050,361.38002401235
Africa_Northern,Niger-water withdrawals,runoff,2055,360.61958353713
Africa_Northern,Niger-water withdrawals,runoff,2060,359.040647128131
Africa_Northern,Niger-water withdrawals,runoff,2065,356.942811278816
Africa_Northern,Niger-water withdrawals,runoff,2070,354.525059908446
Africa_Northern,Niger-water withdrawals,runoff,2075,351.607465919702
Africa_Northern,Niger-water withdrawals,runoff,2080,348.16645037207
Africa_Northern,Niger-water withdrawals,runoff,2085,344.211336712578
Africa_Northern,Niger-water withdrawals,runoff,2090,339.769563438585
Africa_Northern,Niger-water withdrawals,runoff,2095,334.835075655554
Africa_Northern,Niger-water withdrawals,runoff,2100,330.523303108111
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,1975,0.16283091298734
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,1990,0.16283091298734
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2005,0.16283091298734
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2010,0.16283091298734
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2015,0.145523778055455
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2020,0.139990646909859
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2025,0.131267015420445
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2030,0.122906461817486
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2035,0.119567402766303
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2040,0.121841849626446
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2045,0.125824039409033
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2050,0.127708658107356
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2055,0.126230746202721
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2060,0.12434781941339
Africa_Northern,Sinai Peninsula-water withdrawals,runoff,2065,0.121215545029177
