INPUT_TABLE
Variable ID
DepRsrcCurves

region,depresource,subresource,grade,available,extractioncost
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade6,69.775833303,0.11
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade7,35.961929952,0.132
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade8,30.567394766,0.154
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade9,36.036456102,0.176
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade10,16.490901125,0.198
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade11,103.724367228,0.22
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade12,44.700782631,0.44
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade13,28.529133435,0.66
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade14,21.492211643,0.88
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade15,1.754203239,1.1
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade16,6.44830978,1.32
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade17,5.947887605,1.54
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade18,6.14031393,1.76
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade19,2.742624899,1.98
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade20,0.67750851,2.2
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade21,0,4.4
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade22,0,6.6
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade23,0,8.8
Africa_Eastern,Madasgacar-water withdrawals,groundwater,grade24,0,20.9
Africa_Eastern,Nile-water withdrawals,groundwater,grade hist,0,0.001
Africa_Eastern,Nile-water withdrawals,groundwater,grade1,8425.139738431,0.002
Africa_Eastern,Nile-water withdrawals,groundwater,grade2,2251.799777279,0.022
Africa_Eastern,Nile-water withdrawals,groundwater,grade3,944.235582102,0.044
Africa_Eastern,Nile-water withdrawals,groundwater,grade4,306.739271072,0.066
Africa_Eastern,Nile-water withdrawals,groundwater,grade5,172.415130343,0.088
Africa_Eastern,Nile-water withdrawals,groundwater,grade6,112.477385779,0.11
Africa_Eastern,Nile-water withdrawals,groundwater,grade7,70.725945569,0.132
Africa_Eastern,Nile-water withdrawals,groundwater,grade8,27.420476546,0.154
Africa_Eastern,Nile-water withdrawals,groundwater,grade9,32.450573549,0.176
Africa_Eastern,Nile-water withdrawals,groundwater,grade10,7.460965853,0.198
Africa_Eastern,Nile-water withdrawals,groundwater,grade11,93.280579446,0.22
Africa_Eastern,Nile-water withdrawals,groundwater,grade12,7.802664723,0.44
Africa_Eastern,Nile-water withdrawals,groundwater,grade13,40.188941474,0.66
Africa_Eastern,Nile-water withdrawals,groundwater,grade14,0,0.88
Africa_Eastern,Nile-water withdrawals,groundwater,grade15,7.868884767,1.1
Africa_Eastern,Nile-water withdrawals,groundwater,grade16,0,1.32
Africa_Eastern,Nile-water withdrawals,groundwater,grade17,0,1.54
Africa_Eastern,Nile-water withdrawals,groundwater,grade18,0,1.76
Africa_Eastern,Nile-water withdrawals,groundwater,grade19,0,1.98
Africa_Eastern,Nile-water withdrawals,groundwater,grade20,2.469151322,2.2
Africa_Eastern,Nile-water withdrawals,groundwater,grade21,0,4.4
Africa_Eastern,Nile-water withdrawals,groundwater,grade22,0,6.6
Africa_Eastern,Nile-water withdrawals,groundwater,grade23,0,8.8
Africa_Eastern,Nile-water withdrawals,groundwater,grade24,0,20.9
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade hist,0,0.001
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade1,1191.15548744,0.002
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade2,546.110862351,0.022
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade3,155.914803596,0.044
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade4,44.60294644,0.066
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade5,51.248026062,0.088
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade6,23.511878553,0.11
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade7,24.240737201,0.132
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade8,25.186773028,0.154
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade9,5.060195429,0.176
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade10,2.818639777,0.198
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade11,7.353181695,0.22
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade12,0,0.44
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade13,0,0.66
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade14,0,0.88
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade15,2.08799,1.1
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade16,12.406195289,1.32
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade17,3.963564441,1.54
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade18,0,1.76
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade19,0,1.98
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade20,0,2.2
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade21,0,4.4
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade22,0,6.6
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade23,0,8.8
Africa_Eastern,Rift Valley-water withdrawals,groundwater,grade24,0,20.9
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade hist,0,0.001
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade1,1896.068923611,0.002
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade2,354.671606408,0.022
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade3,64.960174602,0.044
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade4,29.737147706,0.066
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade5,3.594480706,0.088
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade6,25.63111776,0.11
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade7,33.5364119,0.132
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade8,16.931483141,0.154
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade9,10.641452356,0.176
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade10,2.623329786,0.198
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade11,43.549166136,0.22
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade12,15.478815503,0.44
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade13,8.434953005,0.66
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade14,1.88256816,0.88
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade15,4.319231591,1.1
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade16,1.54973843,1.32
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade17,0,1.54
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade18,0,1.76
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade19,0,1.98
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade20,0,2.2
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade21,0,4.4
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade22,0,6.6
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade23,0,8.8
Africa_Eastern,Shebelli-Juba-water withdrawals,groundwater,grade24,0,20.9
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade hist,36.9562185071804,0.001
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade1,666.903717272,0.002
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade2,627.471680832,0.022
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade3,685.318845481,0.044
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade4,393.929552269,0.066
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade5,191.358550695,0.088
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade6,189.947382833,0.11
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade7,89.446014811,0.132
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade8,72.48356898,0.154
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade9,86.864647568,0.176
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade10,52.820396399,0.198
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade11,265.799425424,0.22
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade12,156.668023123,0.44
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade13,32.453771209,0.66
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade14,5.381089748,0.88
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade15,5.335635117,1.1
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade16,0,1.32
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade17,0,1.54
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade18,0,1.76
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade19,0,1.98
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade20,0,2.2
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade21,0.010608601,4.4
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade22,0.017563129,6.6
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade23,0,8.8
Africa_Northern,Africa-North West Coast-water withdrawals,groundwater,grade24,0,20.9
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade hist,0.381561651904718,0.001
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade1,13.491490923,0.002
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade2,35.337399545,0.022
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade3,9.8494770285,0.044
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade4,26.00200812448,0.066
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade5,43.337905276,0.088
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade6,10.251689141,0.11
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade7,4.672436489,0.132
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade8,14.10695696,0.154
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade9,33.989641771,0.176
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade10,24.772450906,0.198
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade11,28.776437927,0.22
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade12,0,0.44
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade13,0,0.66
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade14,0,0.88
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade15,0,1.1
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade16,0,1.32
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade17,0,1.54
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade18,0,1.76
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade19,0,1.98
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade20,0,2.2
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade21,0,4.4
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade22,0,6.6
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade23,0,8.8
Africa_Northern,Dead Sea-water withdrawals,groundwater,grade24,0,20.9
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade hist,45.3003363989763,0.001
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade1,59.80966179,0.002
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade2,253.149942429,0.022
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade3,313.63330087,0.044
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade4,86.33398718774,0.066
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade5,88.25768026831,0.088
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade6,81.15529436717,0.11
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade7,75.658424319,0.132
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade8,60.635364277,0.154
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade9,18.593243862,0.176
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade10,19.497374169,0.198
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade11,72.426269,0.22
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade12,2.220509724,0.44
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade13,0,0.66
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade14,0,0.88
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade15,0,1.1
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade16,0,1.32
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade17,0,1.54
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade18,0,1.76
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade19,0,1.98
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade20,0.013970438,2.2
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade21,0,4.4
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade22,0,6.6
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade23,0,8.8
Africa_Northern,Mediterranean Sea-East Coast-water withdrawals,groundwater,grade24,0,20.9
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade hist,73.1234563419488,0.001
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade1,510.4429173,0.002
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade2,516.67975,0.022
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade3,401.93111,0.044
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade4,188.452228,0.066
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade5,112.556346,0.088
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade6,52.770767,0.11
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade7,38.428852,0.132
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade8,47.050836,0.154
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade9,42.4957884,0.176
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade10,36.182485,0.198
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade11,275.3264022,0.22
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade12,89.493075,0.44
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade13,11.07561949,0.66
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade14,8.8040778,0.88
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade15,1.873398356,1.1
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade16,9.674545,1.32
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade17,10.45348,1.54
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade18,8.0873637,1.76
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade19,8.603780082,1.98
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade20,2.7875569661,2.2
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade21,0,4.4
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade22,0,6.6
Africa_Northern,Mediterranean South Coast-water withdrawals,groundwater,grade23,0,8.8
