# ../water-data/level1//L103.water_mapping_R_B_W_Ws_share.csv
# Written by L103.water.basin_mapping.R
# Wed Mar 28 06:29:51 2018
# " water mapping by region / water type / water sector to basin "
# " Unit = share "
"GCAM_region_ID","basin.id","water_type","water.sector","share"
10,76,"water withdrawals","Mining",0.266971388741815
10,68,"water withdrawals","Mining",0.0468800614805829
10,42,"water withdrawals","Mining",0.00880432330029199
10,72,"water withdrawals","Mining",0.185214724063438
10,48,"water withdrawals","Mining",0.00239823422046776
10,52,"water withdrawals","Mining",0.0861811666566135
10,45,"water withdrawals","Mining",0.0241990433871512
10,85,"water withdrawals","Mining",0.00257137176316571
10,43,"water withdrawals","Mining",0.00151914231012397
10,70,"water withdrawals","Mining",0.0231077183599518
10,58,"water withdrawals","Mining",0.250665183268881
10,56,"water withdrawals","Mining",0.0866190370871787
10,38,"water withdrawals","Mining",0.0144039265360651
10,18,"water withdrawals","Mining",0.000464678824273213
10,76,"water withdrawals","Municipal",0.252640577226103
10,68,"water withdrawals","Municipal",0.0443587050392625
10,42,"water withdrawals","Municipal",0.0163605804428893
10,72,"water withdrawals","Municipal",0.180039467492404
10,48,"water withdrawals","Municipal",0.0114500901088571
10,52,"water withdrawals","Municipal",0.0925538160708971
10,45,"water withdrawals","Municipal",0.0228905413681441
10,85,"water withdrawals","Municipal",0.00595306858530605
10,43,"water withdrawals","Municipal",0.00726150644860616
10,70,"water withdrawals","Municipal",0.0225593677605226
10,58,"water withdrawals","Municipal",0.246605938078016
10,56,"water withdrawals","Municipal",0.083264842353738
10,38,"water withdrawals","Municipal",0.0136228594380954
10,18,"water withdrawals","Municipal",0.000438639587158003
11,106,"water consumption","Electricity",0.232435041476461
11,124,"water consumption","Electricity",0.00842767043778809
11,125,"water consumption","Electricity",0.0155597193311696
11,42,"water consumption","Electricity",0.0554987908266623
11,85,"water consumption","Electricity",0.0395748874712554
11,37,"water consumption","Electricity",0.00548938928484775
11,112,"water consumption","Electricity",0.0104035747123717
11,110,"water consumption","Electricity",0.0213441340748945
11,79,"water consumption","Electricity",0.122440354808345
11,127,"water consumption","Electricity",0.00889291026043947
11,89,"water consumption","Electricity",0.00340093471345221
11,109,"water consumption","Electricity",0.00961754259693478
11,108,"water consumption","Electricity",0.0698483310515158
11,78,"water consumption","Electricity",0.118037004047117
11,66,"water consumption","Electricity",0.0785013894453876
11,56,"water consumption","Electricity",0.00245302174557943
11,68,"water consumption","Electricity",0.00534254706781572
11,77,"water consumption","Electricity",0.0864209072665058
11,92,"water consumption","Electricity",0.00422173768654254
11,43,"water consumption","Electricity",0.100974379050434
11,137,"water consumption","Electricity",0.00111573264448082
11,106,"water consumption","Livestock",0.400598936010875
11,124,"water consumption","Livestock",0.00841855304291021
11,125,"water consumption","Livestock",0.0158288360004384
11,42,"water consumption","Livestock",0.029967760684104
11,85,"water consumption","Livestock",0.0152275419737728
11,37,"water consumption","Livestock",0.00229120534343845
11,112,"water consumption","Livestock",0.0135105571423643
11,110,"water consumption","Livestock",0.00656358062077822
11,79,"water consumption","Livestock",0.0957996315381992
11,127,"water consumption","Livestock",0.00768494813020265
11,89,"water consumption","Livestock",3.7553584817173e-05
11,109,"water consumption","Livestock",0.0173842530832148
11,108,"water consumption","Livestock",0.116423536316282
11,78,"water consumption","Livestock",0.0891273201892875
11,66,"water consumption","Livestock",0.0334654841071919
11,56,"water consumption","Livestock",0.00272569158638132
11,68,"water consumption","Livestock",0.00373352500217243
11,77,"water consumption","Livestock",0.0874919925713769
11,92,"water consumption","Livestock",4.93436637714017e-05
11,43,"water consumption","Livestock",0.050503894874416
11,137,"water consumption","Livestock",0.00316585453400586
11,106,"water consumption","Manufacturing",0.232591932812456
11,124,"water consumption","Manufacturing",0.00843364956435824
11,125,"water consumption","Manufacturing",0.0156128697191863
11,42,"water consumption","Manufacturing",0.0554413398400412
11,85,"water consumption","Manufacturing",0.0395986184682327
11,37,"water consumption","Manufacturing",0.00527963639935256
11,112,"water consumption","Manufacturing",0.0104105980224237
11,110,"water consumption","Manufacturing",0.0211382792027085
11,79,"water consumption","Manufacturing",0.122523937087472
11,127,"water consumption","Manufacturing",0.00891286222938612
11,89,"water consumption","Manufacturing",0.00335695535585745
11,109,"water consumption","Manufacturing",0.00962439324769846
11,108,"water consumption","Manufacturing",0.069897326948615
11,78,"water consumption","Manufacturing",0.118119755177717
11,66,"water consumption","Manufacturing",0.0785561190097856
11,56,"water consumption","Manufacturing",0.00245459140449002
11,68,"water consumption","Manufacturing",0.00534601307171955
11,77,"water consumption","Manufacturing",0.0864809555011685
11,92,"water consumption","Manufacturing",0.00422456125243811
11,43,"water consumption","Manufacturing",0.100878190284877
11,137,"water consumption","Manufacturing",0.00111741540001588
11,106,"water consumption","Mining",0.231048161349386
11,124,"water consumption","Mining",0.00837787921110463
11,125,"water consumption","Mining",0.015657967353168
11,42,"water consumption","Mining",0.0562284202368121
11,85,"water consumption","Mining",0.0393072958277962
11,37,"water consumption","Mining",0.00808898682451481
11,112,"water consumption","Mining",0.0103403550786285
11,110,"water consumption","Mining",0.021278418543305
11,79,"water consumption","Mining",0.121701396844498
11,127,"water consumption","Mining",0.00889987786825312
11,89,"water consumption","Mining",0.00335314404572868
11,109,"water consumption","Mining",0.0095653265380531
11,108,"water consumption","Mining",0.069443752652331
11,78,"water consumption","Mining",0.117354064516643
11,66,"water consumption","Mining",0.0780328221598392
11,56,"water consumption","Mining",0.00243665785378857
11,68,"water consumption","Mining",0.00530765046810529
11,77,"water consumption","Mining",0.0859046416040899
11,92,"water consumption","Mining",0.00418595106362207
11,43,"water consumption","Mining",0.102375492362283
11,137,"water consumption","Mining",0.00111173759804908
11,106,"water consumption","Municipal",0.231815198151494
11,124,"water consumption","Municipal",0.00840501785901924
11,125,"water consumption","Municipal",0.0159807709066601
11,42,"water consumption","Municipal",0.0552194491467729
11,85,"water consumption","Municipal",0.0394690362178448
11,37,"water consumption","Municipal",0.00516279208214085
11,112,"water consumption","Municipal",0.0103756723805088
11,110,"water consumption","Municipal",0.0236778593706983
11,79,"water consumption","Municipal",0.122114832077163
11,127,"water consumption","Municipal",0.00903058262158855
11,89,"water consumption","Municipal",0.00372099261694911
11,109,"water consumption","Municipal",0.00959171409407093
11,108,"water consumption","Municipal",0.0696617108819698
11,78,"water consumption","Municipal",0.117721175038472
11,66,"water consumption","Municipal",0.0782917073160235
11,56,"water consumption","Municipal",0.00244631326222401
11,68,"water consumption","Municipal",0.00532835814293934
11,77,"water consumption","Municipal",0.0861898658986633
11,92,"water consumption","Municipal",0.00421051826241468
11,43,"water consumption","Municipal",0.10046369255829
11,137,"water consumption","Municipal",0.00112274111409343
11,106,"water withdrawals","Electricity",0.232099103159175
11,124,"water withdrawals","Electricity",0.00841536358449991
11,125,"water withdrawals","Electricity",0.0153331448178293
11,42,"water withdrawals","Electricity",0.055676280694986
11,85,"water withdrawals","Electricity",0.0395195728529463
11,37,"water withdrawals","Electricity",0.00608722643547325
11,112,"water withdrawals","Electricity",0.010388571756133
11,110,"water withdrawals","Electricity",0.0216105999733572
11,79,"water withdrawals","Electricity",0.122265593341436
11,127,"water withdrawals","Electricity",0.00880931067177563
11,89,"water withdrawals","Electricity",0.00348546861714617
11,109,"water withdrawals","Electricity",0.00960379532612125
11,108,"water withdrawals","Electricity",0.0697474952588289
11,78,"water withdrawals","Electricity",0.117866486664766
11,66,"water withdrawals","Electricity",0.0783884322910852
11,56,"water withdrawals","Electricity",0.00244976005483032
11,68,"water withdrawals","Electricity",0.00533483133241273
11,77,"water withdrawals","Electricity",0.0862957732937923
11,92,"water withdrawals","Electricity",0.00421645623665978
11,43,"water withdrawals","Electricity",0.101297063530697
11,137,"water withdrawals","Electricity",0.00110967010604823
11,106,"water withdrawals","Livestock",0.400598936010875
11,124,"water withdrawals","Livestock",0.00841855304291021
11,125,"water withdrawals","Livestock",0.0158288360004384
11,42,"water withdrawals","Livestock",0.029967760684104
11,85,"water withdrawals","Livestock",0.0152275419737728
11,37,"water withdrawals","Livestock",0.00229120534343845
11,112,"water withdrawals","Livestock",0.0135105571423643
11,110,"water withdrawals","Livestock",0.00656358062077822
11,79,"water withdrawals","Livestock",0.0957996315381992
11,127,"water withdrawals","Livestock",0.00768494813020265
11,89,"water withdrawals","Livestock",3.7553584817173e-05
11,109,"water withdrawals","Livestock",0.0173842530832148
11,108,"water withdrawals","Livestock",0.116423536316282
11,78,"water withdrawals","Livestock",0.0891273201892875
11,66,"water withdrawals","Livestock",0.0334654841071919
11,56,"water withdrawals","Livestock",0.00272569158638132
11,68,"water withdrawals","Livestock",0.00373352500217243
11,77,"water withdrawals","Livestock",0.0874919925713769
11,92,"water withdrawals","Livestock",4.93436637714017e-05
11,43,"water withdrawals","Livestock",0.050503894874416
11,137,"water withdrawals","Livestock",0.00316585453400586
11,106,"water withdrawals","Manufacturing",0.232514467463255
11,124,"water withdrawals","Manufacturing",0.00843045237003618
11,125,"water withdrawals","Manufacturing",0.0156076484967573
11,42,"water withdrawals","Manufacturing",0.0554288549375751
11,85,"water withdrawals","Manufacturing",0.0395898906643419
11,37,"water withdrawals","Manufacturing",0.00527775971302165
11,112,"water withdrawals","Manufacturing",0.0104071644963191
11,110,"water withdrawals","Manufacturing",0.0214103656780569
11,79,"water withdrawals","Manufacturing",0.122483959649625
11,127,"water withdrawals","Manufacturing",0.00891098156759182
11,89,"water withdrawals","Manufacturing",0.00340467344499097
11,109,"water withdrawals","Manufacturing",0.00962087133675071
11,108,"water withdrawals","Manufacturing",0.0698724045332117
11,78,"water withdrawals","Manufacturing",0.118077529468096
11,66,"water withdrawals","Manufacturing",0.0785285477057054
11,56,"water withdrawals","Manufacturing",0.00245414307611721
11,68,"water withdrawals","Manufacturing",0.00534432691891777
11,77,"water withdrawals","Manufacturing",0.0864504362483192
11,92,"water withdrawals","Manufacturing",0.00422384412649538
11,43,"water withdrawals","Manufacturing",0.100844654521014
11,137,"water withdrawals","Manufacturing",0.00111702358380149
11,106,"water withdrawals","Mining",0.231025487896951
11,124,"water withdrawals","Mining",0.00837599928141561
11,125,"water withdrawals","Mining",0.0156577353424564
11,42,"water withdrawals","Mining",0.0562571463945757
11,85,"water withdrawals","Mining",0.0393224671721034
11,37,"water withdrawals","Mining",0.00808771584842725
11,112,"water withdrawals","Mining",0.01034057501317
11,110,"water withdrawals","Mining",0.0212923109042753
11,79,"water withdrawals","Mining",0.121703554807839
11,127,"water withdrawals","Mining",0.0089070477106047
11,89,"water withdrawals","Mining",0.00335683298496556
11,109,"water withdrawals","Mining",0.00956008555038466
11,108,"water withdrawals","Mining",0.0694253267009936
11,78,"water withdrawals","Mining",0.117322860451397
11,66,"water withdrawals","Mining",0.0780270974288759
11,56,"water withdrawals","Mining",0.0024355398243838
11,68,"water withdrawals","Mining",0.00530927046690992
11,77,"water withdrawals","Mining",0.085900573168156
11,92,"water withdrawals","Mining",0.00419437222185807
11,43,"water withdrawals","Mining",0.102384923322676
11,137,"water withdrawals","Mining",0.00111307750758034
11,106,"water withdrawals","Municipal",0.231812796031301
11,124,"water withdrawals","Municipal",0.00840496793510584
11,125,"water withdrawals","Municipal",0.015980754435605
11,42,"water withdrawals","Municipal",0.0552201414975218
11,85,"water withdrawals","Municipal",0.0394710329208682
11,37,"water withdrawals","Municipal",0.00516248787619457
11,112,"water withdrawals","Municipal",0.0103757675985937
11,110,"water withdrawals","Municipal",0.0236776281685464
11,79,"water withdrawals","Municipal",0.122114473978699
11,127,"water withdrawals","Municipal",0.00903046960375765
11,89,"water withdrawals","Municipal",0.00372096139824647
11,109,"water withdrawals","Municipal",0.00959195668719943
11,108,"water withdrawals","Municipal",0.0696615211865385
11,78,"water withdrawals","Municipal",0.117721218944145
11,66,"water withdrawals","Municipal",0.0782916723669068
11,56,"water withdrawals","Municipal",0.00244676868241207
11,68,"water withdrawals","Municipal",0.00532820185278011
11,77,"water withdrawals","Municipal",0.0861892838063743
11,92,"water withdrawals","Municipal",0.00421129361741529
11,43,"water withdrawals","Municipal",0.100463726415448
11,137,"water withdrawals","Municipal",0.00112287499634102
12,31,"water consumption","Electricity",0.074256834353634
12,75,"water consumption","Electricity",0.0117650335259116
12,22,"water consumption","Electricity",0.00635266371410961
12,54,"water consumption","Electricity",0.290385183371969
12,20,"water consumption","Electricity",0.0532911385911129
12,30,"water consumption","Electricity",0.229572426449302
12,29,"water consumption","Electricity",0.179439297542557
12,35,"water consumption","Electricity",0.0449127754647053
12,33,"water consumption","Electricity",0.0398309376481806
12,55,"water consumption","Electricity",0.051606231590797
12,25,"water consumption","Electricity",0.0185874777477213
12,31,"water consumption","Livestock",0.0675457499809447
12,75,"water consumption","Livestock",0.00857833796434239
12,22,"water consumption","Livestock",0.00667281054899977
12,54,"water consumption","Livestock",0.24182182279288
12,20,"water consumption","Livestock",0.0480539368196401
12,30,"water consumption","Livestock",0.286196359403258
12,29,"water consumption","Livestock",0.183810639079249
12,35,"water consumption","Livestock",0.0553157285697458
12,33,"water consumption","Livestock",0.0587803238703687
12,55,"water consumption","Livestock",0.0356576148340112
12,25,"water consumption","Livestock",0.00756667613656049
12,31,"water consumption","Manufacturing",0.0729722782682277
12,75,"water consumption","Manufacturing",0.0101337749278352
12,22,"water consumption","Manufacturing",0.00671263070977369
12,54,"water consumption","Manufacturing",0.288888787791247
12,20,"water consumption","Manufacturing",0.0563237712655731
12,30,"water consumption","Manufacturing",0.229312199882171
12,29,"water consumption","Manufacturing",0.178593281910018
12,35,"water consumption","Manufacturing",0.047418332692627
12,33,"water consumption","Manufacturing",0.0397708015349655
12,55,"water consumption","Manufacturing",0.0502321328241045
12,25,"water consumption","Manufacturing",0.0196420081934584
12,31,"water consumption","Mining",0.0432845552013909
12,75,"water consumption","Mining",0.0112648507678934
12,22,"water consumption","Mining",0.0264053897421037
12,54,"water consumption","Mining",0.15841422776007
12,20,"water consumption","Mining",0.22154810199942
12,30,"water consumption","Mining",0.128060707041437
12,29,"water consumption","Mining",0.0976166328600406
12,35,"water consumption","Mining",0.183262097942625
12,33,"water consumption","Mining",0.0212800637496378
12,55,"water consumption","Mining",0.0315488264271226
12,25,"water consumption","Mining",0.0773145465082585
12,31,"water consumption","Municipal",0.0752694608306535
12,75,"water consumption","Municipal",0.00945228551495812
12,22,"water consumption","Municipal",0.0050176888496262
12,54,"water consumption","Municipal",0.300462758469801
12,20,"water consumption","Municipal",0.0420879034688309
12,30,"water consumption","Municipal",0.238586873511309
12,29,"water consumption","Municipal",0.185792778325896
12,35,"water consumption","Municipal",0.0357141382826336
12,33,"water consumption","Municipal",0.0414604343572363
12,55,"water consumption","Municipal",0.0514762036467514
12,25,"water consumption","Municipal",0.0146794747423042
12,31,"water withdrawals","Electricity",0.0730413910806193
12,75,"water withdrawals","Electricity",0.0071748101765703
12,22,"water withdrawals","Electricity",0.00580390980266035
12,54,"water withdrawals","Electricity",0.296508769604413
12,20,"water withdrawals","Electricity",0.0487011107697503
12,30,"water withdrawals","Electricity",0.236780860414147
12,29,"water withdrawals","Electricity",0.183455897841104
12,35,"water withdrawals","Electricity",0.0411579049398103
12,33,"water withdrawals","Electricity",0.0411129686161565
12,55,"water withdrawals","Electricity",0.0492765149140987
12,25,"water withdrawals","Electricity",0.0169858618406699
12,31,"water withdrawals","Livestock",0.0675457499809447
12,75,"water withdrawals","Livestock",0.00857833796434239
12,22,"water withdrawals","Livestock",0.00667281054899977
12,54,"water withdrawals","Livestock",0.24182182279288
12,20,"water withdrawals","Livestock",0.0480539368196401
12,30,"water withdrawals","Livestock",0.286196359403258
12,29,"water withdrawals","Livestock",0.183810639079249
12,35,"water withdrawals","Livestock",0.0553157285697458
12,33,"water withdrawals","Livestock",0.0587803238703687
12,55,"water withdrawals","Livestock",0.0356576148340112
12,25,"water withdrawals","Livestock",0.00756667613656049
12,31,"water withdrawals","Manufacturing",0.0729712825963334
12,75,"water withdrawals","Manufacturing",0.0101340100735723
12,22,"water withdrawals","Manufacturing",0.00671286594993982
12,54,"water withdrawals","Manufacturing",0.288890408312086
12,20,"water withdrawals","Manufacturing",0.0563289182218964
12,30,"water withdrawals","Manufacturing",0.229308228663559
12,29,"water withdrawals","Manufacturing",0.17859086589927
12,35,"water withdrawals","Manufacturing",0.047416788941231
12,33,"water withdrawals","Manufacturing",0.0397698847134258
12,55,"water withdrawals","Manufacturing",0.0502301977017164
12,25,"water withdrawals","Manufacturing",0.0196465489269701
12,31,"water withdrawals","Mining",0.0432745375071747
12,75,"water withdrawals","Mining",0.0112642942293258
12,22,"water withdrawals","Mining",0.0264029316967637
12,54,"water withdrawals","Mining",0.158318248046271
12,20,"water withdrawals","Mining",0.221610225617025
12,30,"water withdrawals","Mining",0.128140315245706
12,29,"water withdrawals","Mining",0.097598127952669
12,35,"water withdrawals","Mining",0.183264161773147
12,33,"water withdrawals","Mining",0.0212757737648461
12,55,"water withdrawals","Mining",0.0315576846659897
12,25,"water withdrawals","Mining",0.0772936995010817
12,31,"water withdrawals","Municipal",0.0742916636037343
12,75,"water withdrawals","Municipal",0.00933054420051074
12,22,"water withdrawals","Municipal",0.00561763098430394
12,54,"water withdrawals","Municipal",0.296557317318725
12,20,"water withdrawals","Municipal",0.0471382090954708
12,30,"water withdrawals","Municipal",0.235648697108485
12,29,"water withdrawals","Municipal",0.18338186083527
12,35,"water withdrawals","Municipal",0.0398641975703223
12,33,"water withdrawals","Municipal",0.0409229067920391
12,55,"water withdrawals","Municipal",0.0508062170601602
12,25,"water withdrawals","Municipal",0.0164407554309785
13,62,"water consumption","Electricity",0.0220573895513901
13,32,"water consumption","Electricity",0.148621714665785
13,44,"water consumption","Electricity",0.0248903263420012
13,63,"water consumption","Electricity",0.0231022915995213
13,64,"water consumption","Electricity",0.0118333617311297
13,46,"water consumption","Electricity",0.0436891200857271
13,21,"water consumption","Electricity",0.0326299917680605
13,28,"water consumption","Electricity",0.041267369700304
13,8,"water consumption","Electricity",0.000511365619232767
13,67,"water consumption","Electricity",0.030838467175911
13,69,"water consumption","Electricity",0.0127979972368602
13,31,"water consumption","Electricity",0.0551745232762709
13,55,"water consumption","Electricity",0.0196505223483814
13,12,"water consumption","Electricity",0.0188530916988793
13,71,"water consumption","Electricity",0.0181815009227573
13,13,"water consumption","Electricity",0.0133730012912444
13,74,"water consumption","Electricity",0.0173781170002895
13,41,"water consumption","Electricity",0.0301660552586902
13,16,"water consumption","Electricity",0.0216330648886225
13,17,"water consumption","Electricity",0.000145547259749511
13,60,"water consumption","Electricity",0.018731973386817
13,57,"water consumption","Electricity",0.0570497016178532
13,26,"water consumption","Electricity",0.124410061441883
13,59,"water consumption","Electricity",0.021608533298298
13,81,"water consumption","Electricity",0.00690035658052212
13,54,"water consumption","Electricity",0.0507083368402901
13,24,"water consumption","Electricity",0.0146398167213068
13,73,"water consumption","Electricity",0.0171015977352929
13,83,"water consumption","Electricity",0.0133287623145504
13,50,"water consumption","Electricity",0.0406417628257107
13,61,"water consumption","Electricity",0.0166005990224315
13,29,"water consumption","Electricity",0.0030426356986987
13,36,"water consumption","Electricity",0.0284410430955377
13,62,"water consumption","Livestock",0.0241697170307126
13,32,"water consumption","Livestock",0.133600182560831
13,44,"water consumption","Livestock",0.0528089473247462
13,63,"water consumption","Livestock",0.0069509114211162
13,64,"water consumption","Livestock",0.0313949307098666
13,46,"water consumption","Livestock",0.0201347077643674
13,21,"water consumption","Livestock",0.0499379938593175
13,28,"water consumption","Livestock",0.0429755571332417
13,8,"water consumption","Livestock",0.000527858967148271
13,67,"water consumption","Livestock",0.0189856348598984
13,69,"water consumption","Livestock",0.00424131222512148
13,31,"water consumption","Livestock",0.0302112818905188
13,55,"water consumption","Livestock",0.0163509501461409
13,12,"water consumption","Livestock",0.0220801792415427
13,71,"water consumption","Livestock",0.0191054980314779
13,13,"water consumption","Livestock",0.0115137796546097
13,74,"water consumption","Livestock",0.0226864102824161
13,41,"water consumption","Livestock",0.0629051144693289
13,16,"water consumption","Livestock",0.0199018966041841
13,17,"water consumption","Livestock",0.000274302258037748
13,60,"water consumption","Livestock",0.0301893838110956
13,57,"water consumption","Livestock",0.0417930608443899
13,26,"water consumption","Livestock",0.0807612694431895
13,59,"water consumption","Livestock",0.00795476548309468
13,81,"water consumption","Livestock",0.0121084853905234
13,54,"water consumption","Livestock",0.0546449284048056
13,24,"water consumption","Livestock",0.0850982416994754
13,73,"water consumption","Livestock",0.032185566630093
13,83,"water consumption","Livestock",0.0097550181177794
13,50,"water consumption","Livestock",0.0203675189245507
13,61,"water consumption","Livestock",0.00809998432558526
13,29,"water consumption","Livestock",0.00112256470306204
13,36,"water consumption","Livestock",0.0251620457877315
13,62,"water consumption","Manufacturing",0.0220486891607316
13,32,"water consumption","Manufacturing",0.14855894931737
13,44,"water consumption","Manufacturing",0.0248784397700116
13,63,"water consumption","Manufacturing",0.0230916374843243
13,64,"water consumption","Manufacturing",0.011827721647777
13,46,"water consumption","Manufacturing",0.0436703647398434
13,21,"water consumption","Manufacturing",0.0326153343349975
13,28,"water consumption","Manufacturing",0.0412484028582921
13,8,"water consumption","Manufacturing",0.000511307171757802
13,67,"water consumption","Manufacturing",0.0308255743794809
13,69,"water consumption","Manufacturing",0.0127922917208906
13,31,"water consumption","Manufacturing",0.0553365236731893
13,55,"water consumption","Manufacturing",0.0196426247545134
13,12,"water consumption","Manufacturing",0.0188429447743889
13,71,"water consumption","Manufacturing",0.0181737719754868
13,13,"water consumption","Manufacturing",0.0133668190852519
13,74,"water consumption","Manufacturing",0.0173696554906183
13,41,"water consumption","Manufacturing",0.030151595367106
13,16,"water consumption","Manufacturing",0.0216235241227551
13,17,"water consumption","Manufacturing",0.000158605044601661
13,60,"water consumption","Manufacturing",0.0187238985637555
13,57,"water consumption","Manufacturing",0.057024983437049
13,26,"water consumption","Manufacturing",0.124354858268462
13,59,"water consumption","Manufacturing",0.0215998627641199
13,81,"water consumption","Manufacturing",0.00689728604216454
13,54,"water consumption","Manufacturing",0.0508416049499562
