# ../water-data/level1//L101.groundwater_grades_uniform_bm3.csv
# Written by L101.water.supply.groundwater.R
# Wed Mar 28 06:29:49 2018
# " graded ground water supply curve (uniform) by basin ID "
# " Unit = billion m^3 "
"basin.id","price","avail","grade"
1,0.001,66.8100537200059,"grade1"
1,0.00278255940220712,178.255940220712,"grade2"
1,0.00774263682681127,364.158883361278,"grade3"
1,0.0215443469003188,674.263682681127,"grade4"
1,0.0599484250318941,1191.54966501488,"grade5"
1,0.166810053720006,2054.43469003188,"grade6"
1,0.464158883361278,3493.81366380463,"grade7"
1,1.29154966501488,5894.84250318941,"grade8"
1,3.59381366380463,9900,"grade9"
1,10,0,"grade10"
2,0.001,66.8100537200059,"grade1"
2,0.00278255940220712,178.255940220712,"grade2"
2,0.00774263682681127,364.158883361278,"grade3"
2,0.0215443469003188,674.263682681127,"grade4"
2,0.0599484250318941,1191.54966501488,"grade5"
2,0.166810053720006,2054.43469003188,"grade6"
2,0.464158883361278,3493.81366380463,"grade7"
2,1.29154966501488,5894.84250318941,"grade8"
2,3.59381366380463,9900,"grade9"
2,10,0,"grade10"
3,0.001,66.8100537200059,"grade1"
3,0.00278255940220712,178.255940220712,"grade2"
3,0.00774263682681127,364.158883361278,"grade3"
3,0.0215443469003188,674.263682681127,"grade4"
3,0.0599484250318941,1191.54966501488,"grade5"
3,0.166810053720006,2054.43469003188,"grade6"
3,0.464158883361278,3493.81366380463,"grade7"
3,1.29154966501488,5894.84250318941,"grade8"
3,3.59381366380463,9900,"grade9"
3,10,0,"grade10"
4,0.001,66.8100537200059,"grade1"
4,0.00278255940220712,178.255940220712,"grade2"
4,0.00774263682681127,364.158883361278,"grade3"
4,0.0215443469003188,674.263682681127,"grade4"
4,0.0599484250318941,1191.54966501488,"grade5"
4,0.166810053720006,2054.43469003188,"grade6"
4,0.464158883361278,3493.81366380463,"grade7"
4,1.29154966501488,5894.84250318941,"grade8"
4,3.59381366380463,9900,"grade9"
4,10,0,"grade10"
5,0.001,66.8100537200059,"grade1"
5,0.00278255940220712,178.255940220712,"grade2"
5,0.00774263682681127,364.158883361278,"grade3"
5,0.0215443469003188,674.263682681127,"grade4"
5,0.0599484250318941,1191.54966501488,"grade5"
5,0.166810053720006,2054.43469003188,"grade6"
5,0.464158883361278,3493.81366380463,"grade7"
5,1.29154966501488,5894.84250318941,"grade8"
5,3.59381366380463,9900,"grade9"
5,10,0,"grade10"
6,0.001,66.8100537200059,"grade1"
6,0.00278255940220712,178.255940220712,"grade2"
6,0.00774263682681127,364.158883361278,"grade3"
6,0.0215443469003188,674.263682681127,"grade4"
6,0.0599484250318941,1191.54966501488,"grade5"
6,0.166810053720006,2054.43469003188,"grade6"
6,0.464158883361278,3493.81366380463,"grade7"
6,1.29154966501488,5894.84250318941,"grade8"
6,3.59381366380463,9900,"grade9"
6,10,0,"grade10"
7,0.001,66.8100537200059,"grade1"
7,0.00278255940220712,178.255940220712,"grade2"
7,0.00774263682681127,364.158883361278,"grade3"
7,0.0215443469003188,674.263682681127,"grade4"
7,0.0599484250318941,1191.54966501488,"grade5"
7,0.166810053720006,2054.43469003188,"grade6"
7,0.464158883361278,3493.81366380463,"grade7"
7,1.29154966501488,5894.84250318941,"grade8"
7,3.59381366380463,9900,"grade9"
7,10,0,"grade10"
8,0.001,66.8100537200059,"grade1"
8,0.00278255940220712,178.255940220712,"grade2"
8,0.00774263682681127,364.158883361278,"grade3"
8,0.0215443469003188,674.263682681127,"grade4"
8,0.0599484250318941,1191.54966501488,"grade5"
8,0.166810053720006,2054.43469003188,"grade6"
8,0.464158883361278,3493.81366380463,"grade7"
8,1.29154966501488,5894.84250318941,"grade8"
8,3.59381366380463,9900,"grade9"
8,10,0,"grade10"
9,0.001,66.8100537200059,"grade1"
9,0.00278255940220712,178.255940220712,"grade2"
9,0.00774263682681127,364.158883361278,"grade3"
