# ../water-data/level1//L101.groundwater_grades_constrained_bm3.csv
# Written by L101.water.supply.groundwater.R
# Wed Mar 28 06:29:49 2018
# " graded ground water supply curve (constrained) by basin ID "
# " Unit = billion m^3 "
"basin.id","price","avail","grade"
9,0.14175,109,"grade1"
9,0.144,652,"grade2"
9,0.14625,799,"grade3"
9,0.1485,500,"grade4"
9,0.15075,200,"grade5"
9,0.153,590,"grade6"
9,1.125,20.708298502,"grade7"
9,10,0,"grade8"
10,1.115,0,"grade hist"
10,1.125,7570,"grade1"
10,10,0,"grade2"
11,0.00125,0,"grade hist"
11,0.01125,0.1720935319,"grade1"
11,0.0135,2.426269403,"grade2"
11,0.01575,0.1347013733,"grade3"
11,10,0,"grade4"
12,0.0305,0,"grade hist"
12,0.0405,8,"grade1"
12,0.04275,86,"grade2"
12,0.045,338,"grade3"
12,0.04725,179,"grade4"
12,10,0,"grade5"
13,0.0305,0,"grade hist"
13,0.0405,2.227528219,"grade1"
13,0.04275,19.57256291,"grade2"
13,0.045,60.775972817,"grade3"
13,0.04725,91.423936054,"grade4"
13,10,0,"grade5"
14,0.12725,0,"grade hist"
14,0.13725,122,"grade1"
14,0.1395,415,"grade2"
14,0.14175,189,"grade3"
14,0.144,218,"grade4"
14,0.14625,116,"grade5"
14,0.1485,250,"grade6"
14,0.15075,50,"grade7"
14,10,0,"grade8"
15,0.17675,0,"grade hist"
15,0.18675,27.57107046,"grade1"
15,0.189,110,"grade2"
15,0.19125,275,"grade3"
15,0.1935,274,"grade4"
15,0.19575,244,"grade5"
15,0.198,242,"grade6"
15,0.20025,185,"grade7"
15,0.2025,290,"grade8"
15,0.20475,129,"grade9"
15,0.207,361,"grade10"
15,10,0,"grade11"
16,0.0305,0,"grade hist"
16,0.0405,7.833643967,"grade1"
16,0.04275,13.289583992,"grade2"
16,0.045,29.768019961,"grade3"
16,0.04725,56.022847893,"grade4"
16,0.0495,43.085904187,"grade5"
16,10,0,"grade6"
17,0.12275,0,"grade hist"
17,0.13275,23.887769806,"grade1"
17,0.135,58.775539611,"grade2"
17,0.13725,177,"grade3"
17,0.1395,284,"grade4"
17,0.14175,139,"grade5"
17,0.144,114,"grade6"
17,0.14625,136,"grade7"
17,10,0,"grade8"
18,0.18575,0,"grade hist"
18,0.19575,80,"grade1"
18,0.198,670,"grade2"
18,0.20025,920,"grade3"
18,0.2025,244,"grade4"
18,0.20475,1720,"grade5"
18,0.207,1300,"grade6"
18,0.2115,470,"grade7"
18,0.21375,1100,"grade8"
18,0.45,237,"grade9"
18,10,0,"grade10"
19,0.13175,0,"grade hist"
19,0.14175,10.518,"grade1"
19,0.144,62.489380822,"grade2"
19,0.14625,177,"grade3"
19,0.1485,216,"grade4"
19,0.15075,132,"grade5"
19,0.153,80.208,"grade6"
19,0.15525,129,"grade7"
19,0.1575,9.915,"grade8"
19,10,0,"grade9"
20,0.125,0,"grade hist"
20,0.135,9.275902528,"grade1"
20,0.13725,18.632490776,"grade2"
20,0.1395,36.609789809,"grade3"
20,0.14175,83.219579625,"grade4"
20,0.144,86.262237262,"grade5"
20,0.14625,54,"grade6"
20,0.1485,40,"grade7"
20,0.15075,35,"grade8"
20,10,0,"grade9"
21,0.01925,0,"grade hist"
21,0.02925,20.058111792,"grade1"
21,0.0315,50.174335376,"grade2"
21,0.03375,93.290558959,"grade3"
21,0.036,185,"grade4"
21,0.03825,47.953987745,"grade5"
21,10,0,"grade6"
22,0.44,0,"grade hist"
22,0.45,355,"grade1"
22,10,0,"grade2"
23,1.565,0,"grade hist"
23,1.575,3650,"grade1"
23,10,0,"grade2"
24,0.098,0,"grade hist"
24,0.108,3.399540044,"grade1"
24,0.11025,3.399540047,"grade2"
24,0.1125,23.863827498,"grade3"
24,0.11475,35.820748111,"grade4"
24,0.117,70.328336558,"grade5"
24,0.11925,69.125338493,"grade6"
24,0.1215,44.062669249,"grade7"
24,0.12375,13,"grade8"
24,10,0,"grade9"
25,0.44,0,"grade hist"
25,0.45,385,"grade1"
25,10,0,"grade2"
26,0.08,0,"grade hist"
26,0.09,6,"grade1"
26,0.09225,32.492637147,"grade2"
26,0.0945,44.492637147,"grade3"
26,0.09675,95.231592868,"grade4"
26,0.099,177,"grade5"
26,0.10125,101,"grade6"
26,0.1035,49,"grade7"
26,10,0,"grade8"
27,0.02825,0,"grade hist"
27,0.03825,46.049,"grade1"
27,0.0405,164,"grade2"
27,0.04275,180,"grade3"
27,0.045,16.3119936,"grade4"
27,0.04725,92.4350064,"grade5"
27,10,0,"grade6"
28,0.0395,0,"grade hist"
28,0.0495,7.979600552,"grade1"
28,0.05175,14.847901497,"grade2"
28,0.054,30.807102603,"grade3"
28,0.05625,54.472580278,"grade4"
28,0.0585,93.341504709,"grade5"
28,0.06075,93.078106591,"grade6"
28,0.063,15.47320377,"grade7"
28,10,0,"grade8"
29,0.017,0,"grade hist"
29,0.027,14,"grade1"
29,0.02925,84.960813448,"grade2"
29,0.0315,203,"grade3"
29,0.03375,258,"grade4"
29,10,0,"grade5"
30,0.053,0,"grade hist"
30,0.063,12,"grade1"
30,0.06525,50,"grade2"
30,0.0675,148,"grade3"
30,0.06975,281,"grade4"
30,0.072,264,"grade5"
30,0.07425,169,"grade6"
30,0.0765,49,"grade7"
30,10,0,"grade8"
31,0.02375,7.299581955485,"grade hist"
31,0.03375,27,"grade1"
31,0.036,59.393701028,"grade2"
31,0.03825,153,"grade3"
31,0.0405,242,"grade4"
31,0.04275,44.881886642,"grade5"
31,10,0,"grade6"
32,0.02825,0,"grade hist"
32,0.03825,11,"grade1"
32,0.0405,32,"grade2"
32,0.04275,104,"grade3"
32,0.045,229,"grade4"
32,0.04725,329,"grade5"
32,0.0495,118,"grade6"
32,10,0,"grade7"
33,0.035,0,"grade hist"
33,0.045,11.981539912,"grade1"
33,0.04725,50.481542901,"grade2"
33,0.0495,103,"grade3"
33,0.05175,24,"grade4"
33,10,0,"grade5"
34,0.03275,0,"grade hist"
34,0.04275,4.571881557,"grade1"
34,0.045,22.701706699,"grade2"
34,0.04725,39.525421823,"grade3"
34,0.0495,5.210272148,"grade4"
34,10,0,"grade5"
35,0.116,0,"grade hist"
35,0.126,5,"grade1"
35,0.12825,30.019315489,"grade2"
35,0.1305,46.028973234,"grade3"
35,0.13275,89.048288723,"grade4"
35,0.135,106,"grade5"
35,0.13725,63,"grade6"
35,0.1395,43,"grade7"
35,0.14175,14,"grade8"
35,10,0,"grade9"
36,0.044,0,"grade hist"
36,0.054,5.450660688,"grade1"
36,0.05625,11.111504612,"grade2"
36,0.0585,23.013781718,"grade3"
36,0.06075,45.364808059,"grade4"
36,0.063,54.059244923,"grade5"
36,0.06525,5,"grade6"
36,10,0,"grade7"
37,0.035,0,"grade hist"
37,0.045,24.721506658,"grade1"
37,0.04725,128,"grade2"
37,0.0495,151,"grade3"
37,0.05175,77.639594673,"grade4"
37,10,0,"grade5"
38,0.1835,0,"grade hist"
38,0.1935,38.192635652,"grade1"
38,0.19575,58,"grade2"
38,0.198,5,"grade3"
38,0.20025,42,"grade4"
38,0.2025,56.180736435,"grade5"
38,0.20475,73.445891478,"grade6"
38,0.207,49.180736435,"grade7"
38,0.20925,50,"grade8"
38,0.45,533,"grade9"
38,10,0,"grade10"
39,0.44,0,"grade hist"
39,0.45,2230,"grade1"
39,10,0,"grade2"
40,0.044,0,"grade hist"
40,0.054,2.382178963,"grade1"
40,0.05625,25.865931968,"grade2"
40,0.0585,51.117585603,"grade3"
40,0.06075,13.464348645,"grade4"
40,10,0,"grade5"
41,0.053,0,"grade hist"
41,0.063,3.71708022,"grade1"
41,0.06525,15.026053596,"grade2"
41,0.0675,50.786575575,"grade3"
41,0.06975,105,"grade4"
41,0.072,96.91893163,"grade5"
41,0.07425,17,"grade6"
41,10,0,"grade7"
42,0.044,275.881924231181,"grade hist"
42,0.054,173,"grade1"
42,0.05625,1890,"grade2"
42,0.0585,2900,"grade3"
42,0.06075,1720,"grade4"
42,10,0,"grade5"
43,0.044,0,"grade hist"
43,0.054,924,"grade1"
43,0.05625,2940,"grade2"
43,0.0585,2140,"grade3"
43,10,0,"grade4"
44,0.0395,0,"grade hist"
44,0.0495,4.068395499,"grade1"
44,0.05175,31.273581991,"grade2"
44,0.054,87.854027057,"grade3"
44,0.05625,132,"grade4"
44,0.0585,57.307997592,"grade5"
44,10,0,"grade6"
45,0.44,36.5495805441128,"grade hist"
45,0.45,2030,"grade1"
45,0.675,1120,"grade2"
45,10,0,"grade3"
46,0.0305,0,"grade hist"
46,0.0405,3.14910646,"grade1"
46,0.04275,27.570118899,"grade2"
46,0.045,82.64907185,"grade3"
46,0.04725,127,"grade4"
46,0.0495,3,"grade5"
46,10,0,"grade6"
47,0.11825,0,"grade hist"
47,0.12825,0.510220214,"grade1"
47,0.1305,2.295990964,"grade2"
47,0.13275,3.040084305,"grade3"
47,0.135,3.224404471,"grade4"
47,0.13725,2.197760319,"grade5"
47,0.1395,3.616907595,"grade6"
47,0.1665,0.4149790959,"grade7"
47,0.16875,3.319832766,"grade8"
47,0.171,0.414979097,"grade9"
47,0.45,1090,"grade10"
47,10,0,"grade11"
48,0.44,0,"grade hist"
48,0.45,5900,"grade1"
48,10,0,"grade2"
49,0.665,1.82779867026,"grade hist"
49,0.675,146,"grade1"
49,10,0,"grade2"
50,0.02375,0,"grade hist"
50,0.03375,3.100587335,"grade1"
50,0.036,12.100587333,"grade2"
50,0.03825,23.704483377,"grade3"
50,0.0405,47.757899738,"grade4"
50,0.04275,80.571553037,"grade5"
50,0.045,68.76488918,"grade6"
50,10,0,"grade7"
51,0.0395,0,"grade hist"
51,0.0495,16.933,"grade1"
51,0.05175,49.415,"grade2"
51,0.054,113,"grade3"
51,0.05625,196,"grade4"
51,0.0585,309,"grade5"
51,0.06075,437,"grade6"
51,0.063,172,"grade7"
51,10,0,"grade8"
52,0.08,353.979402031129,"grade hist"
52,0.09,58.51,"grade1"
52,0.09225,293,"grade2"
52,0.0945,1050,"grade3"
52,0.09675,1020,"grade4"
52,0.099,988,"grade5"
52,0.10125,1090,"grade6"
52,10,0,"grade7"
53,0.44,0,"grade hist"
53,0.45,1780,"grade1"
53,10,0,"grade2"
54,0.10475,0,"grade hist"
54,0.11475,83,"grade1"
54,0.117,166,"grade2"
54,0.11925,343,"grade3"
54,0.1215,570,"grade4"
54,0.12375,470,"grade5"
54,0.126,410,"grade6"
54,0.12825,390,"grade7"
54,0.1305,74.785394414,"grade8"
54,0.13275,149,"grade9"
54,0.135,299,"grade10"
54,0.13725,225,"grade11"
54,10,0,"grade12"
55,0.08225,0,"grade hist"
55,0.09225,20,"grade1"
55,0.0945,41,"grade2"
55,0.09675,82,"grade3"
55,0.099,174,"grade4"
55,0.10125,171,"grade5"
55,0.1035,137,"grade6"
55,0.10575,66.138621851,"grade7"
55,0.108,91.950480668,"grade8"
55,0.11025,10,"grade9"
55,0.1305,1.075450649,"grade10"
55,0.13275,3.226351955,"grade11"
55,0.135,7.493942483,"grade12"
55,0.13725,13.878222234,"grade13"
55,0.1395,10.329055159,"grade14"
55,0.14175,15.335362755,"grade15"
55,0.144,16.010054929,"grade16"
55,0.14625,14.968276013,"grade17"
55,10,0,"grade18"
56,0.16775,0,"grade hist"
56,0.17775,0.42389662,"grade1"
56,0.18,5.93455268,"grade2"
56,0.18225,2.1194831,"grade3"
56,0.1845,0.818259248,"grade4"
56,0.18675,7.364333226,"grade5"
56,0.19125,0.789501675,"grade6"
56,0.1935,9.531457628,"grade7"
56,0.19575,5.660532662,"grade8"
56,0.45,12500,"grade9"
56,10,0,"grade10"
57,0.0305,0,"grade hist"
57,0.0405,10.835826315,"grade1"
57,0.04275,14.835826316,"grade2"
57,0.045,28.261012697,"grade3"
57,0.04725,53.522025397,"grade4"
57,0.0495,77.950757348,"grade5"
57,0.05175,23.058185802,"grade6"
57,0.054,12.536366125,"grade7"
57,10,0,"grade8"
58,0.12275,145.174273649107,"grade hist"
58,0.13275,106,"grade1"
58,0.135,266,"grade2"
58,0.13725,795,"grade3"
58,0.1395,363,"grade4"
58,0.14175,722,"grade5"
58,0.144,404,"grade6"
58,0.14625,455,"grade7"
58,0.153,48.734583154,"grade8"
58,0.15525,292,"grade9"
58,0.1575,634,"grade10"
58,10,0,"grade11"
59,0.0305,0,"grade hist"
59,0.0405,2.283030898,"grade1"
59,0.04275,7.290347567,"grade2"
59,0.045,13.084630489,"grade3"
59,0.04725,23.385535318,"grade4"
59,0.0495,37.66366028,"grade5"
59,0.05175,59.133070522,"grade6"
59,0.054,32.159724926,"grade7"
59,10,0,"grade8"
60,0.071,0,"grade hist"
60,0.081,3.664243586,"grade1"
60,0.08325,10.328487168,"grade2"
60,0.0855,17.328487168,"grade3"
60,0.08775,28.656974336,"grade4"
60,0.09,54.692353133,"grade5"
60,0.09225,60.216472731,"grade6"
60,0.0945,45.432945461,"grade7"
60,0.09675,15.865890922,"grade8"
60,0.099,22.515309116,"grade9"
60,0.10125,19.298836379,"grade10"
60,10,0,"grade11"
61,0.0485,0,"grade hist"
61,0.0585,0.928007707,"grade1"
61,0.06075,1.830448657,"grade2"
61,0.063,7.271906897,"grade3"
61,0.06525,13.640749954,"grade4"
61,0.0675,20.696965135,"grade5"
61,0.06975,13.860637154,"grade6"
61,0.072,5.697720954,"grade7"
61,0.07425,6.511681092,"grade8"
61,10,0,"grade9"
62,0.0215,0,"grade hist"
62,0.0315,8.177773062,"grade1"
62,0.03375,32.533319196,"grade2"
62,0.036,78.121133484,"grade3"
62,0.03825,138,"grade4"
62,0.0405,53.956898176,"grade5"
62,0.04275,3.535146014,"grade6"
62,10,0,"grade7"
63,0.08,7.759201521,"grade hist"
63,0.09,2.062360594,"grade1"
63,0.09225,7.969693216,"grade2"
63,0.0945,19.94896269,"grade3"
63,0.09675,29.909079647,"grade4"
63,0.099,49.262133472,"grade5"
63,0.10125,38.847770381,"grade6"
63,0.1035,9,"grade7"
63,10,0,"grade8"
64,0.0395,0,"grade hist"
64,0.0495,3.018773742,"grade1"
64,0.05175,15.056321217,"grade2"
64,0.054,38.112642437,"grade3"
64,0.05625,74.321653987,"grade4"
64,0.0585,53.023591293,"grade5"
64,0.06075,24.070773879,"grade6"
64,0.063,21.396243445,"grade7"
64,10,0,"grade8"
65,0.04175,0,"grade hist"
65,0.05175,13.507650451,"grade1"
65,0.054,56.035538752,"grade2"
65,0.05625,73.399973654,"grade3"
65,0.0585,24.622967428,"grade4"
65,0.06075,32.420386003,"grade5"
65,0.063,4.631483712,"grade6"
65,10,0,"grade7"
66,0.0305,201.780040710995,"grade hist"
66,0.0405,13.272,"grade1"
66,0.04275,276,"grade2"
66,0.045,512,"grade3"
66,0.04725,228,"grade4"
66,10,0,"grade5"
67,0.071,46.194978559366,"grade hist"
67,0.081,3.97662187,"grade1"
67,0.08325,7.976621872,"grade2"
67,0.0855,18.953243749,"grade3"
67,0.08775,30.90648749,"grade4"
67,0.09,53.315329778,"grade5"
67,0.09225,66.309036592,"grade6"
67,0.0945,55.618073183,"grade7"
67,0.09675,24.545182957,"grade8"
67,0.099,23.16325614,"grade9"
67,0.10125,13.236146369,"grade10"
67,0.675,0.466732895,"grade11"
67,0.9,17.831956088,"grade12"
67,10,0,"grade13"
68,0.02825,54.6905183780218,"grade hist"
68,0.03825,79.977,"grade1"
68,0.0405,634,"grade2"
68,0.04275,540,"grade3"
68,0.045,304,"grade4"
68,10,0,"grade5"
69,0.02375,0,"grade hist"
69,0.03375,2.3207246,"grade1"
69,0.036,5.276976781,"grade2"
69,0.03825,9.896579856,"grade3"
69,0.0405,19.654744315,"grade4"
69,0.04275,23.136189123,"grade5"
69,10,0,"grade6"
70,0.0845,0,"grade hist"
70,0.0945,11.622,"grade1"
70,0.09675,46.141,"grade2"
70,0.099,80.662,"grade3"
70,0.10125,183,"grade4"
70,0.1035,179,"grade5"
70,0.10575,121,"grade6"
70,0.108,54.683,"grade7"
70,0.117,9.387109203,"grade8"
70,0.11925,46.935546016,"grade9"
70,0.1215,93.871344781,"grade10"
70,0.12375,37.548,"grade11"
70,0.13275,0.027658787,"grade12"
70,0.135,0.2212702951,"grade13"
70,0.13725,0.3577856806,"grade14"
70,0.1395,0.2409256122,"grade15"
70,0.14175,0.292737157,"grade16"
70,0.144,0.25905772,"grade17"
70,0.14625,0.207246176,"grade18"
70,0.19125,0.1334504406,"grade19"
70,0.1935,0.2478365325,"grade20"
70,10,0,"grade21"
71,0.134,0,"grade hist"
71,0.144,6.168933503,"grade1"
71,0.14625,6.168933504,"grade2"
71,0.1485,21.506800509,"grade3"
71,0.15075,30.755133226,"grade4"
71,0.153,23,"grade5"
71,0.15525,30,"grade6"
71,0.1575,21,"grade7"
71,0.15975,23,"grade8"
71,0.162,17,"grade9"
71,0.18675,7.410029889,"grade10"
71,0.189,14.820059776,"grade11"
71,0.19125,27.170109593,"grade12"
71,10,0,"grade13"
72,0.197,514.11959579495,"grade hist"
72,0.207,76.256,"grade1"
72,0.20925,229,"grade2"
72,0.21375,29.632,"grade3"
72,0.216,207,"grade4"
72,0.21825,59.266,"grade5"
72,0.22275,86.356,"grade6"
72,0.225,201,"grade7"
72,0.45,256,"grade8"
72,2.475,6.905268475,"grade9"
72,3.375,1.666914672,"grade10"
72,10,0,"grade11"
73,0.04175,0,"grade hist"
73,0.05175,10.243954677,"grade1"
73,0.054,21.243954675,"grade2"
73,0.05625,42.109886683,"grade3"
73,0.0585,70.233570078,"grade4"
73,0.06075,71.912487778,"grade5"
73,0.063,24.693707223,"grade6"
73,0.06525,29.562438886,"grade7"
73,10,0,"grade8"
74,0.134,0,"grade hist"
74,0.144,4.562669059,"grade1"
74,0.14625,9.125338125,"grade2"
74,0.1485,22.051255862,"grade3"
74,0.15075,32,"grade4"
74,0.153,50,"grade5"
74,0.15525,34,"grade6"
74,0.1575,49,"grade7"
74,0.15975,25,"grade8"
74,0.162,39,"grade9"
74,0.17325,3.763036848,"grade10"
74,0.1755,7.526073695,"grade11"
74,0.17775,18.815184239,"grade12"
74,0.18,41.393405326,"grade13"
74,0.18225,3.763036846,"grade14"
74,10,0,"grade15"
75,0.06425,0,"grade hist"
75,0.07425,13.325,"grade1"
75,0.0765,65.878,"grade2"
75,0.07875,144,"grade3"
75,0.081,249,"grade4"
75,0.08325,217,"grade5"
75,0.0855,111,"grade6"
75,0.08775,57.429478947,"grade7"
75,0.09,115,"grade8"
75,0.09225,37.781958788,"grade9"
75,0.0945,8.206866142,"grade10"
75,0.09675,23.949279574,"grade11"
75,0.099,40.866392617,"grade12"
75,0.10125,41.606289159,"grade13"
75,0.1035,6.267746267,"grade14"
75,0.10575,0.07026795231,"grade15"
75,0.108,0.07830715107,"grade16"
75,0.11025,0.05562637828,"grade17"
75,0.1125,0.0122469969,"grade18"
75,10,0,"grade19"
76,0.044,176.398026385628,"grade hist"
76,0.054,0.1315822775,"grade1"
76,0.05625,1.704577014,"grade2"
76,0.0585,0.878686443,"grade3"
76,0.06075,0.689221096,"grade4"
76,0.117,241,"grade5"
76,0.11925,963,"grade6"
76,0.1215,410,"grade7"
76,0.12375,818,"grade8"
76,0.126,626,"grade9"
76,0.12825,455,"grade10"
76,0.1305,287,"grade11"
76,0.13275,860,"grade12"
76,10,0,"grade13"
77,0.01925,843.084905476156,"grade hist"
77,0.02925,58.604,"grade1"
77,0.0315,593,"grade2"
77,0.03375,281,"grade3"
77,0.036,209,"grade4"
77,10,0,"grade5"
78,0.0845,0,"grade hist"
78,0.0945,193,"grade1"
78,0.09675,295,"grade2"
78,0.099,272,"grade3"
78,0.10125,315,"grade4"
78,0.1035,272,"grade5"
78,10,0,"grade6"
79,0.0575,726.198612251302,"grade hist"
79,0.0675,49.8,"grade1"
79,0.06975,994,"grade2"
79,0.072,964,"grade3"
79,0.07425,889,"grade4"
79,0.08325,844,"grade5"
79,10,0,"grade6"
80,0.0935,0,"grade hist"
80,0.1035,94.097,"grade1"
80,0.10575,343,"grade2"
80,0.108,464,"grade3"
80,0.11025,455,"grade4"
80,0.1125,356,"grade5"
80,0.11475,119,"grade6"
80,0.126,54.228043472,"grade7"
80,0.12825,271,"grade8"
80,0.1305,217,"grade9"
80,10,0,"grade10"
81,0.17,27.5299000018,"grade hist"
81,0.18,3.197367537,"grade1"
81,0.18225,9.59210261,"grade2"
81,0.1845,12.789470149,"grade3"
81,0.18675,26.38157275,"grade4"
81,0.189,24.566891754,"grade5"
81,0.19125,12,"grade6"
81,0.1935,28,"grade7"
81,0.19575,18,"grade8"
81,0.198,15,"grade9"
81,0.20025,24,"grade10"
81,0.2025,12,"grade11"
81,0.45,51.4725952,"grade12"
81,10,0,"grade13"
82,0.0035,625.695632257395,"grade hist"
82,0.0135,301,"grade1"
82,0.01575,1850,"grade2"
82,0.018,397,"grade3"
82,10,0,"grade4"
83,0.1295,45.1526863562,"grade hist"
83,0.1395,2.602799356,"grade1"
83,0.14175,2.602799359,"grade2"
83,0.144,7.728366591,"grade3"
83,0.14625,10.33116595,"grade4"
83,0.1485,18.536566441,"grade5"
83,0.15075,24.616796154,"grade6"
83,0.153,23.205598717,"grade7"
83,0.15525,25,"grade8"
83,0.1575,17,"grade9"
83,0.15975,17,"grade10"
83,0.162,3,"grade11"
83,0.18,4.237590743,"grade12"
83,0.18225,4.237590743,"grade13"
83,0.1845,10.593976857,"grade14"
83,0.18675,16.950362974,"grade15"
83,0.189,6.356386115,"grade16"
83,10,0,"grade17"
84,0.10925,230.405128056444,"grade hist"
84,0.11925,53.664,"grade1"
84,0.1215,859,"grade2"
84,0.12375,265,"grade3"
84,0.126,938,"grade4"
84,0.12825,152,"grade5"
84,0.1305,1160,"grade6"
84,0.13275,688,"grade7"
84,10,0,"grade8"
85,0.062,0,"grade hist"
85,0.072,305,"grade1"
85,0.07425,1370,"grade2"
85,0.0765,1400,"grade3"
85,0.07875,1360,"grade4"
85,0.081,490,"grade5"
85,0.08325,910,"grade6"
85,10,0,"grade7"
86,0.08675,0,"grade hist"
86,0.09675,44.09,"grade1"
86,0.099,88.25,"grade2"
86,0.10125,223,"grade3"
86,0.1035,358,"grade4"
86,0.10575,539,"grade5"
86,0.108,277,"grade6"
86,0.11025,461,"grade7"
86,0.1125,411,"grade8"
86,0.11475,317,"grade9"
86,0.1215,40.187976719,"grade10"
86,0.12375,80.376023281,"grade11"
86,0.126,161,"grade12"
86,0.12825,322,"grade13"
86,0.1305,201,"grade14"
86,10,0,"grade15"
87,0.026,0,"grade hist"
87,0.036,645,"grade1"
87,0.03825,5750,"grade2"
87,0.0405,3120,"grade3"
87,0.04275,1350,"grade4"
87,0.045,1640,"grade5"
87,10,0,"grade6"
88,0.017,140.640006578381,"grade hist"
88,0.027,77.862,"grade1"
88,0.02925,545,"grade2"
88,0.0315,31.83,"grade3"
88,0.03375,188,"grade4"
88,10,0,"grade5"
89,0.0665,3267.13676589111,"grade hist"
89,0.0765,102,"grade1"
89,0.07875,252,"grade2"
89,0.081,653,"grade3"
89,0.08325,997,"grade4"
89,0.0855,685,"grade5"
89,0.08775,290,"grade6"
89,0.0945,135,"grade7"
89,0.09675,269,"grade8"
89,0.099,493,"grade9"
89,10,0,"grade10"
90,0.02825,0,"grade hist"
90,0.03825,4.16247916,"grade1"
90,0.0405,24.484437478,"grade2"
90,0.04275,89.734423864,"grade3"
90,0.045,116,"grade4"
90,0.04725,7.838,"grade5"
90,0.0495,10.178948925,"grade6"
90,0.05175,54.287727599,"grade7"
90,0.054,3.392982974,"grade8"
90,10,0,"grade9"
91,0.02375,34.6717395467033,"grade hist"
91,0.03375,13.388,"grade1"
91,0.036,38.806306247,"grade2"
91,0.03825,71.877306247,"grade3"
91,0.0405,149,"grade4"
91,0.04275,210,"grade5"
91,0.045,28.661406301,"grade6"
91,10,0,"grade7"
92,0.143,0,"grade hist"
92,0.153,27.561,"grade1"
92,0.15525,248,"grade2"
92,0.15975,120,"grade3"
92,0.162,147,"grade4"
92,0.1665,259,"grade5"
92,0.16875,12.734725023,"grade6"
92,0.171,242,"grade7"
92,10,0,"grade8"
93,0.02825,133.822066211245,"grade hist"
93,0.03825,54.214,"grade1"
93,0.0405,232,"grade2"
93,0.04275,552,"grade3"
93,0.045,240,"grade4"
93,0.04725,71.985495103,"grade5"
93,0.0495,202,"grade6"
93,10,0,"grade7"
94,0.18125,604.850921340199,"grade hist"
94,0.19125,203,"grade1"
94,0.1935,608,"grade2"
94,0.19575,1220,"grade3"
94,0.198,196,"grade4"
94,0.20025,786,"grade5"
94,0.2025,982,"grade6"
94,0.20475,286,"grade7"
94,0.207,1130,"grade8"
94,0.20925,1780,"grade9"
94,0.2115,556,"grade10"
94,10,0,"grade11"
95,0.04625,0,"grade hist"
95,0.05625,0.1254014662,"grade1"
95,0.0585,0.3422674536,"grade2"
95,0.06075,0.7679097521,"grade3"
95,0.063,0.59371171,"grade4"
95,0.06975,9.201366791,"grade5"
95,0.072,6.205981085,"grade6"
95,0.07425,9.451956385,"grade7"
95,0.0765,15.174514979,"grade8"
95,0.07875,21.293100899,"grade9"
95,0.081,30.349615876,"grade10"
95,0.08325,39.404544939,"grade11"
95,0.0855,48.633174957,"grade12"
95,0.08775,48.359716236,"grade13"
95,0.09,14.684645296,"grade14"
95,10,0,"grade15"
96,0.0125,399.620216627658,"grade hist"
96,0.0225,24.867,"grade1"
96,0.02475,120,"grade2"
96,0.027,300,"grade3"
96,0.02925,449,"grade4"
96,0.0315,39.456,"grade5"
96,10,0,"grade6"
97,0.02825,0,"grade hist"
97,0.03825,13.744,"grade1"
97,0.0405,67.042,"grade2"
97,0.04275,215,"grade3"
97,0.045,400,"grade4"
97,0.04725,104,"grade5"
97,0.0495,32.965936378,"grade6"
